"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","2","l","1020","3","106"
"congruent","1","3","2","l","822","5","106"
"congruent","1","2","2","l","571","4","106"
"incongruent","1","4","3","a","543","7","106"
"incongruent","1","1","3","l","580","2","106"
"congruent","1","3","5","a","525","2","106"
"incongruent","1","3","4","a","510","7","106"
"incongruent","1","3","2","a","609","5","106"
"incongruent","1","3","6","l","705","3","106"
"incongruent","1","3","2","a","736","5","106"
"incongruent","1","1","3","l","525","2","106"
"incongruent","1","2","6","l","588","4","106"
"incongruent","1","3","7","l","573","4","106"
"incongruent","1","4","4","a","427","8","106"
"incongruent","1","3","7","l","465","4","106"
"congruent","1","2","6","a","542","4","106"
"congruent","1","2","4","l","572","6","106"
"congruent","1","3","5","a","527","2","106"
"congruent","1","1","4","l","675","5","106"
"congruent","1","3","7","a","510","4","106"
"congruent","1","4","2","l","544","6","106"
"incongruent","1","4","4","a","464","8","106"
"congruent","1","4","8","a","781","4","106"
"incongruent","1","2","2","a","668","4","106"
"incongruent","1","1","2","a","591","3","106"
"congruent","1","3","2","l","480","5","106"
"incongruent","1","1","4","l","780","3","106"
"incongruent","1","2","5","l","660","3","106"
"congruent","1","2","2","l","510","4","106"
"congruent","1","2","4","a","481","2","106"
"congruent","1","1","3","a","493","2","106"
"incongruent","1","3","3","a","592","6","106"
"incongruent","1","1","4","l","481","3","106"
"congruent","1","1","5","a","404","4","106"
"congruent","1","1","3","a","436","2","106"
"incongruent","1","1","3","a","383","4","106"
"incongruent","1","4","8","l","575","4","106"
"incongruent","1","2","3","a","407","5","106"
"congruent","1","3","3","l","441","6","106"
"congruent","1","4","8","a","370","4","106"
"congruent","1","3","6","a","417","3","106"
"congruent","1","1","3","l","529","4","106"
"incongruent","1","2","4","a","351","6","106"
"congruent","1","1","4","a","602","3","106"
"congruent","1","2","5","a","640","3","106"
"congruent","1","4","4","l","647","8","106"
"congruent","1","4","6","a","437","2","106"
"incongruent","1","3","5","l","912","2","106"
"incongruent","1","3","3","a","595","6","106"
"congruent","1","4","4","l","532","8","106"
"incongruent","1","4","7","l","557","3","106"
"incongruent","1","1","4","a","518","5","106"
"incongruent","1","2","5","l","600","3","106"
"congruent","1","4","2","l","628","6","106"
"congruent","1","4","6","a","538","2","106"
"incongruent","1","1","5","l","347","4","106"
"congruent","1","1","4","l","525","5","106"
"congruent","1","3","6","a","486","3","106"
"incongruent","1","1","2","a","626","3","106"
"incongruent","1","2","2","a","671","4","106"
"congruent","1","3","7","a","467","4","106"
"congruent","1","3","4","l","480","7","106"
"congruent","1","2","3","l","644","5","106"
"congruent","1","1","4","a","481","3","106"
"congruent","1","2","3","l","412","5","106"
"congruent","1","1","2","l","515","3","106"
"incongruent","1","4","8","l","557","4","106"
"congruent","1","4","7","a","525","3","106"
"incongruent","1","4","6","l","384","2","106"
"congruent","1","3","4","l","512","7","106"
"congruent","1","3","3","l","514","6","106"
"congruent","1","1","5","a","549","4","106"
"incongruent","1","4","7","l","363","3","106"
"incongruent","1","4","3","a","333","7","106"
"congruent","1","4","3","l","341","7","106"
"congruent","1","2","4","a","432","2","106"
"incongruent","1","2","3","a","573","5","106"
"congruent","1","1","3","l","595","4","106"
"incongruent","1","3","4","a","404","7","106"
"incongruent","1","4","2","a","617","6","106"
"incongruent","1","2","4","a","530","6","106"
"incongruent","1","4","2","a","931","6","106"
"incongruent","0","1","5","a","580","4","106"
"congruent","1","2","6","a","601","4","106"
"incongruent","1","1","4","a","689","5","106"
"congruent","1","4","3","l","621","7","106"
"incongruent","1","3","5","l","547","2","106"
"congruent","1","4","7","a","389","3","106"
"congruent","1","2","5","a","548","3","106"
"incongruent","1","2","4","l","468","2","106"
"incongruent","1","1","3","a","434","4","106"
"congruent","1","2","4","l","413","6","106"
"incongruent","1","2","4","l","492","2","106"
"incongruent","1","2","6","l","430","4","106"
"incongruent","1","4","6","l","493","2","106"
"incongruent","1","3","6","l","448","3","106"
"incongruent","1","4","3","a","495","7","106"
"congruent","1","1","4","a","442","3","106"
"congruent","1","3","5","a","445","2","106"
"congruent","1","2","2","l","442","4","106"
"congruent","1","3","7","a","397","4","106"
"incongruent","0","3","4","l","510","7","106"
"congruent","1","4","4","l","548","8","106"
"congruent","1","4","3","l","619","7","106"
"incongruent","1","1","3","a","557","4","106"
"congruent","1","3","3","l","476","6","106"
"congruent","1","1","2","l","559","3","106"
"congruent","1","2","6","a","609","4","106"
"congruent","1","2","2","l","494","4","106"
"incongruent","1","3","2","a","1140","5","106"
"congruent","1","3","4","l","492","7","106"
"incongruent","1","2","5","l","672","3","106"
"congruent","1","4","7","a","483","3","106"
"incongruent","1","1","3","l","751","2","106"
"incongruent","1","3","6","l","655","3","106"
"incongruent","1","2","4","l","731","2","106"
"congruent","1","1","4","a","1293","3","106"
"incongruent","1","1","5","l","609","4","106"
"incongruent","1","3","5","l","655","2","106"
"congruent","1","4","2","l","612","6","106"
"congruent","1","4","6","a","563","2","106"
"incongruent","1","3","5","l","596","2","106"
"congruent","1","4","2","l","531","6","106"
"incongruent","1","4","7","l","516","3","106"
"congruent","1","4","8","a","527","4","106"
"incongruent","1","3","3","a","624","6","106"
"incongruent","1","2","5","l","622","3","106"
"congruent","1","2","6","a","405","4","106"
"congruent","1","3","5","a","450","2","106"
"congruent","1","4","6","a","592","2","106"
"congruent","1","1","4","l","528","5","106"
"congruent","1","3","3","l","516","6","106"
"incongruent","1","1","4","l","575","3","106"
"congruent","1","1","4","l","419","5","106"
"incongruent","1","2","4","a","464","6","106"
"congruent","1","2","3","l","557","5","106"
"incongruent","1","2","6","l","717","4","106"
"congruent","1","1","2","l","535","3","106"
"incongruent","1","4","3","a","503","7","106"
"congruent","1","3","6","a","761","3","106"
"incongruent","1","1","4","a","546","5","106"
"incongruent","1","2","3","a","435","5","106"
"incongruent","1","4","6","l","705","2","106"
"congruent","1","4","8","a","404","4","106"
"congruent","1","1","3","a","786","2","106"
"incongruent","1","1","3","a","467","4","106"
"congruent","1","2","5","a","670","3","106"
"congruent","1","4","4","l","657","8","106"
"congruent","1","4","3","l","783","7","106"
"incongruent","1","2","4","l","894","2","106"
"congruent","1","1","3","l","850","4","106"
