"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","4","a","354","6","104"
"congruent","1","1","3","a","346","2","104"
"incongruent","1","4","7","l","712","3","104"
"incongruent","1","2","4","l","851","2","104"
"incongruent","1","2","6","l","883","4","104"
"congruent","1","3","2","l","706","5","104"
"incongruent","1","2","2","a","648","4","104"
"congruent","1","3","4","l","998","7","104"
"incongruent","1","1","3","l","810","2","104"
"incongruent","0","1","5","a","465","4","104"
"congruent","1","2","2","l","535","4","104"
"congruent","1","2","4","a","1101","2","104"
"incongruent","1","2","3","a","670","5","104"
"incongruent","1","1","3","a","802","4","104"
"congruent","1","4","8","a","596","4","104"
"congruent","1","4","6","a","448","2","104"
"congruent","1","2","5","a","366","3","104"
"congruent","1","4","6","a","783","2","104"
"incongruent","1","4","8","l","680","4","104"
"congruent","1","4","6","a","428","2","104"
"congruent","1","2","2","l","562","4","104"
"congruent","1","3","6","a","417","3","104"
"congruent","1","3","3","l","704","6","104"
"congruent","1","2","2","l","652","4","104"
"congruent","1","4","8","a","441","4","104"
"incongruent","1","4","8","l","444","4","104"
"congruent","1","2","4","l","1282","6","104"
"congruent","1","3","2","l","845","5","104"
"incongruent","1","4","4","a","624","8","104"
"congruent","1","3","6","a","630","3","104"
"congruent","1","4","3","l","605","7","104"
"congruent","1","3","5","a","538","2","104"
"incongruent","1","1","4","a","477","5","104"
"incongruent","1","1","2","a","352","3","104"
"incongruent","1","1","4","l","722","3","104"
"incongruent","1","2","4","a","1013","6","104"
"incongruent","1","3","5","l","755","2","104"
"congruent","1","2","4","a","692","2","104"
"congruent","1","2","4","l","1326","6","104"
"incongruent","1","4","7","l","693","3","104"
"congruent","1","4","8","a","562","4","104"
"congruent","1","1","2","l","722","3","104"
"congruent","1","3","5","a","635","2","104"
"congruent","1","1","3","l","538","4","104"
"congruent","1","4","7","a","594","3","104"
"incongruent","1","3","4","a","866","7","104"
"incongruent","1","1","5","l","831","4","104"
"congruent","1","2","5","a","482","3","104"
"incongruent","1","2","4","l","576","2","104"
"incongruent","1","2","6","l","575","4","104"
"incongruent","1","4","6","l","406","2","104"
"incongruent","1","3","2","a","406","5","104"
"congruent","1","1","2","l","474","3","104"
"congruent","1","1","5","a","404","4","104"
"congruent","1","3","4","l","422","7","104"
"incongruent","1","3","7","l","932","4","104"
"congruent","1","2","3","l","573","5","104"
"congruent","1","4","2","l","525","6","104"
"congruent","1","1","4","l","1279","5","104"
"congruent","1","2","4","a","578","2","104"
"incongruent","1","3","3","a","612","6","104"
"incongruent","1","3","6","l","560","3","104"
"congruent","1","4","4","l","513","8","104"
"congruent","1","4","7","a","403","3","104"
"incongruent","1","4","3","a","610","7","104"
"incongruent","1","2","5","l","529","3","104"
"congruent","1","1","3","a","611","2","104"
"incongruent","1","3","4","a","529","7","104"
"incongruent","1","2","2","a","778","4","104"
"congruent","1","1","4","a","532","3","104"
"incongruent","1","4","7","l","460","3","104"
"congruent","1","2","3","l","562","5","104"
"incongruent","1","2","2","a","498","4","104"
"incongruent","1","1","3","l","411","2","104"
"incongruent","1","1","4","l","755","3","104"
"congruent","1","4","3","l","451","7","104"
"congruent","1","1","3","l","560","4","104"
"incongruent","1","3","2","a","448","5","104"
"incongruent","1","1","2","a","446","3","104"
"congruent","1","4","4","l","705","8","104"
"congruent","1","2","6","a","419","4","104"
"incongruent","1","2","3","a","592","5","104"
"incongruent","1","1","3","a","526","4","104"
"congruent","1","1","4","a","530","3","104"
"congruent","1","1","3","a","596","2","104"
"incongruent","1","1","3","a","963","4","104"
"incongruent","1","3","3","a","517","6","104"
"congruent","1","3","2","l","506","5","104"
"congruent","1","2","6","a","446","4","104"
"congruent","1","3","7","a","525","4","104"
"incongruent","1","4","3","a","735","7","104"
"incongruent","1","2","6","l","577","4","104"
"incongruent","1","2","3","a","975","5","104"
"congruent","1","3","4","l","1000","7","104"
"incongruent","1","3","5","l","606","2","104"
"congruent","1","2","5","a","429","3","104"
"incongruent","1","2","4","a","436","6","104"
"congruent","1","1","4","l","592","5","104"
"incongruent","1","4","6","l","399","2","104"
"incongruent","1","1","4","a","400","5","104"
"incongruent","1","1","5","l","381","4","104"
"incongruent","1","3","6","l","541","3","104"
"congruent","1","4","2","l","942","6","104"
"congruent","1","3","7","a","415","4","104"
"incongruent","1","4","2","a","526","6","104"
"incongruent","1","2","4","l","679","2","104"
"incongruent","1","4","2","a","409","6","104"
"congruent","1","1","5","a","603","4","104"
"congruent","1","3","3","l","550","6","104"
"incongruent","1","4","4","a","535","8","104"
"incongruent","1","1","3","l","433","2","104"
"incongruent","1","2","5","l","555","3","104"
"incongruent","1","3","7","l","535","4","104"
"incongruent","1","3","2","a","476","5","104"
"incongruent","1","3","5","l","541","2","104"
"congruent","1","3","4","l","545","7","104"
"incongruent","1","1","2","a","385","3","104"
"incongruent","1","2","3","a","413","5","104"
"congruent","1","1","3","a","414","2","104"
"congruent","1","3","6","a","524","3","104"
"congruent","0","1","5","l","381","4","104"
"incongruent","1","1","4","a","507","5","104"
"congruent","1","2","5","a","477","3","104"
"congruent","1","3","5","a","738","2","104"
"incongruent","1","3","3","a","499","6","104"
"incongruent","1","2","5","l","414","3","104"
"incongruent","1","1","4","a","509","5","104"
"congruent","1","3","5","a","655","2","104"
"incongruent","1","4","7","l","484","3","104"
"congruent","1","4","8","a","414","4","104"
"congruent","1","4","7","a","478","3","104"
"congruent","1","1","3","a","624","2","104"
"incongruent","1","4","3","a","671","7","104"
"congruent","1","1","2","l","436","3","104"
"congruent","1","1","4","l","527","5","104"
"incongruent","1","4","4","a","498","8","104"
"congruent","1","1","4","a","443","3","104"
"incongruent","1","1","3","a","673","4","104"
"incongruent","1","3","5","l","395","2","104"
"incongruent","1","2","4","l","476","2","104"
"incongruent","1","3","6","l","662","3","104"
"congruent","1","4","8","a","567","4","104"
"incongruent","1","3","2","a","540","5","104"
"incongruent","1","2","6","l","526","4","104"
"congruent","1","2","5","a","414","3","104"
"incongruent","1","4","6","l","573","2","104"
"incongruent","1","4","6","l","398","2","104"
"congruent","1","1","3","l","396","4","104"
"congruent","1","2","4","l","562","6","104"
"congruent","1","4","4","l","372","8","104"
"incongruent","1","4","8","l","660","4","104"
"incongruent","1","1","2","a","448","3","104"
"incongruent","1","2","2","a","350","4","104"
"incongruent","1","4","2","a","445","6","104"
"congruent","1","4","3","l","449","7","104"
"incongruent","0","4","7","a","401","3","104"
"congruent","1","4","6","a","561","2","104"
"incongruent","1","1","5","l","428","4","104"
"congruent","1","3","2","l","488","5","104"
"congruent","1","3","7","a","421","4","104"
"congruent","1","1","5","a","483","4","104"
"congruent","1","3","3","l","596","6","104"
"incongruent","1","3","6","l","743","3","104"
"congruent","1","3","7","a","470","4","104"
"congruent","1","1","4","a","537","3","104"
"congruent","1","4","7","a","372","3","104"
"congruent","1","4","4","l","458","8","104"
"congruent","1","1","4","l","750","5","104"
"incongruent","1","2","4","a","656","6","104"
"congruent","1","4","6","a","587","2","104"
"incongruent","1","1","5","l","625","4","104"
"incongruent","1","1","3","a","560","4","104"
"congruent","1","2","3","l","449","5","104"
"congruent","1","2","6","a","447","4","104"
"congruent","1","2","2","l","461","4","104"
"congruent","1","4","2","l","416","6","104"
"congruent","1","2","3","l","432","5","104"
"congruent","1","1","3","l","428","4","104"
"incongruent","1","3","3","a","467","6","104"
"incongruent","1","2","3","a","446","5","104"
"incongruent","1","4","3","a","404","7","104"
"incongruent","1","2","4","l","467","2","104"
"incongruent","1","1","3","l","447","2","104"
"incongruent","1","3","7","l","451","4","104"
"congruent","1","2","6","a","433","4","104"
"congruent","1","2","4","a","589","2","104"
"incongruent","1","4","4","a","571","8","104"
"congruent","1","4","2","l","460","6","104"
"incongruent","1","4","2","a","511","6","104"
"incongruent","1","3","4","a","348","7","104"
"congruent","1","2","2","l","556","4","104"
"congruent","1","3","6","a","429","3","104"
"congruent","1","3","4","l","563","7","104"
"incongruent","1","2","6","l","619","4","104"
"incongruent","1","3","4","a","450","7","104"
"incongruent","1","4","8","l","413","4","104"
"incongruent","1","2","2","a","473","4","104"
"incongruent","1","2","4","a","384","6","104"
"incongruent","0","1","4","a","526","3","104"
"congruent","1","3","3","l","530","6","104"
"incongruent","1","1","3","l","702","2","104"
"incongruent","0","2","5","a","724","3","104"
"congruent","1","1","2","l","1130","3","104"
"incongruent","1","3","7","l","828","4","104"
"congruent","1","2","4","a","579","2","104"
"congruent","1","3","2","l","467","5","104"
"congruent","1","2","4","l","558","6","104"
"incongruent","1","1","4","l","399","3","104"
"congruent","1","4","3","l","398","7","104"
"incongruent","1","1","3","l","878","2","104"
"congruent","1","2","2","l","858","4","104"
"congruent","1","3","6","a","604","3","104"
"incongruent","1","3","6","l","1250","3","104"
"incongruent","1","4","4","a","470","8","104"
"congruent","1","2","3","l","420","5","104"
"incongruent","0","1","4","a","482","3","104"
"incongruent","1","2","2","a","585","4","104"
"congruent","1","3","2","l","513","5","104"
"congruent","1","3","2","l","427","5","104"
"congruent","1","3","7","a","409","4","104"
"congruent","1","1","4","l","447","5","104"
"congruent","1","1","3","l","430","4","104"
"congruent","1","4","7","a","418","3","104"
"congruent","1","4","8","a","559","4","104"
"incongruent","1","2","4","l","401","2","104"
"congruent","1","3","3","l","414","6","104"
"congruent","1","2","5","a","446","3","104"
"congruent","1","4","4","l","739","8","104"
"incongruent","1","1","3","a","569","4","104"
"incongruent","1","3","3","a","507","6","104"
"incongruent","1","1","2","a","719","3","104"
"incongruent","1","2","3","a","529","5","104"
"incongruent","1","1","4","l","915","3","104"
"congruent","1","3","4","l","508","7","104"
"incongruent","0","3","4","l","365","7","104"
"congruent","1","3","5","a","700","2","104"
"congruent","1","1","4","a","674","3","104"
"incongruent","1","3","3","a","762","6","104"
"congruent","1","2","4","l","621","6","104"
"congruent","1","4","2","l","900","6","104"
"congruent","1","2","6","a","478","4","104"
"congruent","1","4","8","a","482","4","104"
"incongruent","0","2","5","a","541","3","104"
"incongruent","1","2","5","l","644","3","104"
"congruent","1","3","6","a","564","3","104"
"congruent","1","1","5","a","419","4","104"
"congruent","0","4","3","a","386","7","104"
"incongruent","1","2","4","a","596","6","104"
"congruent","1","2","4","a","655","2","104"
"congruent","1","1","5","a","499","4","104"
"incongruent","1","3","5","l","494","2","104"
"congruent","1","4","4","l","514","8","104"
"incongruent","1","4","6","l","592","2","104"
"incongruent","1","4","7","l","850","3","104"
"congruent","1","2","3","l","526","5","104"
"incongruent","1","1","4","a","496","5","104"
"congruent","1","1","3","a","523","2","104"
"congruent","1","1","2","l","762","3","104"
"incongruent","1","3","7","l","1101","4","104"
"congruent","1","3","7","a","608","4","104"
"incongruent","1","2","3","a","606","5","104"
"congruent","1","4","6","a","518","2","104"
"incongruent","1","4","8","l","511","4","104"
"incongruent","1","4","8","l","531","4","104"
"incongruent","1","1","5","l","516","4","104"
"congruent","1","3","4","l","510","7","104"
"incongruent","1","2","6","l","639","4","104"
"congruent","1","2","2","l","1542","4","104"
"incongruent","1","4","2","a","477","6","104"
"congruent","1","2","4","a","497","2","104"
"incongruent","1","3","6","l","603","3","104"
"incongruent","1","3","5","l","506","2","104"
"congruent","1","4","7","a","482","3","104"
"congruent","1","4","3","l","455","7","104"
"incongruent","1","3","2","a","436","5","104"
"incongruent","1","2","2","a","754","4","104"
"incongruent","1","2","6","l","658","4","104"
"incongruent","1","4","6","l","597","2","104"
"congruent","1","1","4","a","459","3","104"
"congruent","1","3","3","l","531","6","104"
"congruent","1","2","6","a","434","4","104"
"incongruent","1","4","2","a","464","6","104"
"incongruent","1","3","2","a","556","5","104"
"incongruent","1","4","4","a","672","8","104"
"incongruent","1","4","3","a","666","7","104"
"incongruent","1","4","3","a","1045","7","104"
"congruent","1","4","6","a","493","2","104"
"congruent","1","2","5","a","708","3","104"
"incongruent","1","3","7","l","477","4","104"
"incongruent","1","2","4","l","467","2","104"
"incongruent","1","3","4","a","910","7","104"
"congruent","1","1","3","l","495","4","104"
"incongruent","1","1","5","l","755","4","104"
"incongruent","1","1","3","a","396","4","104"
"incongruent","1","1","2","a","402","3","104"
"congruent","1","4","2","l","451","6","104"
"congruent","1","1","3","a","351","2","104"
"congruent","1","2","4","l","381","6","104"
"congruent","1","1","4","l","526","5","104"
"congruent","1","3","5","a","434","2","104"
"congruent","1","1","2","l","415","3","104"
"incongruent","1","1","4","a","363","5","104"
"incongruent","1","1","3","l","397","2","104"
"incongruent","1","4","7","l","548","3","104"
"incongruent","1","2","4","a","526","6","104"
