"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","4","7","l","611","3","122"
"congruent","1","4","2","l","641","6","122"
"incongruent","1","2","2","a","479","4","122"
"congruent","0","2","4","l","483","2","122"
"incongruent","1","4","4","a","356","8","122"
"incongruent","1","4","6","l","446","2","122"
"congruent","0","3","4","a","324","7","122"
"incongruent","1","4","8","l","732","4","122"
"congruent","1","1","3","a","590","2","122"
"congruent","1","1","4","l","581","5","122"
"congruent","1","2","4","a","532","2","122"
"incongruent","1","1","5","l","478","4","122"
"incongruent","1","3","7","l","610","4","122"
"congruent","1","4","6","a","591","2","122"
"congruent","1","4","7","a","512","3","122"
"congruent","1","2","5","a","449","3","122"
"congruent","1","4","2","l","525","6","122"
"congruent","1","4","8","a","478","4","122"
"congruent","1","3","2","l","452","5","122"
"congruent","0","2","2","a","303","4","122"
"congruent","1","3","6","a","586","3","122"
"congruent","1","3","3","l","418","6","122"
"congruent","1","3","3","l","431","6","122"
"congruent","1","2","4","l","444","6","122"
"congruent","1","4","4","l","692","8","122"
"incongruent","1","4","3","a","596","7","122"
"congruent","1","1","3","a","621","2","122"
"congruent","1","4","3","l","599","7","122"
"incongruent","1","4","6","l","617","2","122"
"incongruent","1","1","4","l","493","3","122"
"incongruent","1","1","5","l","575","4","122"
"congruent","1","1","4","l","544","5","122"
"incongruent","1","2","3","a","578","5","122"
"incongruent","1","1","3","l","465","2","122"
"congruent","1","3","4","l","606","7","122"
"incongruent","1","3","7","l","875","4","122"
"incongruent","1","3","2","a","496","5","122"
"congruent","1","3","5","a","492","2","122"
"congruent","1","3","5","a","510","2","122"
"incongruent","1","1","4","l","640","3","122"
"incongruent","1","3","6","l","477","3","122"
"congruent","1","3","2","l","498","5","122"
"incongruent","1","1","4","a","573","5","122"
"incongruent","1","4","8","l","493","4","122"
"incongruent","1","3","3","a","480","6","122"
"incongruent","1","2","5","l","449","3","122"
"incongruent","1","2","4","l","463","2","122"
"congruent","1","1","5","a","587","4","122"
"incongruent","0","3","4","l","340","7","122"
"incongruent","1","3","2","a","1176","5","122"
