"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","1","3","a","1179","4","118"
"congruent","1","4","2","l","828","6","118"
"incongruent","1","1","3","l","945","2","118"
"incongruent","1","1","2","a","795","3","118"
"incongruent","1","4","4","a","769","8","118"
"incongruent","1","3","4","a","843","7","118"
"congruent","1","4","7","a","639","3","118"
"incongruent","1","2","6","l","699","4","118"
"incongruent","1","3","6","l","800","3","118"
"congruent","1","1","5","a","590","4","118"
"incongruent","1","2","4","a","510","6","118"
"congruent","1","3","7","a","655","4","118"
"incongruent","1","3","2","a","524","5","118"
"congruent","1","1","2","l","783","3","118"
"congruent","1","1","4","a","590","3","118"
"incongruent","1","1","4","a","572","5","118"
"congruent","1","2","6","a","568","4","118"
"congruent","1","3","6","a","463","3","118"
"congruent","1","4","3","l","572","7","118"
"congruent","1","4","7","a","506","3","118"
"incongruent","1","3","4","a","388","7","118"
"congruent","1","3","5","a","492","2","118"
"congruent","1","2","4","l","581","6","118"
"congruent","1","2","5","a","406","3","118"
"congruent","1","1","3","a","396","2","118"
"incongruent","1","1","4","a","459","5","118"
"congruent","1","1","4","l","607","5","118"
"incongruent","1","4","8","l","733","4","118"
"congruent","1","4","6","a","654","2","118"
"congruent","1","4","4","l","740","8","118"
"incongruent","1","1","2","a","524","3","118"
"incongruent","1","1","5","l","510","4","118"
"incongruent","1","2","6","l","594","4","118"
"incongruent","1","4","6","l","663","2","118"
"incongruent","1","4","3","a","781","7","118"
"incongruent","1","2","5","l","699","3","118"
"incongruent","1","2","4","a","462","6","118"
"incongruent","1","3","7","l","547","4","118"
"congruent","1","3","4","l","731","7","118"
"incongruent","1","1","4","l","781","3","118"
"congruent","1","4","6","a","587","2","118"
"incongruent","1","4","8","l","525","4","118"
"incongruent","1","3","3","a","735","6","118"
"incongruent","1","3","5","l","527","2","118"
"congruent","1","2","2","l","591","4","118"
"congruent","1","1","5","a","427","4","118"
"incongruent","1","1","5","l","479","4","118"
"incongruent","1","4","7","l","644","3","118"
"incongruent","1","4","6","l","576","2","118"
"incongruent","1","4","4","a","560","8","118"
"congruent","1","1","3","a","527","2","118"
"congruent","1","2","4","a","496","2","118"
"incongruent","1","2","2","a","845","4","118"
"congruent","1","1","2","l","609","3","118"
"congruent","1","3","3","l","559","6","118"
"incongruent","1","4","3","a","511","7","118"
"incongruent","1","3","2","a","624","5","118"
"incongruent","1","2","3","a","688","5","118"
"incongruent","1","3","6","l","657","3","118"
"congruent","1","3","2","l","640","5","118"
"congruent","1","2","3","l","542","5","118"
"congruent","1","1","3","l","623","4","118"
"incongruent","1","1","3","l","609","2","118"
"incongruent","1","4","7","l","690","3","118"
"incongruent","1","2","2","a","574","4","118"
"incongruent","1","1","4","l","637","3","118"
"congruent","1","1","3","l","612","4","118"
"incongruent","1","4","2","a","673","6","118"
"incongruent","1","4","2","a","702","6","118"
"congruent","1","2","2","l","592","4","118"
"incongruent","1","2","4","l","654","2","118"
"congruent","1","3","3","l","468","6","118"
"incongruent","1","2","5","l","464","3","118"
"congruent","1","3","5","a","564","2","118"
"congruent","1","2","4","a","657","2","118"
"congruent","1","2","4","l","696","6","118"
"congruent","1","4","8","a","570","4","118"
"congruent","1","1","4","l","554","5","118"
"congruent","1","4","4","l","602","8","118"
"congruent","1","2","6","a","720","4","118"
"incongruent","1","2","3","a","755","5","118"
"incongruent","1","2","4","l","563","2","118"
"congruent","1","3","2","l","636","5","118"
"congruent","1","3","6","a","434","3","118"
"congruent","1","2","3","l","544","5","118"
"congruent","1","4","2","l","673","6","118"
"congruent","1","3","4","l","732","7","118"
"incongruent","1","3","3","a","748","6","118"
"congruent","1","3","7","a","817","4","118"
"congruent","1","4","3","l","571","7","118"
"congruent","1","2","5","a","603","3","118"
"congruent","1","4","8","a","659","4","118"
"incongruent","1","3","7","l","576","4","118"
"incongruent","1","3","5","l","607","2","118"
"congruent","1","1","4","a","511","3","118"
"incongruent","1","1","3","a","751","4","118"
"incongruent","1","3","7","l","910","4","118"
"congruent","1","1","4","a","576","3","118"
"congruent","1","2","4","l","542","6","118"
"congruent","1","4","6","a","470","2","118"
"incongruent","1","1","4","a","481","5","118"
"congruent","1","4","6","a","461","2","118"
"incongruent","1","4","3","a","559","7","118"
"incongruent","1","3","6","l","511","3","118"
"incongruent","1","1","5","l","910","4","118"
"incongruent","0","1","3","a","670","2","118"
"congruent","1","2","3","l","722","5","118"
"congruent","1","4","3","l","797","7","118"
"congruent","1","1","3","l","611","4","118"
"congruent","1","2","2","l","435","4","118"
"incongruent","1","3","6","l","533","3","118"
"incongruent","1","4","8","l","639","4","118"
"congruent","1","4","8","a","668","4","118"
"congruent","1","1","3","a","528","2","118"
"congruent","1","1","5","a","1013","4","118"
"congruent","1","1","4","a","697","3","118"
"incongruent","1","3","3","a","789","6","118"
"incongruent","1","4","7","l","645","3","118"
"incongruent","1","4","4","a","896","8","118"
"congruent","1","1","2","l","614","3","118"
"incongruent","1","2","5","l","628","3","118"
"incongruent","1","2","2","a","589","4","118"
"incongruent","1","2","6","l","527","4","118"
"congruent","1","2","4","l","610","6","118"
"incongruent","1","1","5","l","723","4","118"
"congruent","1","1","5","a","674","4","118"
"congruent","1","4","7","a","638","3","118"
"incongruent","1","4","7","l","701","3","118"
"incongruent","1","4","6","l","703","2","118"
"congruent","1","3","3","l","632","6","118"
"congruent","1","2","2","l","519","4","118"
"incongruent","1","4","6","l","520","2","118"
"congruent","1","2","6","a","631","4","118"
"congruent","1","2","3","l","510","5","118"
"congruent","1","3","2","l","497","5","118"
"incongruent","1","3","5","l","572","2","118"
"incongruent","1","2","6","l","524","4","118"
"congruent","1","2","4","a","527","2","118"
"incongruent","1","4","8","l","462","4","118"
"incongruent","1","3","7","l","532","4","118"
"incongruent","1","1","4","a","716","5","118"
"congruent","1","2","5","a","560","3","118"
"incongruent","1","2","3","a","463","5","118"
"congruent","1","3","6","a","477","3","118"
"congruent","1","4","2","l","656","6","118"
"incongruent","1","1","3","a","492","4","118"
"congruent","1","1","4","l","639","5","118"
"congruent","1","4","3","l","605","7","118"
"congruent","1","2","4","a","502","2","118"
"incongruent","1","3","4","a","399","7","118"
"incongruent","1","2","2","a","542","4","118"
"incongruent","1","1","3","a","559","4","118"
"incongruent","1","4","4","a","622","8","118"
"incongruent","1","4","3","a","973","7","118"
"incongruent","1","2","4","a","605","6","118"
"incongruent","1","3","2","a","692","5","118"
"incongruent","1","2","5","l","527","3","118"
"incongruent","1","3","3","a","529","6","118"
"incongruent","1","3","2","a","691","5","118"
"congruent","1","3","4","l","620","7","118"
"congruent","1","1","4","l","820","5","118"
"congruent","1","4","2","l","574","6","118"
"incongruent","1","1","4","l","689","3","118"
"congruent","1","1","3","a","540","2","118"
"incongruent","1","1","3","l","623","2","118"
"incongruent","1","4","2","a","445","6","118"
"incongruent","1","2","4","l","529","2","118"
"incongruent","1","1","2","a","643","3","118"
"congruent","1","2","6","a","641","4","118"
"incongruent","1","2","4","a","461","6","118"
"congruent","1","3","3","l","450","6","118"
"congruent","1","4","8","a","494","4","118"
"congruent","1","1","2","l","458","3","118"
"incongruent","1","1","2","a","509","3","118"
"incongruent","1","4","2","a","703","6","118"
"congruent","1","3","5","a","531","2","118"
"incongruent","1","2","4","l","637","2","118"
"congruent","1","4","4","l","771","8","118"
"incongruent","1","1","4","l","801","3","118"
"congruent","1","4","4","l","689","8","118"
"congruent","1","3","7","a","500","4","118"
"congruent","1","4","7","a","565","3","118"
"congruent","1","3","5","a","823","2","118"
"incongruent","1","3","5","l","755","2","118"
"congruent","1","3","2","l","635","5","118"
"congruent","1","2","5","a","657","3","118"
"congruent","1","3","7","a","896","4","118"
"congruent","1","3","4","l","573","7","118"
"incongruent","1","3","4","a","1121","7","118"
