"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","1","5","l","997","4","112"
"incongruent","1","4","3","a","659","7","112"
"congruent","1","3","5","a","540","2","112"
"incongruent","1","1","4","l","769","3","112"
"congruent","1","2","3","l","625","5","112"
"congruent","1","4","8","a","590","4","112"
"congruent","1","1","5","a","670","4","112"
"incongruent","1","2","4","a","1409","6","112"
"congruent","1","1","3","a","585","2","112"
"congruent","1","2","6","a","642","4","112"
"incongruent","1","3","4","a","555","7","112"
"congruent","1","4","3","l","494","7","112"
"incongruent","1","3","3","a","607","6","112"
"incongruent","1","4","2","a","800","6","112"
"congruent","1","4","3","l","576","7","112"
"congruent","1","3","4","l","540","7","112"
"incongruent","1","4","8","l","1120","4","112"
"congruent","1","3","6","a","553","3","112"
"congruent","1","4","6","a","523","2","112"
"congruent","1","4","8","a","621","4","112"
"incongruent","1","4","7","l","896","3","112"
"congruent","1","4","4","l","740","8","112"
"incongruent","1","2","4","a","942","6","112"
"incongruent","1","1","4","a","767","5","112"
"congruent","1","3","3","l","606","6","112"
"incongruent","1","1","3","l","844","2","112"
"congruent","1","4","3","l","577","7","112"
"congruent","1","2","6","a","352","4","112"
"incongruent","1","4","2","a","705","6","112"
"incongruent","1","2","5","l","476","3","112"
"incongruent","1","2","4","a","652","6","112"
"congruent","1","3","6","a","443","3","112"
"congruent","1","3","5","a","561","2","112"
"incongruent","1","3","3","a","611","6","112"
"congruent","1","4","2","l","783","6","112"
"incongruent","1","3","4","a","961","7","112"
"congruent","1","3","7","a","560","4","112"
"incongruent","1","1","3","a","546","4","112"
"congruent","1","2","2","l","531","4","112"
"incongruent","1","1","3","a","564","4","112"
"incongruent","0","2","4","a","573","2","112"
"incongruent","1","3","3","a","1042","6","112"
"congruent","1","4","8","a","543","4","112"
"incongruent","1","1","4","l","562","3","112"
"incongruent","1","4","2","a","865","6","112"
"congruent","1","4","2","l","670","6","112"
"congruent","1","2","6","a","897","4","112"
"incongruent","1","1","2","a","844","3","112"
"incongruent","1","2","4","a","514","6","112"
"incongruent","1","3","7","l","541","4","112"
"incongruent","1","2","6","l","700","4","112"
"incongruent","1","4","3","a","705","7","112"
"incongruent","1","1","4","a","852","5","112"
"congruent","1","1","2","l","479","3","112"
"incongruent","1","3","6","l","612","3","112"
"congruent","1","4","6","a","576","2","112"
"incongruent","1","2","6","l","626","4","112"
"congruent","1","4","4","l","909","8","112"
"incongruent","0","2","3","l","868","5","112"
"congruent","1","1","4","l","1289","5","112"
"incongruent","1","3","5","l","1453","2","112"
"incongruent","1","4","4","a","733","8","112"
"incongruent","1","3","7","l","799","4","112"
"incongruent","1","1","3","l","845","2","112"
"congruent","1","3","7","a","883","4","112"
"congruent","1","1","4","a","652","3","112"
"incongruent","1","4","3","a","514","7","112"
"congruent","1","1","4","a","492","3","112"
"congruent","1","2","3","l","816","5","112"
"incongruent","1","1","5","l","607","4","112"
"congruent","1","2","3","l","494","5","112"
"congruent","0","2","4","l","480","2","112"
"incongruent","1","2","4","l","1037","2","112"
"congruent","1","1","3","a","620","2","112"
"incongruent","1","3","4","a","866","7","112"
"congruent","1","2","5","a","606","3","112"
"incongruent","1","4","7","l","701","3","112"
"congruent","1","3","4","l","623","7","112"
"incongruent","1","2","5","l","990","3","112"
"congruent","1","4","7","a","381","3","112"
"incongruent","1","2","3","a","700","5","112"
"incongruent","1","1","5","l","495","4","112"
"incongruent","1","1","2","a","930","3","112"
"congruent","1","4","7","a","756","3","112"
"incongruent","1","4","6","l","734","2","112"
"congruent","1","3","4","l","799","7","112"
"incongruent","1","4","8","l","812","4","112"
"congruent","1","2","4","l","690","6","112"
"congruent","1","2","4","a","714","2","112"
"congruent","1","1","2","l","685","3","112"
"incongruent","1","4","6","l","1013","2","112"
"congruent","1","3","5","a","627","2","112"
"congruent","1","2","5","a","585","3","112"
"congruent","1","2","4","l","561","6","112"
"incongruent","1","1","4","a","790","5","112"
"incongruent","1","1","4","l","696","3","112"
"incongruent","1","4","4","a","729","8","112"
"incongruent","1","3","2","a","586","5","112"
"congruent","1","3","3","l","659","6","112"
"congruent","1","2","2","l","704","4","112"
"congruent","1","1","4","l","944","5","112"
"congruent","1","3","2","l","484","5","112"
"incongruent","1","2","2","a","591","4","112"
"incongruent","0","2","2","l","830","4","112"
"congruent","1","1","3","a","971","2","112"
"congruent","1","4","4","l","546","8","112"
"incongruent","0","4","7","a","851","3","112"
"incongruent","1","3","5","l","989","2","112"
"incongruent","1","3","6","l","1071","3","112"
"incongruent","1","4","8","l","547","4","112"
"congruent","1","4","3","l","659","7","112"
"congruent","1","4","6","a","704","2","112"
"congruent","0","1","5","l","738","4","112"
"congruent","1","1","5","a","1284","4","112"
"incongruent","1","3","2","a","1005","5","112"
"congruent","1","1","3","l","647","4","112"
"congruent","1","3","6","a","785","3","112"
"congruent","1","3","2","l","749","5","112"
"congruent","1","1","3","l","909","4","112"
"congruent","1","4","8","a","421","4","112"
"incongruent","1","4","4","a","971","8","112"
"congruent","1","4","7","a","558","3","112"
"incongruent","1","4","4","a","802","8","112"
"congruent","1","3","5","a","1247","2","112"
"incongruent","1","1","4","a","797","5","112"
"incongruent","1","2","6","l","851","4","112"
"incongruent","1","4","3","a","816","7","112"
"incongruent","1","2","5","l","720","3","112"
"congruent","1","2","6","a","689","4","112"
"congruent","1","3","4","l","1436","7","112"
"incongruent","1","1","2","a","1912","3","112"
"incongruent","1","4","7","l","843","3","112"
"congruent","1","1","3","l","653","4","112"
"incongruent","1","2","4","l","1061","2","112"
"incongruent","1","2","4","l","768","2","112"
"incongruent","1","4","8","l","1089","4","112"
"congruent","1","4","6","a","1069","2","112"
"incongruent","1","2","2","a","751","4","112"
"congruent","1","1","3","a","598","2","112"
"congruent","1","2","6","a","591","4","112"
"congruent","1","4","7","a","812","3","112"
"incongruent","1","1","3","l","682","2","112"
"incongruent","1","3","6","l","943","3","112"
"incongruent","1","1","3","a","1104","4","112"
"incongruent","1","2","3","a","667","5","112"
"incongruent","1","3","4","a","1436","7","112"
"incongruent","1","2","6","l","682","4","112"
"incongruent","1","4","3","a","942","7","112"
"congruent","1","3","2","l","604","5","112"
"congruent","1","2","5","a","1161","3","112"
"congruent","1","1","2","l","629","3","112"
"incongruent","1","2","2","a","645","4","112"
"incongruent","1","1","4","l","537","3","112"
"congruent","1","4","2","l","898","6","112"
"congruent","1","4","8","a","558","4","112"
"congruent","1","1","2","l","652","3","112"
"congruent","1","3","3","l","867","6","112"
"congruent","1","3","4","l","864","7","112"
"incongruent","1","4","6","l","691","2","112"
"congruent","1","4","6","a","526","2","112"
"congruent","1","2","2","l","608","4","112"
"congruent","1","3","2","l","577","5","112"
"congruent","1","3","5","a","991","2","112"
"incongruent","1","3","7","l","830","4","112"
"incongruent","1","3","3","a","994","6","112"
"incongruent","1","2","4","a","627","6","112"
"incongruent","1","3","6","l","801","3","112"
"congruent","1","4","4","l","845","8","112"
"congruent","1","1","3","l","852","4","112"
"incongruent","0","2","4","l","863","6","112"
"incongruent","1","3","4","a","1034","7","112"
"congruent","1","2","4","a","704","2","112"
"incongruent","1","2","5","l","790","3","112"
"incongruent","1","4","2","a","786","6","112"
"congruent","1","3","7","a","641","4","112"
"congruent","1","1","4","l","847","5","112"
"congruent","1","2","3","l","707","5","112"
"congruent","1","2","2","l","520","4","112"
"congruent","1","1","3","a","754","2","112"
"incongruent","1","4","6","l","627","2","112"
"congruent","1","4","3","l","697","7","112"
"incongruent","1","1","3","a","596","4","112"
"incongruent","0","3","2","l","690","5","112"
"incongruent","1","3","2","a","1079","5","112"
"incongruent","1","4","8","l","1903","4","112"
"incongruent","1","1","3","l","714","2","112"
"congruent","1","1","5","a","1038","4","112"
"incongruent","1","1","5","l","770","4","112"
"congruent","1","4","8","a","770","4","112"
"incongruent","1","1","4","a","1024","5","112"
"congruent","1","3","6","a","850","3","112"
"incongruent","0","4","2","l","667","6","112"
"congruent","1","1","5","a","652","4","112"
"incongruent","1","3","5","l","781","2","112"
"congruent","1","2","4","l","722","6","112"
"incongruent","1","1","2","a","691","3","112"
"congruent","1","3","7","a","624","4","112"
"incongruent","1","3","5","l","1197","2","112"
"congruent","1","2","5","a","665","3","112"
"incongruent","1","2","3","a","1074","5","112"
"congruent","1","2","3","l","933","5","112"
"congruent","1","3","3","l","687","6","112"
"congruent","1","3","6","a","753","3","112"
"congruent","1","1","4","a","643","3","112"
"congruent","1","1","4","a","469","3","112"
"congruent","1","4","4","l","551","8","112"
"incongruent","1","3","7","l","1045","4","112"
"congruent","1","1","4","l","823","5","112"
"congruent","1","4","3","l","566","7","112"
"incongruent","1","4","7","l","987","3","112"
"incongruent","1","3","3","a","732","6","112"
"congruent","1","2","4","a","574","2","112"
"incongruent","1","1","5","l","926","4","112"
"congruent","1","2","4","l","1007","6","112"
"congruent","1","4","2","l","701","6","112"
"incongruent","1","1","4","l","1022","3","112"
"incongruent","1","4","3","a","912","7","112"
"incongruent","1","3","6","l","515","3","112"
"incongruent","1","4","6","l","547","2","112"
"congruent","1","1","3","l","620","4","112"
"congruent","1","2","4","l","531","6","112"
"incongruent","1","2","4","l","636","2","112"
"incongruent","1","1","4","l","737","3","112"
"incongruent","1","1","5","l","577","4","112"
"incongruent","0","4","2","l","530","6","112"
"incongruent","1","1","3","l","848","2","112"
"congruent","1","1","2","l","635","3","112"
"congruent","1","4","7","a","604","3","112"
"incongruent","0","3","7","a","467","4","112"
"congruent","1","2","4","a","1006","2","112"
"incongruent","1","2","5","l","781","3","112"
"incongruent","1","4","2","a","707","6","112"
"congruent","1","3","6","a","856","3","112"
"incongruent","1","4","7","l","675","3","112"
"congruent","1","2","2","l","635","4","112"
"incongruent","1","3","6","l","717","3","112"
"congruent","1","3","4","l","606","7","112"
"congruent","1","1","4","a","499","3","112"
"incongruent","1","4","6","l","1022","2","112"
"incongruent","1","1","3","a","927","4","112"
"incongruent","1","2","4","l","782","2","112"
"congruent","1","1","5","a","572","4","112"
"incongruent","1","3","2","a","814","5","112"
"incongruent","1","3","5","l","794","2","112"
"incongruent","1","1","2","a","548","3","112"
"incongruent","1","4","4","a","683","8","112"
"congruent","1","4","6","a","719","2","112"
"congruent","1","1","2","l","545","3","112"
"incongruent","1","2","6","l","708","4","112"
"incongruent","1","2","6","l","461","4","112"
"incongruent","1","2","2","a","530","4","112"
"congruent","1","4","3","l","532","7","112"
"congruent","1","4","8","a","557","4","112"
"incongruent","1","1","4","a","654","5","112"
"congruent","1","4","2","l","767","6","112"
"congruent","1","2","4","a","1139","2","112"
"congruent","1","2","2","l","708","4","112"
"congruent","1","2","6","a","725","4","112"
"congruent","1","4","4","l","745","8","112"
"incongruent","1","2","3","a","630","5","112"
"congruent","1","4","8","a","711","4","112"
"congruent","1","4","3","l","719","7","112"
"congruent","1","1","3","l","712","4","112"
"congruent","1","3","6","a","679","3","112"
"incongruent","1","4","8","l","1123","4","112"
"congruent","1","1","3","a","669","2","112"
"congruent","1","4","4","l","788","8","112"
"incongruent","1","2","4","a","1074","6","112"
"congruent","1","3","2","l","800","5","112"
"incongruent","1","4","7","l","1002","3","112"
"congruent","1","2","3","l","698","5","112"
"incongruent","1","3","3","a","624","6","112"
"congruent","1","3","5","a","507","2","112"
"congruent","1","2","3","l","477","5","112"
"incongruent","1","4","4","a","930","8","112"
"incongruent","1","1","5","l","636","4","112"
"congruent","1","3","3","l","1315","6","112"
"congruent","1","4","6","a","684","2","112"
"congruent","1","3","4","l","815","7","112"
"congruent","1","3","7","a","940","4","112"
"incongruent","1","3","4","a","590","7","112"
"incongruent","1","2","2","a","767","4","112"
"incongruent","1","1","3","a","540","4","112"
"incongruent","1","3","4","a","558","7","112"
"incongruent","1","3","3","a","640","6","112"
"congruent","1","1","4","l","475","5","112"
"incongruent","1","1","3","l","1312","2","112"
"congruent","1","2","5","a","562","3","112"
"incongruent","1","3","2","a","612","5","112"
"congruent","1","1","4","a","592","3","112"
"incongruent","1","3","7","l","930","4","112"
"incongruent","1","2","3","a","795","5","112"
"congruent","1","4","2","l","550","6","112"
"incongruent","0","3","5","a","773","2","112"
"congruent","1","4","7","a","751","3","112"
"congruent","1","2","4","l","1104","6","112"
"congruent","1","3","2","l","673","5","112"
"congruent","1","1","3","a","608","2","112"
"congruent","1","1","4","l","798","5","112"
"incongruent","1","1","4","a","1228","5","112"
"congruent","1","2","5","a","720","3","112"
"incongruent","1","4","3","a","901","7","112"
"congruent","1","2","6","a","559","4","112"
"congruent","1","1","5","a","592","4","112"
"incongruent","1","2","4","a","984","6","112"
"congruent","1","3","5","a","541","2","112"
"congruent","1","3","7","a","830","4","112"
"incongruent","1","1","4","l","1355","3","112"
"incongruent","0","4","8","a","622","4","112"
"incongruent","1","2","5","l","809","3","112"
"congruent","1","3","3","l","749","6","112"
"incongruent","1","1","2","a","721","3","112"
