"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","2","a","477","5","120"
"congruent","1","3","4","l","402","7","120"
"incongruent","1","3","3","a","288","6","120"
"incongruent","1","3","7","l","468","4","120"
"incongruent","1","1","4","a","369","5","120"
"congruent","1","2","3","l","385","5","120"
"congruent","1","4","7","a","319","3","120"
"incongruent","1","2","6","l","370","4","120"
"incongruent","1","3","4","a","554","7","120"
"incongruent","1","2","2","a","451","4","120"
"congruent","1","2","4","l","399","6","120"
"incongruent","1","1","4","a","383","5","120"
"incongruent","1","2","5","l","431","3","120"
"incongruent","1","4","4","a","341","8","120"
"incongruent","1","1","2","a","350","3","120"
"congruent","1","1","4","l","379","5","120"
"congruent","1","3","3","l","381","6","120"
"incongruent","1","1","4","l","347","3","120"
"incongruent","1","3","5","l","558","2","120"
"incongruent","0","4","7","a","381","3","120"
"incongruent","1","4","7","l","480","3","120"
"incongruent","1","4","3","a","816","7","120"
"congruent","1","3","2","l","366","5","120"
"congruent","1","4","6","a","398","2","120"
"congruent","1","2","2","l","382","4","120"
"incongruent","0","3","4","l","397","7","120"
"congruent","1","3","5","a","471","2","120"
"incongruent","1","2","4","a","572","6","120"
"incongruent","1","2","5","l","420","3","120"
"incongruent","1","2","3","a","371","5","120"
"incongruent","1","3","2","a","513","5","120"
"incongruent","1","4","8","l","380","4","120"
"incongruent","1","3","7","l","419","4","120"
"incongruent","1","4","8","l","867","4","120"
"incongruent","0","4","6","a","406","2","120"
"incongruent","1","3","3","a","738","6","120"
"incongruent","1","3","6","l","581","3","120"
"incongruent","1","2","6","l","467","4","120"
"incongruent","1","2","4","l","672","2","120"
"incongruent","1","1","5","l","555","4","120"
"congruent","1","2","6","a","508","4","120"
"congruent","1","4","4","l","470","8","120"
"congruent","1","4","8","a","442","4","120"
"congruent","1","2","4","l","454","6","120"
"incongruent","1","1","3","a","378","4","120"
"incongruent","1","3","6","l","890","3","120"
"incongruent","1","4","2","a","556","6","120"
"incongruent","1","2","3","a","501","5","120"
"congruent","1","2","3","l","495","5","120"
"congruent","1","4","7","a","481","3","120"
"incongruent","1","4","2","a","558","6","120"
"congruent","1","4","2","l","590","6","120"
"incongruent","1","2","4","a","448","6","120"
"congruent","1","2","4","l","429","6","120"
"incongruent","1","2","4","a","779","6","120"
"congruent","1","2","2","l","466","4","120"
"incongruent","1","1","2","a","415","3","120"
"incongruent","1","2","4","l","460","2","120"
"incongruent","1","3","3","a","865","6","120"
"congruent","1","3","3","l","462","6","120"
"congruent","1","1","5","a","385","4","120"
"incongruent","1","3","4","a","466","7","120"
"congruent","1","1","3","l","432","4","120"
"congruent","1","2","5","a","440","3","120"
"congruent","1","3","7","a","401","4","120"
"congruent","1","1","3","l","380","4","120"
"incongruent","0","1","4","a","464","3","120"
"congruent","1","1","4","a","439","3","120"
"congruent","1","4","3","l","366","7","120"
"congruent","1","2","2","l","448","4","120"
"congruent","1","3","2","l","516","5","120"
"incongruent","1","1","3","a","461","4","120"
"incongruent","1","1","3","l","354","2","120"
"incongruent","1","2","3","a","500","5","120"
"incongruent","1","3","5","l","380","2","120"
"congruent","1","4","8","a","364","4","120"
"congruent","1","1","3","a","651","2","120"
"congruent","1","2","4","l","465","6","120"
"incongruent","1","4","7","l","462","3","120"
"congruent","1","3","3","l","449","6","120"
"incongruent","1","1","4","l","431","3","120"
"incongruent","1","3","5","l","389","2","120"
"congruent","1","4","8","a","525","4","120"
"congruent","1","4","7","a","414","3","120"
"incongruent","1","2","3","a","380","5","120"
"incongruent","1","4","2","a","532","6","120"
"congruent","1","1","5","a","429","4","120"
"incongruent","0","4","8","a","323","4","120"
"incongruent","1","1","3","l","449","2","120"
"incongruent","1","4","2","a","513","6","120"
"incongruent","1","2","5","l","851","3","120"
"congruent","1","2","4","a","369","2","120"
"incongruent","1","1","2","a","448","3","120"
"incongruent","1","4","6","l","509","2","120"
"congruent","1","2","3","l","551","5","120"
"incongruent","1","3","6","l","873","3","120"
"incongruent","1","4","8","l","556","4","120"
"congruent","1","4","4","l","627","8","120"
"congruent","1","3","4","l","585","7","120"
"incongruent","1","1","5","l","407","4","120"
"congruent","1","1","4","l","933","5","120"
"congruent","1","4","7","a","416","3","120"
"congruent","1","1","2","l","479","3","120"
"congruent","1","1","3","a","322","2","120"
"incongruent","0","1","3","l","292","4","120"
"incongruent","1","2","5","l","428","3","120"
"congruent","1","4","6","a","442","2","120"
"incongruent","1","3","7","l","383","4","120"
"incongruent","0","1","5","a","349","4","120"
"congruent","1","3","2","l","496","5","120"
"incongruent","1","2","6","l","404","4","120"
"congruent","1","3","6","a","450","3","120"
"incongruent","1","3","6","l","336","3","120"
"congruent","1","2","3","l","433","5","120"
"incongruent","1","3","2","a","367","5","120"
"congruent","1","2","5","a","510","3","120"
"incongruent","1","1","4","a","336","5","120"
"incongruent","1","4","3","a","306","7","120"
"incongruent","1","3","3","a","526","6","120"
"incongruent","1","4","3","a","446","7","120"
"congruent","1","3","4","l","533","7","120"
"congruent","1","1","2","l","365","3","120"
"congruent","1","2","4","a","380","2","120"
"incongruent","1","4","4","a","429","8","120"
"congruent","1","4","4","l","355","8","120"
"congruent","1","4","2","l","452","6","120"
"incongruent","1","2","2","a","593","4","120"
"congruent","1","3","5","a","417","2","120"
"congruent","1","4","6","a","318","2","120"
"congruent","1","2","6","a","338","4","120"
"incongruent","1","3","4","a","658","7","120"
"congruent","1","3","5","a","398","2","120"
"congruent","1","3","7","a","285","4","120"
"congruent","1","2","6","a","401","4","120"
"incongruent","0","3","7","a","287","4","120"
"incongruent","1","2","4","l","385","2","120"
"incongruent","1","4","6","l","528","2","120"
"incongruent","1","1","4","a","400","5","120"
"congruent","1","1","4","a","353","3","120"
"congruent","1","1","4","l","515","5","120"
"incongruent","1","2","6","l","524","4","120"
"congruent","1","4","3","l","447","7","120"
"incongruent","0","2","2","l","500","4","120"
"incongruent","1","4","4","a","450","8","120"
"incongruent","1","4","7","l","672","3","120"
"incongruent","1","3","2","a","412","5","120"
"congruent","1","3","6","a","435","3","120"
"incongruent","1","3","5","l","816","2","120"
"congruent","1","1","3","a","473","2","120"
"incongruent","1","1","3","l","460","2","120"
"congruent","1","1","2","l","401","3","120"
"incongruent","1","2","6","l","385","4","120"
"congruent","1","3","2","l","416","5","120"
"incongruent","1","3","2","a","383","5","120"
"congruent","1","4","3","l","398","7","120"
"incongruent","1","2","5","l","363","3","120"
"incongruent","1","4","4","a","349","8","120"
"incongruent","1","1","5","l","557","4","120"
"congruent","1","2","4","l","798","6","120"
"congruent","1","2","2","l","434","4","120"
"incongruent","1","4","8","l","376","4","120"
"incongruent","1","4","6","l","511","2","120"
"incongruent","1","3","3","a","865","6","120"
"congruent","1","1","3","l","429","4","120"
"incongruent","1","3","3","a","437","6","120"
"congruent","1","3","4","l","368","7","120"
"congruent","1","1","3","a","479","2","120"
"congruent","1","2","3","l","381","5","120"
"congruent","1","3","2","l","403","5","120"
"congruent","1","4","4","l","378","8","120"
"congruent","1","2","4","a","410","2","120"
"incongruent","1","2","4","a","456","6","120"
"incongruent","0","4","6","a","530","2","120"
"incongruent","1","1","3","a","520","4","120"
"congruent","1","2","2","l","414","4","120"
"congruent","1","2","4","a","445","2","120"
"incongruent","1","4","8","l","402","4","120"
"congruent","1","2","3","l","399","5","120"
"incongruent","1","1","2","a","528","3","120"
"congruent","1","4","7","a","433","3","120"
"incongruent","1","4","2","a","494","6","120"
"congruent","1","1","3","l","500","4","120"
"congruent","1","3","7","a","445","4","120"
"incongruent","1","4","3","a","450","7","120"
"congruent","1","4","6","a","399","2","120"
"incongruent","1","1","4","a","381","5","120"
"congruent","1","1","4","l","445","5","120"
"congruent","1","4","2","l","715","6","120"
"congruent","1","4","6","a","364","2","120"
"congruent","1","3","6","a","396","3","120"
"congruent","1","3","3","l","451","6","120"
"congruent","1","1","4","a","464","3","120"
"incongruent","1","2","5","l","363","3","120"
"incongruent","1","4","7","l","654","3","120"
"congruent","1","3","5","a","396","2","120"
"incongruent","1","2","4","l","430","2","120"
"congruent","1","2","6","a","334","4","120"
"congruent","0","4","4","a","320","8","120"
"congruent","0","1","5","l","3","4","120"
"incongruent","1","1","4","l","1221","3","120"
"congruent","1","3","5","a","437","2","120"
"incongruent","1","3","6","l","545","3","120"
"incongruent","1","3","7","l","450","4","120"
"congruent","1","4","2","l","416","6","120"
"incongruent","1","1","2","a","447","3","120"
"incongruent","0","2","6","a","322","4","120"
"incongruent","1","2","4","l","616","2","120"
"congruent","1","2","5","a","482","3","120"
"incongruent","1","3","4","a","652","7","120"
"incongruent","1","2","4","a","514","6","120"
"incongruent","1","1","3","a","452","4","120"
"incongruent","1","1","4","a","312","5","120"
"incongruent","1","1","4","l","452","3","120"
"congruent","1","1","2","l","543","3","120"
"congruent","1","4","3","l","624","7","120"
"incongruent","1","2","2","a","928","4","120"
"incongruent","1","2","2","a","753","4","120"
"congruent","1","4","8","a","482","4","120"
"congruent","1","1","5","a","444","4","120"
"incongruent","1","4","4","a","545","8","120"
"congruent","1","4","8","a","444","4","120"
"congruent","1","2","5","a","329","3","120"
"incongruent","1","3","6","l","610","3","120"
"congruent","1","3","7","a","381","4","120"
"incongruent","1","2","3","a","412","5","120"
"congruent","1","3","3","l","493","6","120"
"incongruent","1","3","4","a","464","7","120"
"incongruent","1","3","5","l","397","2","120"
"incongruent","0","3","7","a","291","4","120"
"incongruent","1","1","3","l","618","2","120"
"congruent","1","1","4","l","907","5","120"
"congruent","1","2","6","a","462","4","120"
"congruent","1","4","7","a","451","3","120"
"congruent","0","3","4","a","417","7","120"
"congruent","1","2","4","l","493","6","120"
"incongruent","1","4","2","a","815","6","120"
"incongruent","1","4","3","a","654","7","120"
"congruent","1","3","6","a","322","3","120"
"congruent","1","1","4","a","333","3","120"
"incongruent","1","4","7","l","493","3","120"
"incongruent","1","1","5","l","561","4","120"
"incongruent","1","3","2","a","481","5","120"
"incongruent","1","2","3","a","476","5","120"
