"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","4","3","a","1404","7","107"
"incongruent","1","1","4","l","668","3","107"
"incongruent","1","2","3","a","634","5","107"
"incongruent","1","3","7","l","516","4","107"
"incongruent","1","4","4","a","631","8","107"
"congruent","1","4","2","l","622","6","107"
"incongruent","1","3","6","l","892","3","107"
"congruent","1","3","3","l","558","6","107"
"congruent","1","2","3","l","527","5","107"
"congruent","1","1","2","l","689","3","107"
"congruent","1","3","6","a","541","3","107"
"congruent","1","1","3","a","540","2","107"
"incongruent","1","3","4","a","766","7","107"
"congruent","1","2","6","a","511","4","107"
"incongruent","1","4","4","a","752","8","107"
"incongruent","1","1","3","a","578","4","107"
"congruent","1","2","2","l","604","4","107"
"congruent","1","1","4","l","561","5","107"
"congruent","1","2","5","a","417","3","107"
"congruent","1","4","4","l","366","8","107"
"incongruent","1","4","7","l","577","3","107"
"congruent","1","2","4","l","432","6","107"
"incongruent","1","3","3","a","492","6","107"
"congruent","1","2","2","l","400","4","107"
"incongruent","1","4","6","l","638","2","107"
"incongruent","1","4","6","l","427","2","107"
"incongruent","1","3","7","l","332","4","107"
"incongruent","1","3","2","a","427","5","107"
"congruent","1","1","2","l","511","3","107"
"congruent","1","4","2","l","467","6","107"
"congruent","1","3","4","l","445","7","107"
"incongruent","1","3","3","a","434","6","107"
"congruent","1","1","5","a","450","4","107"
"congruent","1","3","3","l","412","6","107"
"congruent","1","1","4","l","427","5","107"
"incongruent","1","1","3","a","402","4","107"
"congruent","1","4","3","l","408","7","107"
"incongruent","0","4","7","a","399","3","107"
"congruent","1","4","7","a","497","3","107"
"incongruent","1","4","2","a","701","6","107"
"incongruent","1","1","3","l","431","2","107"
"incongruent","1","2","6","l","558","4","107"
"incongruent","0","2","5","a","590","3","107"
"incongruent","1","1","4","a","452","5","107"
"incongruent","1","2","4","a","432","6","107"
"incongruent","1","1","2","a","444","3","107"
"congruent","1","2","6","a","476","4","107"
"congruent","1","2","5","a","359","3","107"
"congruent","1","1","4","a","720","3","107"
"incongruent","1","2","4","l","594","2","107"
"congruent","1","3","2","l","577","5","107"
"incongruent","0","3","5","a","641","2","107"
"congruent","1","4","8","a","564","4","107"
"incongruent","1","3","5","l","821","2","107"
"incongruent","1","2","4","a","507","6","107"
"incongruent","1","1","4","l","796","3","107"
"congruent","1","1","5","a","588","4","107"
"congruent","1","2","4","a","635","2","107"
"incongruent","1","4","8","l","441","4","107"
"congruent","1","4","3","l","389","7","107"
"congruent","0","4","8","l","341","4","107"
"incongruent","1","2","2","a","508","4","107"
"congruent","1","3","5","a","415","2","107"
"incongruent","0","2","2","l","525","4","107"
"congruent","1","4","6","a","932","2","107"
"congruent","1","1","3","l","461","4","107"
"congruent","1","3","7","a","450","4","107"
"incongruent","1","2","3","a","464","5","107"
"incongruent","1","3","6","l","435","3","107"
"congruent","1","4","4","l","561","8","107"
"incongruent","1","1","3","l","610","2","107"
"incongruent","1","1","5","l","497","4","107"
"congruent","1","4","7","a","436","3","107"
"incongruent","1","2","6","l","496","4","107"
"incongruent","1","1","2","a","441","3","107"
"incongruent","1","2","4","l","528","2","107"
"incongruent","1","4","8","l","467","4","107"
"incongruent","1","1","5","l","447","4","107"
"congruent","1","3","7","a","532","4","107"
"congruent","1","4","6","a","556","2","107"
"congruent","1","3","4","l","414","7","107"
"congruent","1","2","3","l","460","5","107"
"congruent","1","1","4","a","480","3","107"
"incongruent","1","3","4","a","556","7","107"
"congruent","1","2","4","a","398","2","107"
"incongruent","1","2","5","l","452","3","107"
"incongruent","1","4","2","a","496","6","107"
"congruent","1","3","5","a","387","2","107"
"congruent","1","3","6","a","419","3","107"
"incongruent","1","4","3","a","578","7","107"
"incongruent","1","1","4","a","417","5","107"
"congruent","1","1","3","a","431","2","107"
"incongruent","1","3","2","a","443","5","107"
"congruent","1","2","4","l","594","6","107"
"congruent","1","1","3","l","449","4","107"
"congruent","1","3","2","l","589","5","107"
"incongruent","1","2","3","a","445","5","107"
"congruent","1","1","2","l","2333","3","107"
"incongruent","1","1","2","a","492","3","107"
"congruent","1","2","5","a","416","3","107"
"incongruent","1","1","3","l","587","2","107"
"congruent","1","4","4","l","558","8","107"
"congruent","1","3","2","l","444","5","107"
"incongruent","1","2","4","a","391","6","107"
"congruent","1","2","6","a","386","4","107"
"congruent","1","3","3","l","400","6","107"
"incongruent","1","3","2","a","383","5","107"
"congruent","1","2","3","l","463","5","107"
"incongruent","0","3","5","a","388","2","107"
"congruent","1","1","2","l","425","3","107"
"incongruent","1","2","2","a","943","4","107"
"congruent","1","1","4","l","400","5","107"
"incongruent","0","3","7","a","464","4","107"
"congruent","1","3","3","l","711","6","107"
"congruent","1","1","4","l","850","5","107"
"incongruent","1","1","3","l","526","2","107"
"incongruent","1","4","3","a","641","7","107"
"incongruent","1","4","2","a","732","6","107"
"congruent","1","2","4","a","896","2","107"
"incongruent","0","3","2","l","627","5","107"
