"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","3","a","933","2","105"
"congruent","1","1","4","a","571","3","105"
"congruent","1","2","6","a","747","4","105"
"incongruent","1","3","6","l","703","3","105"
"incongruent","1","2","4","a","640","6","105"
"congruent","1","1","5","a","1165","4","105"
"incongruent","1","2","4","a","1597","6","105"
"congruent","1","1","2","l","532","3","105"
"incongruent","1","2","5","l","750","3","105"
"congruent","1","3","3","l","574","6","105"
"incongruent","1","3","7","l","1436","4","105"
"incongruent","1","1","3","l","641","2","105"
"incongruent","1","3","4","a","816","7","105"
"incongruent","1","4","4","a","622","8","105"
"incongruent","1","2","4","l","555","2","105"
"incongruent","1","4","8","l","860","4","105"
"congruent","1","1","4","a","604","3","105"
"congruent","1","4","2","l","657","6","105"
"incongruent","1","3","5","l","1036","2","105"
"congruent","1","2","2","l","721","4","105"
"incongruent","1","4","6","l","569","2","105"
"incongruent","1","2","3","a","1003","5","105"
"incongruent","1","3","2","a","690","5","105"
"incongruent","1","4","2","a","782","6","105"
"congruent","1","2","6","a","701","4","105"
"congruent","1","3","7","a","551","4","105"
"congruent","1","3","2","l","1727","5","105"
"incongruent","1","1","5","l","1186","4","105"
"incongruent","1","1","2","a","1936","3","105"
"incongruent","1","2","2","a","1139","4","105"
"congruent","1","3","7","a","708","4","105"
"incongruent","1","4","6","l","1085","2","105"
"incongruent","1","3","5","l","739","2","105"
"incongruent","1","2","2","a","1524","4","105"
"congruent","1","4","4","l","555","8","105"
"incongruent","1","3","6","l","924","3","105"
"incongruent","1","1","4","l","1341","3","105"
"congruent","1","2","4","l","556","6","105"
"incongruent","1","1","3","a","623","4","105"
"congruent","1","1","4","l","573","5","105"
"congruent","1","4","3","l","616","7","105"
"congruent","1","4","6","a","913","2","105"
"incongruent","1","4","2","a","811","6","105"
"incongruent","1","2","4","l","841","2","105"
"incongruent","1","2","6","l","641","4","105"
"incongruent","1","3","4","a","594","7","105"
"incongruent","1","3","2","a","541","5","105"
"incongruent","1","1","4","a","494","5","105"
"congruent","1","2","5","a","477","3","105"
"incongruent","1","4","8","l","1268","4","105"
"incongruent","1","1","4","a","640","5","105"
"incongruent","1","4","3","a","573","7","105"
"congruent","1","4","8","a","543","4","105"
"congruent","1","4","7","a","527","3","105"
"incongruent","1","4","7","l","1568","3","105"
"congruent","1","2","4","l","551","6","105"
"incongruent","1","1","3","l","945","2","105"
"congruent","1","4","6","a","498","2","105"
"congruent","1","3","6","a","621","3","105"
"incongruent","1","1","5","l","980","4","105"
"incongruent","1","1","3","a","643","4","105"
"congruent","1","4","2","l","559","6","105"
"incongruent","1","2","3","a","1025","5","105"
"congruent","1","4","7","a","702","3","105"
"incongruent","1","4","7","l","1138","3","105"
"congruent","1","1","3","l","691","4","105"
"congruent","1","1","4","l","655","5","105"
"congruent","1","1","2","l","523","3","105"
"congruent","1","2","3","l","429","5","105"
"congruent","1","1","3","a","351","2","105"
"incongruent","1","3","3","a","449","6","105"
"incongruent","1","4","4","a","562","8","105"
"congruent","1","2","4","a","465","2","105"
"incongruent","1","2","5","l","587","3","105"
"congruent","1","4","3","l","481","7","105"
"congruent","1","2","3","l","608","5","105"
"congruent","1","2","4","a","630","2","105"
"congruent","1","3","4","l","419","7","105"
"incongruent","1","1","2","a","595","3","105"
"incongruent","1","4","3","a","481","7","105"
"congruent","1","1","5","a","685","4","105"
"congruent","1","3","6","a","834","3","105"
"incongruent","1","2","6","l","668","4","105"
"congruent","1","4","8","a","882","4","105"
"incongruent","1","1","4","l","622","3","105"
"congruent","1","3","5","a","507","2","105"
"incongruent","0","3","3","l","620","6","105"
"congruent","1","3","4","l","1408","7","105"
"congruent","1","3","5","a","489","2","105"
"congruent","1","1","3","l","514","4","105"
"congruent","1","3","2","l","727","5","105"
"congruent","1","2","2","l","551","4","105"
"congruent","1","3","3","l","784","6","105"
"congruent","1","2","5","a","566","3","105"
"incongruent","1","3","7","l","1165","4","105"
"congruent","1","4","4","l","688","8","105"
"incongruent","0","3","4","l","46","7","105"
"congruent","1","1","3","l","575","4","105"
"incongruent","1","3","4","a","671","7","105"
"incongruent","1","3","2","a","693","5","105"
"incongruent","0","3","5","a","686","2","105"
"congruent","1","2","6","a","878","4","105"
"congruent","1","4","6","a","722","2","105"
"incongruent","1","4","4","a","667","8","105"
"congruent","1","2","5","a","627","3","105"
"congruent","1","4","7","a","529","3","105"
"congruent","1","4","2","l","569","6","105"
"incongruent","1","2","3","a","802","5","105"
"incongruent","1","1","4","a","544","5","105"
"congruent","1","3","5","a","466","2","105"
"incongruent","1","2","6","l","877","4","105"
"incongruent","1","1","5","l","633","4","105"
"incongruent","1","2","5","l","519","3","105"
"congruent","1","2","3","l","896","5","105"
"congruent","1","1","4","l","1370","5","105"
"incongruent","1","1","4","l","1011","3","105"
"incongruent","1","2","2","a","1586","4","105"
"incongruent","1","4","8","l","1064","4","105"
"congruent","1","1","5","a","1260","4","105"
"incongruent","1","2","4","l","563","2","105"
"incongruent","1","4","7","l","882","3","105"
"congruent","1","3","4","l","526","7","105"
"incongruent","1","3","6","l","1056","3","105"
"congruent","1","1","3","a","501","2","105"
"congruent","1","1","3","l","591","4","105"
"incongruent","1","3","7","l","784","4","105"
"congruent","1","3","4","l","701","7","105"
"congruent","1","4","6","a","489","2","105"
"congruent","1","3","2","l","564","5","105"
"incongruent","1","4","2","a","636","6","105"
"congruent","1","2","2","l","563","4","105"
"congruent","1","4","8","a","529","4","105"
"congruent","1","2","4","l","641","6","105"
"incongruent","1","1","3","l","1106","2","105"
"congruent","1","1","4","l","667","5","105"
"congruent","1","4","3","l","1136","7","105"
"incongruent","1","1","3","l","962","2","105"
"incongruent","1","1","3","a","1154","4","105"
"incongruent","1","4","4","a","635","8","105"
"incongruent","1","3","2","a","641","5","105"
"congruent","1","4","8","a","509","4","105"
"congruent","1","4","7","a","545","3","105"
"congruent","1","1","5","a","544","4","105"
"congruent","1","1","2","l","562","3","105"
"congruent","1","3","3","l","548","6","105"
"incongruent","1","2","5","l","964","3","105"
"incongruent","1","1","4","l","951","3","105"
"congruent","1","2","6","a","685","4","105"
"incongruent","1","4","7","l","786","3","105"
"congruent","1","2","4","a","863","2","105"
"incongruent","1","1","3","a","859","4","105"
"congruent","1","3","6","a","1328","3","105"
"incongruent","1","3","5","l","1049","2","105"
"congruent","1","4","2","l","1359","6","105"
"congruent","1","4","4","l","543","8","105"
"congruent","1","2","4","l","512","6","105"
"congruent","1","1","2","l","418","3","105"
"congruent","1","3","2","l","433","5","105"
"incongruent","1","1","4","a","862","5","105"
"congruent","1","3","6","a","1027","3","105"
"congruent","1","2","2","l","711","4","105"
"incongruent","1","1","5","l","1073","4","105"
"incongruent","1","2","4","l","893","2","105"
"incongruent","1","2","6","l","578","4","105"
"incongruent","1","3","3","a","857","6","105"
"congruent","1","1","4","a","550","3","105"
"incongruent","1","4","3","a","742","7","105"
"incongruent","1","4","3","a","871","7","105"
"congruent","1","3","3","l","770","6","105"
"congruent","1","4","3","l","2883","7","105"
"incongruent","1","1","2","a","630","3","105"
"congruent","1","1","3","a","548","2","105"
"incongruent","1","4","6","l","2397","2","105"
"congruent","1","2","5","a","844","3","105"
"congruent","1","1","4","a","879","3","105"
