"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","3","l","828","4","110"
"congruent","1","4","6","a","615","2","110"
"incongruent","1","4","8","l","556","4","110"
"incongruent","1","4","7","l","702","3","110"
"congruent","1","1","5","a","512","4","110"
"incongruent","1","1","3","l","413","2","110"
"congruent","1","4","6","a","449","2","110"
"incongruent","1","2","5","l","463","3","110"
"congruent","1","2","4","l","509","6","110"
"incongruent","1","3","5","l","685","2","110"
"incongruent","1","1","3","a","610","4","110"
"incongruent","1","2","3","a","671","5","110"
"congruent","1","1","4","l","398","5","110"
"congruent","1","2","3","l","459","5","110"
"incongruent","0","3","6","a","456","3","110"
"congruent","1","3","3","l","488","6","110"
"congruent","1","1","2","l","441","3","110"
"incongruent","1","1","2","a","517","3","110"
"incongruent","1","2","4","a","486","6","110"
"incongruent","1","4","7","l","536","3","110"
"congruent","1","1","2","l","457","3","110"
"congruent","1","2","4","a","422","2","110"
"congruent","1","2","4","a","469","2","110"
"incongruent","1","1","4","l","433","3","110"
"congruent","1","4","4","l","378","8","110"
"incongruent","1","3","4","a","540","7","110"
"incongruent","1","2","4","a","525","6","110"
"congruent","0","4","7","l","480","3","110"
"congruent","1","1","4","a","527","3","110"
"congruent","1","3","6","a","464","3","110"
"incongruent","0","4","3","l","363","7","110"
"incongruent","1","3","2","a","536","5","110"
"congruent","1","2","6","a","555","4","110"
"congruent","1","4","8","a","556","4","110"
"congruent","1","3","5","a","509","2","110"
"incongruent","1","3","5","l","415","2","110"
"congruent","1","4","8","a","447","4","110"
"congruent","1","3","5","a","475","2","110"
"incongruent","0","4","2","l","509","6","110"
"congruent","1","4","2","l","525","6","110"
"congruent","1","4","3","l","430","7","110"
"congruent","1","2","2","l","381","4","110"
"incongruent","1","4","2","a","716","6","110"
"congruent","1","2","4","l","478","6","110"
"congruent","1","1","3","a","532","2","110"
"incongruent","1","1","4","a","424","5","110"
"incongruent","1","3","2","a","516","5","110"
"congruent","1","3","3","l","414","6","110"
"incongruent","0","4","6","a","371","2","110"
"congruent","1","4","4","l","516","8","110"
"congruent","1","1","3","a","556","2","110"
"incongruent","1","1","4","a","535","5","110"
"incongruent","1","2","6","l","430","4","110"
"incongruent","1","2","5","l","476","3","110"
"incongruent","1","3","3","a","719","6","110"
"incongruent","1","1","3","a","565","4","110"
"congruent","1","4","2","l","419","6","110"
"incongruent","1","1","5","l","434","4","110"
"incongruent","1","2","4","l","543","2","110"
"congruent","1","3","4","l","400","7","110"
"congruent","1","4","3","l","383","7","110"
"incongruent","0","3","7","a","397","4","110"
"incongruent","1","4","6","l","818","2","110"
"congruent","1","2","6","a","466","4","110"
"congruent","1","1","3","l","397","4","110"
"incongruent","1","3","4","a","547","7","110"
"incongruent","1","2","6","l","380","4","110"
"incongruent","1","4","4","a","572","8","110"
"incongruent","1","2","2","a","572","4","110"
"congruent","1","1","4","a","412","3","110"
"incongruent","1","3","6","l","450","3","110"
"incongruent","1","2","2","a","399","4","110"
"congruent","1","3","4","l","399","7","110"
"incongruent","1","4","8","l","406","4","110"
"congruent","1","3","7","a","385","4","110"
"incongruent","1","1","2","a","475","3","110"
"congruent","0","2","5","l","388","3","110"
"congruent","1","3","2","l","508","5","110"
"incongruent","1","4","3","a","527","7","110"
"congruent","1","3","6","a","402","3","110"
"congruent","1","3","7","a","415","4","110"
"congruent","1","1","4","l","478","5","110"
"incongruent","1","1","5","l","433","4","110"
"incongruent","1","1","4","l","478","3","110"
"congruent","1","2","5","a","433","3","110"
"congruent","1","4","7","a","400","3","110"
"congruent","1","1","5","a","511","4","110"
"congruent","1","2","2","l","482","4","110"
"incongruent","1","1","3","l","510","2","110"
"incongruent","1","4","4","a","511","8","110"
"incongruent","1","2","4","l","466","2","110"
"incongruent","1","3","3","a","559","6","110"
"incongruent","1","3","7","l","558","4","110"
"congruent","1","3","2","l","558","5","110"
"incongruent","1","2","3","a","496","5","110"
"congruent","1","2","3","l","402","5","110"
"incongruent","1","2","2","a","544","4","110"
"incongruent","1","3","3","a","526","6","110"
"incongruent","1","1","3","a","480","4","110"
"congruent","1","2","6","a","475","4","110"
"incongruent","1","4","8","l","541","4","110"
"congruent","1","2","6","a","440","4","110"
"incongruent","1","2","4","a","523","6","110"
"incongruent","1","1","5","l","412","4","110"
"incongruent","1","1","3","l","606","2","110"
"congruent","1","1","4","l","460","5","110"
"incongruent","1","2","4","l","641","2","110"
"congruent","1","4","3","l","430","7","110"
"incongruent","0","4","3","l","436","7","110"
"incongruent","1","1","4","a","534","5","110"
"incongruent","1","2","5","l","399","3","110"
"congruent","1","1","5","a","383","4","110"
"incongruent","1","3","6","l","511","3","110"
"incongruent","1","3","3","a","418","6","110"
"congruent","1","4","6","a","526","2","110"
"incongruent","1","1","4","a","656","5","110"
"incongruent","1","1","4","l","717","3","110"
"incongruent","1","1","4","l","448","3","110"
"incongruent","0","3","5","a","604","2","110"
"congruent","1","3","3","l","521","6","110"
"incongruent","1","3","4","a","468","7","110"
"congruent","1","3","6","a","447","3","110"
"congruent","1","4","8","a","460","4","110"
"congruent","1","3","7","a","457","4","110"
"congruent","1","1","4","a","478","3","110"
"incongruent","1","2","3","a","560","5","110"
"congruent","1","4","7","a","426","3","110"
"congruent","1","3","6","a","416","3","110"
"congruent","1","1","3","a","438","2","110"
"incongruent","1","2","6","l","458","4","110"
"congruent","1","2","4","a","424","2","110"
"incongruent","0","4","2","l","442","6","110"
"incongruent","1","2","5","l","508","3","110"
"congruent","1","3","2","l","465","5","110"
"congruent","1","3","4","l","594","7","110"
"congruent","1","4","7","a","453","3","110"
"incongruent","1","1","5","l","433","4","110"
"incongruent","0","2","6","a","509","4","110"
"incongruent","1","2","2","a","637","4","110"
"congruent","1","1","3","l","418","4","110"
"incongruent","1","4","6","l","513","2","110"
"incongruent","1","4","8","l","468","4","110"
"incongruent","1","3","5","l","687","2","110"
"congruent","1","3","5","a","388","2","110"
"congruent","1","3","7","a","434","4","110"
"congruent","1","2","5","a","431","3","110"
"congruent","1","3","5","a","509","2","110"
"congruent","1","1","4","a","464","3","110"
"incongruent","1","2","3","a","500","5","110"
"congruent","1","2","3","l","448","5","110"
"incongruent","1","4","4","a","515","8","110"
"congruent","1","3","3","l","417","6","110"
"congruent","1","2","4","l","444","6","110"
"congruent","1","2","5","a","433","3","110"
"incongruent","1","2","4","l","479","2","110"
"incongruent","1","1","2","a","451","3","110"
"incongruent","1","3","7","l","464","4","110"
"congruent","1","1","3","l","427","4","110"
"incongruent","1","4","6","l","498","2","110"
"congruent","1","2","3","l","460","5","110"
"congruent","1","4","4","l","496","8","110"
"congruent","1","1","4","l","457","5","110"
"incongruent","1","2","4","a","464","6","110"
"incongruent","1","3","4","a","524","7","110"
"incongruent","1","4","3","a","542","7","110"
"congruent","1","3","2","l","432","5","110"
"congruent","1","1","2","l","494","3","110"
"congruent","1","1","3","a","401","2","110"
"incongruent","1","1","3","l","399","2","110"
"incongruent","1","1","3","a","367","4","110"
"congruent","1","2","4","a","462","2","110"
"incongruent","1","4","4","a","419","8","110"
"congruent","1","2","2","l","416","4","110"
"incongruent","0","3","7","a","398","4","110"
"congruent","1","1","5","a","611","4","110"
"congruent","1","2","2","l","481","4","110"
"incongruent","1","1","2","a","477","3","110"
"congruent","1","4","3","l","401","7","110"
"congruent","1","4","4","l","448","8","110"
"incongruent","0","4","7","a","493","3","110"
"incongruent","1","4","2","a","605","6","110"
"congruent","1","3","4","l","481","7","110"
"incongruent","1","3","6","l","630","3","110"
"incongruent","1","3","2","a","715","5","110"
"congruent","1","4","2","l","420","6","110"
"congruent","1","4","8","a","410","4","110"
"incongruent","1","4","7","l","448","3","110"
"incongruent","1","3","2","a","493","5","110"
"congruent","1","1","2","l","433","3","110"
"congruent","1","4","2","l","491","6","110"
"congruent","1","2","4","l","447","6","110"
"congruent","1","4","6","a","495","2","110"
"congruent","1","2","2","l","527","4","110"
"incongruent","1","2","3","a","466","5","110"
"congruent","1","2","4","a","477","2","110"
"incongruent","1","3","2","a","578","5","110"
"congruent","1","4","8","a","466","4","110"
"incongruent","1","2","4","l","462","2","110"
"congruent","1","3","4","l","482","7","110"
"incongruent","1","2","5","l","510","3","110"
"congruent","1","3","4","l","465","7","110"
"congruent","1","2","4","l","524","6","110"
"incongruent","1","2","4","a","639","6","110"
"incongruent","1","3","2","a","721","5","110"
"congruent","1","2","4","a","515","2","110"
"congruent","1","2","3","l","555","5","110"
"congruent","1","1","5","a","588","4","110"
"incongruent","1","1","3","l","492","2","110"
"incongruent","1","4","4","a","641","8","110"
"incongruent","1","3","3","a","605","6","110"
"congruent","1","3","2","l","476","5","110"
"incongruent","1","2","2","a","509","4","110"
"incongruent","1","4","4","a","513","8","110"
"congruent","1","4","4","l","466","8","110"
"incongruent","1","1","2","a","543","3","110"
"incongruent","1","2","3","a","479","5","110"
"congruent","1","4","4","l","459","8","110"
"congruent","1","2","4","l","478","6","110"
"incongruent","1","1","2","a","405","3","110"
"incongruent","1","1","4","a","496","5","110"
"congruent","1","2","5","a","441","3","110"
"incongruent","1","4","7","l","612","3","110"
"congruent","1","2","3","l","498","5","110"
"incongruent","1","3","7","l","652","4","110"
"incongruent","1","2","6","l","530","4","110"
"incongruent","1","3","7","l","564","4","110"
"incongruent","1","1","3","l","516","2","110"
"congruent","1","4","3","l","509","7","110"
"incongruent","1","1","5","l","642","4","110"
"congruent","1","1","4","a","558","3","110"
"congruent","1","3","3","l","478","6","110"
"congruent","1","1","3","a","451","2","110"
"incongruent","1","4","6","l","509","2","110"
"congruent","1","3","2","l","577","5","110"
"incongruent","1","2","2","a","488","4","110"
"congruent","1","3","5","a","549","2","110"
"congruent","1","4","2","l","527","6","110"
"congruent","1","1","3","a","454","2","110"
"incongruent","1","1","5","l","507","4","110"
"incongruent","1","3","5","l","613","2","110"
"congruent","1","4","7","a","532","3","110"
"incongruent","1","4","6","l","492","2","110"
"incongruent","1","1","3","a","606","4","110"
"incongruent","1","4","3","a","637","7","110"
"incongruent","1","4","3","a","523","7","110"
"incongruent","1","1","4","l","525","3","110"
"congruent","1","1","5","a","542","4","110"
"congruent","1","3","7","a","624","4","110"
"incongruent","1","2","4","a","654","6","110"
"congruent","1","2","5","a","495","3","110"
"congruent","1","4","8","a","606","4","110"
"incongruent","1","3","6","l","557","3","110"
"incongruent","1","3","3","a","700","6","110"
"incongruent","1","3","6","l","480","3","110"
"congruent","1","3","6","a","611","3","110"
"congruent","1","4","6","a","626","2","110"
"congruent","1","3","5","a","751","2","110"
"congruent","1","3","7","a","609","4","110"
"incongruent","1","4","2","a","880","6","110"
"incongruent","1","2","6","l","485","4","110"
"congruent","1","1","4","l","559","5","110"
"congruent","1","1","4","l","536","5","110"
"congruent","1","2","6","a","529","4","110"
"incongruent","1","1","4","l","539","3","110"
"congruent","1","2","6","a","459","4","110"
"incongruent","1","1","3","a","641","4","110"
"incongruent","1","4","8","l","476","4","110"
"incongruent","1","2","5","l","529","3","110"
"incongruent","1","3","4","a","545","7","110"
"incongruent","1","3","5","l","484","2","110"
"incongruent","1","4","2","a","543","6","110"
"incongruent","1","4","7","l","519","3","110"
"congruent","1","1","3","l","562","4","110"
"congruent","1","2","2","l","483","4","110"
"incongruent","1","3","4","a","623","7","110"
"congruent","1","1","3","l","443","4","110"
"incongruent","1","4","8","l","480","4","110"
"incongruent","1","1","4","a","492","5","110"
"congruent","1","4","3","l","475","7","110"
"congruent","1","4","7","a","515","3","110"
"congruent","1","1","2","l","480","3","110"
"congruent","1","1","4","a","465","3","110"
"incongruent","1","2","4","l","511","2","110"
"congruent","1","1","2","l","480","3","110"
"congruent","1","4","2","l","443","6","110"
"congruent","1","4","6","a","400","2","110"
"congruent","1","3","6","a","448","3","110"
"congruent","1","3","3","l","412","6","110"
"incongruent","1","3","3","a","830","6","110"
"congruent","1","4","3","l","410","7","110"
"incongruent","1","2","6","l","497","4","110"
"incongruent","1","3","4","a","507","7","110"
"congruent","1","1","2","l","555","3","110"
"incongruent","1","3","3","a","1151","6","110"
"incongruent","1","4","8","l","700","4","110"
"congruent","1","2","3","l","642","5","110"
"congruent","1","3","7","a","433","4","110"
"congruent","1","2","6","a","573","4","110"
"congruent","1","4","3","l","445","7","110"
"incongruent","1","4","2","a","489","6","110"
"incongruent","0","3","4","l","621","7","110"
"congruent","1","3","6","a","649","3","110"
"congruent","1","1","4","a","470","3","110"
"incongruent","1","1","4","l","442","3","110"
"incongruent","1","1","3","l","693","2","110"
"congruent","1","3","2","l","476","5","110"
"congruent","1","3","5","a","508","2","110"
"congruent","1","3","3","l","412","6","110"
"congruent","1","2","2","l","526","4","110"
"incongruent","1","2","3","a","385","5","110"
"incongruent","1","2","6","l","527","4","110"
"incongruent","1","1","4","a","417","5","110"
"congruent","1","3","4","l","382","7","110"
"congruent","1","3","5","a","462","2","110"
"incongruent","0","2","2","l","435","4","110"
"congruent","1","4","8","a","708","4","110"
"congruent","1","1","3","l","449","4","110"
"incongruent","0","3","2","l","461","5","110"
"congruent","1","1","3","l","586","4","110"
"congruent","1","1","4","a","385","3","110"
"congruent","1","1","5","a","542","4","110"
"incongruent","1","1","5","l","417","4","110"
"congruent","1","4","7","a","464","3","110"
"incongruent","1","2","4","l","643","2","110"
"incongruent","1","3","5","l","720","2","110"
"incongruent","1","4","3","a","497","7","110"
"congruent","1","4","6","a","605","2","110"
"congruent","1","4","4","l","451","8","110"
"congruent","1","1","3","a","402","2","110"
"incongruent","1","2","5","l","431","3","110"
"incongruent","1","4","2","a","477","6","110"
"congruent","1","2","5","a","424","3","110"
"incongruent","1","1","4","a","517","5","110"
"congruent","1","4","4","l","445","8","110"
"congruent","1","3","4","l","413","7","110"
"incongruent","0","2","5","a","449","3","110"
"congruent","1","4","2","l","450","6","110"
"incongruent","1","4","4","a","451","8","110"
"congruent","1","3","2","l","398","5","110"
"congruent","1","3","7","a","415","4","110"
"congruent","1","4","7","a","477","3","110"
"incongruent","0","2","2","l","448","4","110"
"incongruent","1","3","5","l","580","2","110"
"incongruent","1","1","3","a","387","4","110"
"incongruent","1","4","6","l","930","2","110"
"incongruent","1","2","4","l","572","2","110"
"incongruent","1","4","3","a","651","7","110"
"congruent","1","1","2","l","713","3","110"
"congruent","1","2","3","l","530","5","110"
"congruent","1","2","2","l","541","4","110"
"incongruent","0","1","3","a","507","2","110"
"congruent","1","2","4","a","483","2","110"
"incongruent","1","4","4","a","562","8","110"
"incongruent","1","2","4","a","473","6","110"
"incongruent","1","1","5","l","404","4","110"
"incongruent","0","3","6","a","405","3","110"
"incongruent","1","4","6","l","854","2","110"
"incongruent","1","2","4","a","453","6","110"
"congruent","1","2","6","a","393","4","110"
"incongruent","1","2","3","a","672","5","110"
"congruent","1","4","8","a","451","4","110"
"congruent","1","1","3","a","465","2","110"
"incongruent","0","3","7","a","493","4","110"
"incongruent","1","1","2","a","594","3","110"
"incongruent","1","3","7","l","1019","4","110"
"incongruent","1","1","3","a","509","4","110"
"congruent","1","3","3","l","412","6","110"
"congruent","1","2","4","l","449","6","110"
"incongruent","1","1","4","l","624","3","110"
"congruent","1","2","4","l","429","6","110"
"congruent","1","4","2","l","433","6","110"
"congruent","1","1","4","l","481","5","110"
"congruent","1","4","6","a","507","2","110"
"congruent","1","2","5","a","478","3","110"
"incongruent","1","3","6","l","625","3","110"
"congruent","1","1","4","l","417","5","110"
"congruent","1","2","4","a","382","2","110"
"incongruent","1","4","7","l","542","3","110"
"congruent","1","1","5","a","384","4","110"
"incongruent","1","1","2","a","559","3","110"
"incongruent","1","3","2","a","669","5","110"
"incongruent","1","4","7","l","706","3","110"
"congruent","1","3","6","a","445","3","110"
"incongruent","1","4","8","l","498","4","110"
