"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","0","4","6","a","2092","2","121"
"incongruent","1","2","2","a","1155","4","121"
"congruent","1","3","4","l","766","7","121"
"congruent","1","4","4","l","720","8","121"
"incongruent","1","4","8","l","834","4","121"
"congruent","1","1","4","a","542","3","121"
"congruent","1","2","6","a","958","4","121"
"congruent","1","4","7","a","577","3","121"
"congruent","1","2","6","a","608","4","121"
"congruent","1","1","4","a","654","3","121"
"incongruent","1","4","7","l","909","3","121"
"incongruent","1","3","2","a","714","5","121"
"incongruent","1","2","3","a","721","5","121"
"congruent","1","1","5","a","755","4","121"
"incongruent","1","1","5","l","586","4","121"
"incongruent","1","2","4","l","626","2","121"
"incongruent","1","2","5","l","540","3","121"
"congruent","1","2","2","l","579","4","121"
"congruent","1","1","5","a","642","4","121"
"congruent","1","2","5","a","606","3","121"
"incongruent","1","4","2","a","845","6","121"
"congruent","1","4","6","a","756","2","121"
"congruent","1","3","5","a","563","2","121"
"incongruent","1","3","3","a","811","6","121"
"congruent","1","2","3","l","635","5","121"
"incongruent","1","3","7","l","831","4","121"
"incongruent","1","2","4","a","462","6","121"
"incongruent","1","1","4","l","898","3","121"
"incongruent","1","4","4","a","570","8","121"
"congruent","1","1","3","l","636","4","121"
"congruent","1","3","6","a","497","3","121"
"incongruent","1","3","2","a","540","5","121"
"incongruent","1","1","4","a","654","5","121"
"congruent","1","4","7","a","562","3","121"
"congruent","1","3","2","l","547","5","121"
"congruent","1","2","5","a","634","3","121"
"incongruent","1","2","2","a","752","4","121"
"incongruent","1","3","4","a","770","7","121"
"congruent","1","1","3","l","449","4","121"
"congruent","1","3","3","l","591","6","121"
"incongruent","1","2","4","a","509","6","121"
"incongruent","1","2","6","l","496","4","121"
"incongruent","1","2","4","l","714","2","121"
"incongruent","1","3","5","l","589","2","121"
"incongruent","1","3","4","a","694","7","121"
"congruent","1","3","3","l","467","6","121"
"congruent","1","3","5","a","428","2","121"
"incongruent","1","4","6","l","714","2","121"
"incongruent","1","2","3","a","427","5","121"
"incongruent","1","3","6","l","465","3","121"
"incongruent","1","1","2","a","500","3","121"
"congruent","1","4","6","a","497","2","121"
"incongruent","1","4","4","a","515","8","121"
"congruent","1","3","6","a","555","3","121"
"incongruent","1","4","7","l","589","3","121"
"incongruent","1","1","3","a","460","4","121"
"congruent","1","1","2","l","448","3","121"
"congruent","1","1","2","l","525","3","121"
"congruent","1","1","3","a","528","2","121"
"congruent","1","4","2","l","385","6","121"
"incongruent","1","4","3","a","401","7","121"
"congruent","1","4","3","l","447","7","121"
"incongruent","1","3","6","l","636","3","121"
"congruent","1","1","4","l","482","5","121"
"incongruent","1","1","4","l","565","3","121"
"incongruent","1","1","3","a","558","4","121"
"incongruent","1","4","2","a","640","6","121"
"incongruent","1","1","2","a","563","3","121"
"congruent","1","2","4","a","635","2","121"
"congruent","1","2","2","l","417","4","121"
"incongruent","1","3","5","l","639","2","121"
"congruent","1","4","4","l","460","8","121"
"congruent","1","2","4","a","481","2","121"
"congruent","1","3","2","l","381","5","121"
"incongruent","1","3","3","a","809","6","121"
"incongruent","1","1","5","l","611","4","121"
"congruent","1","4","2","l","473","6","121"
"congruent","1","3","4","l","412","7","121"
"congruent","1","2","4","l","515","6","121"
"congruent","1","3","7","a","557","4","121"
"incongruent","1","3","7","l","478","4","121"
"congruent","1","4","8","a","450","4","121"
"congruent","1","4","8","a","479","4","121"
"incongruent","1","2","5","l","659","3","121"
"congruent","1","2","3","l","480","5","121"
"incongruent","1","4","8","l","673","4","121"
"congruent","1","3","7","a","480","4","121"
"congruent","1","4","3","l","467","7","121"
"incongruent","1","1","3","l","510","2","121"
"incongruent","1","4","3","a","545","7","121"
"congruent","1","2","4","l","450","6","121"
"incongruent","1","2","6","l","528","4","121"
"congruent","1","1","4","l","417","5","121"
"incongruent","1","1","3","l","560","2","121"
"congruent","1","1","3","a","479","2","121"
"incongruent","1","1","4","a","453","5","121"
"incongruent","1","4","6","l","591","2","121"
"congruent","1","1","4","a","446","3","121"
"congruent","1","1","4","l","426","5","121"
"congruent","1","4","6","a","462","2","121"
"incongruent","1","1","4","a","515","5","121"
"incongruent","1","4","7","l","548","3","121"
"incongruent","1","3","5","l","493","2","121"
"incongruent","1","2","4","a","390","6","121"
"incongruent","1","3","5","l","440","2","121"
"incongruent","1","2","6","l","558","4","121"
"incongruent","1","1","2","a","438","3","121"
"incongruent","1","4","4","a","818","8","121"
"incongruent","1","3","3","a","448","6","121"
"congruent","1","2","6","a","671","4","121"
"incongruent","1","3","4","a","482","7","121"
"incongruent","1","4","2","a","430","6","121"
"congruent","1","3","2","l","467","5","121"
"incongruent","1","2","5","l","431","3","121"
"incongruent","1","2","2","a","541","4","121"
"congruent","1","3","5","a","447","2","121"
"congruent","1","3","4","l","373","7","121"
"congruent","1","1","5","a","372","4","121"
"incongruent","1","4","4","a","659","8","121"
"congruent","1","2","4","a","479","2","121"
"congruent","1","1","3","a","483","2","121"
"congruent","1","2","4","a","414","2","121"
"incongruent","1","1","3","l","411","2","121"
"congruent","1","3","7","a","417","4","121"
"incongruent","1","1","5","l","431","4","121"
"incongruent","1","1","3","a","413","4","121"
"incongruent","1","1","2","a","515","3","121"
"incongruent","1","2","2","a","429","4","121"
"congruent","1","2","4","l","388","6","121"
"incongruent","1","3","6","l","547","3","121"
"incongruent","1","2","3","a","452","5","121"
"incongruent","1","4","8","l","591","4","121"
"incongruent","1","1","3","l","574","2","121"
"congruent","1","4","2","l","397","6","121"
"congruent","1","4","2","l","525","6","121"
"congruent","1","4","6","a","575","2","121"
"incongruent","1","3","6","l","443","3","121"
"congruent","1","1","3","l","419","4","121"
"congruent","1","2","5","a","482","3","121"
"incongruent","1","3","4","a","526","7","121"
"congruent","1","4","8","a","527","4","121"
"incongruent","1","2","4","a","465","6","121"
"congruent","1","4","3","l","397","7","121"
"incongruent","0","3","7","a","429","4","121"
"incongruent","1","3","3","a","726","6","121"
"incongruent","1","1","3","a","834","4","121"
"congruent","1","1","5","a","495","4","121"
"congruent","1","2","2","l","451","4","121"
"congruent","1","4","3","l","480","7","121"
"incongruent","1","4","3","a","930","7","121"
"congruent","1","2","4","l","397","6","121"
"congruent","1","4","7","a","453","3","121"
"congruent","1","3","5","a","488","2","121"
"incongruent","1","1","4","l","427","3","121"
"incongruent","1","2","3","a","448","5","121"
"incongruent","1","4","7","l","423","3","121"
"congruent","1","2","6","a","541","4","121"
"congruent","1","3","7","a","367","4","121"
"congruent","1","1","2","l","452","3","121"
"incongruent","1","2","4","l","690","2","121"
"incongruent","1","3","2","a","684","5","121"
"incongruent","1","4","8","l","733","4","121"
"congruent","1","3","3","l","737","6","121"
"incongruent","1","2","4","l","661","2","121"
"congruent","1","3","2","l","481","5","121"
"congruent","1","2","5","a","484","3","121"
"incongruent","1","2","6","l","400","4","121"
"congruent","1","1","4","a","446","3","121"
"congruent","1","3","6","a","483","3","121"
"congruent","1","1","2","l","463","3","121"
"congruent","1","4","8","a","660","4","121"
"incongruent","1","3","2","a","607","5","121"
"congruent","1","1","3","l","462","4","121"
"incongruent","1","4","3","a","498","7","121"
"congruent","1","2","2","l","573","4","121"
"congruent","1","4","7","a","397","3","121"
"incongruent","1","4","2","a","579","6","121"
"incongruent","1","3","7","l","659","4","121"
"incongruent","1","1","4","a","448","5","121"
"congruent","1","2","3","l","557","5","121"
"congruent","1","3","3","l","494","6","121"
"congruent","1","2","3","l","529","5","121"
"congruent","1","1","4","l","451","5","121"
"incongruent","1","2","5","l","400","3","121"
"congruent","1","3","6","a","432","3","121"
"incongruent","1","1","5","l","396","4","121"
"incongruent","1","4","6","l","450","2","121"
"congruent","1","3","4","l","476","7","121"
"incongruent","1","1","4","l","661","3","121"
"congruent","1","1","3","a","414","2","121"
