"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","4","l","492","5","113"
"congruent","1","4","6","a","573","2","113"
"incongruent","1","3","4","a","655","7","113"
"incongruent","1","1","4","l","490","3","113"
"congruent","1","4","4","l","510","8","113"
"incongruent","0","3","3","l","385","6","113"
"incongruent","1","4","6","l","740","2","113"
"congruent","1","3","3","l","479","6","113"
"congruent","1","2","3","l","500","5","113"
"incongruent","1","2","6","l","588","4","113"
"incongruent","1","4","8","l","446","4","113"
"incongruent","1","1","4","l","531","3","113"
"incongruent","1","3","3","a","556","6","113"
"congruent","1","3","3","l","669","6","113"
"incongruent","0","3","4","l","384","7","113"
"incongruent","1","4","7","l","541","3","113"
"congruent","1","1","3","l","503","4","113"
"congruent","1","1","5","a","530","4","113"
"congruent","1","4","7","a","547","3","113"
"incongruent","1","1","3","l","532","2","113"
"congruent","1","4","7","a","442","3","113"
"congruent","1","3","4","l","507","7","113"
"congruent","1","1","2","l","556","3","113"
"incongruent","1","4","4","a","493","8","113"
"congruent","1","3","7","a","704","4","113"
"incongruent","1","4","2","a","403","6","113"
"incongruent","1","4","2","a","387","6","113"
"congruent","0","2","4","a","418","6","113"
"congruent","1","2","6","a","485","4","113"
"incongruent","1","3","6","l","547","3","113"
"congruent","1","1","3","a","801","2","113"
"congruent","1","4","3","l","432","7","113"
"congruent","1","1","2","l","496","3","113"
"congruent","1","3","6","a","595","3","113"
"congruent","1","1","4","l","497","5","113"
"incongruent","1","4","3","a","603","7","113"
"congruent","1","2","4","a","452","2","113"
"congruent","1","3","5","a","338","2","113"
"incongruent","0","2","4","a","352","2","113"
"congruent","1","3","4","l","471","7","113"
"incongruent","0","4","4","l","414","8","113"
"congruent","1","2","5","a","736","3","113"
"incongruent","1","4","6","l","466","2","113"
"congruent","1","3","2","l","703","5","113"
"congruent","1","4","8","a","1105","4","113"
"congruent","1","2","6","a","620","4","113"
"incongruent","1","3","5","l","544","2","113"
"incongruent","1","2","2","a","596","4","113"
"incongruent","1","4","7","l","440","3","113"
"congruent","1","4","2","l","507","6","113"
"congruent","1","2","2","l","401","4","113"
"incongruent","1","3","7","l","529","4","113"
"incongruent","1","1","5","l","625","4","113"
"congruent","1","1","3","l","418","4","113"
"congruent","1","3","2","l","543","5","113"
"congruent","1","2","4","a","575","2","113"
"congruent","1","1","4","a","447","3","113"
"incongruent","1","1","2","a","428","3","113"
"incongruent","1","2","5","l","548","3","113"
"congruent","1","1","4","a","941","3","113"
"congruent","1","2","5","a","1193","3","113"
"incongruent","1","1","5","l","509","4","113"
"incongruent","1","4","3","a","753","7","113"
"congruent","1","1","4","a","482","3","113"
"congruent","0","4","6","l","638","2","113"
"incongruent","1","1","2","a","537","3","113"
"incongruent","1","2","4","a","1379","6","113"
"congruent","1","2","4","a","436","2","113"
"incongruent","1","2","3","a","455","5","113"
"incongruent","1","2","3","a","340","5","113"
"congruent","1","2","6","a","370","4","113"
"congruent","1","4","7","a","388","3","113"
"congruent","1","4","6","a","410","2","113"
"congruent","1","2","3","l","562","5","113"
"congruent","1","2","4","l","450","6","113"
"incongruent","1","4","8","l","367","4","113"
"incongruent","1","2","4","l","320","2","113"
"congruent","1","3","7","a","640","4","113"
"congruent","1","3","7","a","332","4","113"
"congruent","1","4","2","l","529","6","113"
"incongruent","1","4","6","l","466","2","113"
"incongruent","1","3","2","a","494","5","113"
"incongruent","1","3","3","a","528","6","113"
"congruent","1","3","3","l","674","6","113"
"incongruent","0","4","2","l","399","6","113"
"incongruent","1","1","4","l","771","3","113"
"incongruent","1","3","6","l","402","3","113"
"congruent","1","1","5","a","545","4","113"
"congruent","1","4","7","a","451","3","113"
"incongruent","1","4","6","l","592","2","113"
"congruent","1","3","3","l","495","6","113"
"congruent","1","3","2","l","419","5","113"
"congruent","1","4","2","l","449","6","113"
"congruent","1","3","6","a","477","3","113"
"incongruent","1","3","2","a","336","5","113"
"congruent","1","3","5","a","330","2","113"
"incongruent","0","2","6","a","315","4","113"
"congruent","1","3","4","l","589","7","113"
"incongruent","1","4","7","l","301","3","113"
"incongruent","0","3","4","l","333","7","113"
"incongruent","1","1","3","l","574","2","113"
"congruent","1","1","2","l","526","3","113"
"incongruent","1","2","5","l","416","3","113"
"incongruent","1","2","2","a","525","4","113"
"congruent","1","4","4","l","423","8","113"
"incongruent","1","1","3","a","511","4","113"
"congruent","1","1","2","l","448","3","113"
"incongruent","1","2","4","l","458","2","113"
"congruent","1","1","4","l","482","5","113"
"congruent","1","4","4","l","477","8","113"
"congruent","1","2","2","l","401","4","113"
"congruent","1","2","4","l","352","6","113"
"incongruent","1","3","5","l","425","2","113"
"incongruent","1","2","4","a","575","6","113"
"incongruent","1","3","7","l","510","4","113"
"incongruent","0","3","4","l","722","7","113"
"congruent","1","2","4","a","904","2","113"
"congruent","1","1","3","l","635","4","113"
"incongruent","1","4","4","a","755","8","113"
"incongruent","1","3","5","l","635","2","113"
"incongruent","1","1","3","l","816","2","113"
"incongruent","1","1","2","a","735","3","113"
"congruent","1","2","2","l","592","4","113"
"incongruent","1","3","3","a","750","6","113"
"incongruent","1","4","8","l","552","4","113"
"congruent","1","3","5","a","935","2","113"
"incongruent","1","2","5","l","496","3","113"
"congruent","1","4","8","a","796","4","113"
"congruent","1","3","4","l","532","7","113"
"congruent","1","2","6","a","723","4","113"
"incongruent","1","1","4","l","590","3","113"
"congruent","1","2","3","l","573","5","113"
"incongruent","0","2","2","l","363","4","113"
"incongruent","1","4","3","a","713","7","113"
"incongruent","1","1","5","l","637","4","113"
"congruent","1","1","5","a","769","4","113"
"congruent","1","4","3","l","624","7","113"
"congruent","1","3","6","a","575","3","113"
"congruent","1","2","5","a","433","3","113"
"incongruent","0","4","4","l","671","8","113"
"incongruent","1","2","6","l","602","4","113"
"congruent","1","3","2","l","544","5","113"
"congruent","1","1","3","a","1305","2","113"
"congruent","1","1","4","l","857","5","113"
"incongruent","1","4","7","l","450","3","113"
"congruent","1","1","3","a","605","2","113"
"incongruent","1","3","7","l","483","4","113"
"congruent","1","4","8","a","560","4","113"
"incongruent","1","1","3","a","480","4","113"
"congruent","1","1","3","l","1011","4","113"
"incongruent","1","3","6","l","562","3","113"
"congruent","1","4","3","l","466","7","113"
"incongruent","1","1","4","a","622","5","113"
"incongruent","1","4","2","a","2061","6","113"
"incongruent","1","1","4","a","1143","5","113"
