"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","4","a","24220","6","111"
"congruent","1","2","5","a","795","3","111"
"congruent","1","4","8","a","786","4","111"
"incongruent","1","2","3","a","880","5","111"
"congruent","1","3","5","a","813","2","111"
"incongruent","1","3","4","a","733","7","111"
"incongruent","1","2","6","l","731","4","111"
"incongruent","1","2","4","l","862","2","111"
"congruent","1","3","4","l","685","7","111"
"incongruent","1","2","2","a","895","4","111"
"congruent","1","2","6","a","658","4","111"
"incongruent","1","4","4","a","797","8","111"
"incongruent","1","3","7","l","651","4","111"
"congruent","1","3","7","a","674","4","111"
"incongruent","1","2","5","l","782","3","111"
"congruent","1","1","3","a","607","2","111"
"incongruent","1","1","3","a","662","4","111"
"incongruent","1","1","5","l","673","4","111"
"congruent","1","4","4","l","670","8","111"
"congruent","1","3","3","l","673","6","111"
"incongruent","1","2","4","a","735","6","111"
"incongruent","1","2","5","l","797","3","111"
"congruent","1","1","4","a","765","3","111"
"incongruent","1","1","2","a","766","3","111"
"congruent","1","1","5","a","651","4","111"
"incongruent","1","1","4","l","755","3","111"
"congruent","1","1","4","a","611","3","111"
"congruent","1","2","3","l","544","5","111"
"incongruent","1","1","4","a","611","5","111"
"congruent","1","2","5","a","624","3","111"
"congruent","1","4","3","l","622","7","111"
"congruent","1","3","5","a","667","2","111"
"incongruent","1","4","3","a","576","7","111"
"congruent","1","4","3","l","671","7","111"
"congruent","1","1","4","l","700","5","111"
"incongruent","1","3","3","a","575","6","111"
"congruent","1","4","4","l","541","8","111"
"congruent","1","4","7","a","655","3","111"
"congruent","1","4","7","a","555","3","111"
"congruent","1","3","3","l","541","6","111"
"congruent","1","4","6","a","606","2","111"
"incongruent","0","3","4","l","540","7","111"
"incongruent","1","3","3","a","577","6","111"
"congruent","1","4","6","a","651","2","111"
"incongruent","1","4","6","l","592","2","111"
"congruent","1","1","3","l","626","4","111"
"congruent","1","1","3","l","611","4","111"
"congruent","1","2","2","l","579","4","111"
"incongruent","1","3","5","l","537","2","111"
"congruent","1","1","4","l","579","5","111"
"incongruent","1","4","2","a","539","6","111"
"incongruent","1","2","3","a","643","5","111"
"incongruent","1","2","4","l","674","2","111"
"incongruent","1","4","7","l","732","3","111"
"congruent","1","2","6","a","781","4","111"
"congruent","1","2","3","l","670","5","111"
"congruent","1","1","5","a","866","4","111"
"congruent","1","3","6","a","542","3","111"
"incongruent","1","2","6","l","592","4","111"
"incongruent","1","4","8","l","591","4","111"
"congruent","1","1","2","l","605","3","111"
"incongruent","1","1","2","a","651","3","111"
"incongruent","1","4","4","a","594","8","111"
"incongruent","1","1","3","l","592","2","111"
"congruent","1","1","2","l","544","3","111"
"congruent","1","4","2","l","689","6","111"
"congruent","1","4","8","a","621","4","111"
"incongruent","1","4","6","l","755","2","111"
"incongruent","1","1","4","a","563","5","111"
"congruent","1","2","4","l","995","6","111"
"incongruent","1","1","3","l","626","2","111"
"congruent","1","3","6","a","631","3","111"
"incongruent","1","1","4","l","765","3","111"
"incongruent","1","3","2","a","525","5","111"
"incongruent","1","1","5","l","556","4","111"
"incongruent","1","3","2","a","576","5","111"
"congruent","1","2","2","l","639","4","111"
"incongruent","1","3","7","l","509","4","111"
"incongruent","1","3","6","l","799","3","111"
"congruent","1","2","4","l","557","6","111"
"congruent","1","3","2","l","655","5","111"
