"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","1","3","a","1131","4","4"
"incongruent","1","1","2","a","1096","3","4"
"congruent","1","3","4","l","635","7","4"
"incongruent","1","4","2","a","803","6","4"
"congruent","1","3","7","a","658","4","4"
"incongruent","1","2","6","l","570","4","4"
"incongruent","1","4","4","a","561","8","4"
"incongruent","1","2","2","a","755","4","4"
"incongruent","1","1","4","l","618","3","4"
"incongruent","1","3","5","l","673","2","4"
"incongruent","1","4","6","l","620","2","4"
"congruent","1","1","4","a","474","3","4"
"incongruent","1","4","8","l","386","4","4"
"congruent","1","1","4","l","578","5","4"
"incongruent","1","1","4","a","594","5","4"
"congruent","1","2","6","a","714","4","4"
"congruent","1","1","3","a","619","2","4"
"incongruent","1","3","7","l","394","4","4"
"incongruent","1","2","5","l","595","3","4"
"congruent","1","3","5","a","491","2","4"
"incongruent","0","4","3","l","515","7","4"
"incongruent","1","3","7","l","939","4","4"
"incongruent","1","4","8","l","625","4","4"
"incongruent","1","2","4","l","642","2","4"
"incongruent","1","2","6","l","522","4","4"
"congruent","1","2","4","l","515","6","4"
"congruent","1","3","6","a","561","3","4"
"incongruent","1","2","4","a","650","6","4"
"congruent","1","4","8","a","691","4","4"
"congruent","1","3","2","l","424","5","4"
"congruent","1","1","3","l","490","4","4"
"congruent","1","4","3","l","523","7","4"
"incongruent","1","4","3","a","658","7","4"
"congruent","1","4","4","l","458","8","4"
"congruent","1","3","2","l","498","5","4"
"incongruent","1","2","4","a","658","6","4"
"congruent","1","4","7","a","570","3","4"
"congruent","1","1","2","l","464","3","4"
"congruent","1","1","2","l","418","3","4"
"congruent","1","2","2","l","498","4","4"
"congruent","1","4","8","a","506","4","4"
"congruent","1","4","2","l","371","6","4"
"incongruent","1","1","3","l","506","2","4"
"incongruent","1","4","6","l","450","2","4"
"congruent","1","4","7","a","481","3","4"
"incongruent","1","1","3","a","897","4","4"
"congruent","1","3","3","l","410","6","4"
"congruent","1","4","4","l","507","8","4"
"congruent","1","3","4","l","498","7","4"
"congruent","1","4","3","l","450","7","4"
"congruent","1","2","3","l","426","5","4"
"incongruent","1","3","6","l","480","3","4"
"congruent","1","3","5","a","482","2","4"
"incongruent","1","2","2","a","634","4","4"
"incongruent","1","3","6","l","466","3","4"
"incongruent","1","3","4","a","409","7","4"
"incongruent","1","3","2","a","842","5","4"
"incongruent","1","4","7","l","754","3","4"
"incongruent","1","3","5","l","555","2","4"
"incongruent","1","4","2","a","450","6","4"
"congruent","1","2","3","l","419","5","4"
"congruent","1","3","3","l","475","6","4"
"congruent","1","2","5","a","417","3","4"
"congruent","1","3","7","a","603","4","4"
"congruent","1","2","2","l","481","4","4"
"congruent","1","4","6","a","442","2","4"
"congruent","1","2","4","a","576","2","4"
"congruent","1","1","3","l","433","4","4"
"congruent","1","1","5","a","504","4","4"
"incongruent","1","1","5","l","546","4","4"
"incongruent","1","1","3","l","528","2","4"
"congruent","1","3","6","a","514","3","4"
"congruent","1","2","6","a","537","4","4"
"incongruent","1","3","3","a","586","6","4"
"congruent","1","1","5","a","706","4","4"
"congruent","1","4","6","a","652","2","4"
"incongruent","1","1","4","l","443","3","4"
"incongruent","1","3","2","a","466","5","4"
"incongruent","1","1","2","a","609","3","4"
"congruent","1","1","4","a","752","3","4"
"incongruent","1","2","4","l","489","2","4"
"incongruent","1","4","4","a","538","8","4"
"incongruent","1","2","3","a","625","5","4"
"incongruent","1","1","4","a","818","5","4"
"incongruent","1","2","3","a","1074","5","4"
"congruent","1","2","4","a","482","2","4"
"incongruent","1","3","3","a","826","6","4"
"incongruent","1","4","7","l","842","3","4"
"congruent","1","2","4","l","537","6","4"
"congruent","1","4","2","l","562","6","4"
"incongruent","1","3","4","a","1432","7","4"
"congruent","1","1","4","l","814","5","4"
"incongruent","1","2","5","l","624","3","4"
"incongruent","1","1","5","l","584","4","4"
"congruent","1","2","5","a","489","3","4"
"congruent","1","1","3","a","680","2","4"
"congruent","1","3","5","a","802","2","4"
"incongruent","1","3","6","l","488","3","4"
"incongruent","1","3","5","l","522","2","4"
"incongruent","1","1","5","l","594","4","4"
"congruent","1","4","3","l","513","7","4"
"incongruent","1","2","2","a","474","4","4"
"congruent","1","2","2","l","474","4","4"
"congruent","1","1","3","a","474","2","4"
"congruent","1","3","3","l","398","6","4"
"congruent","1","2","6","a","753","4","4"
"congruent","1","2","4","l","513","6","4"
"congruent","1","4","8","a","442","4","4"
"incongruent","1","4","7","l","489","3","4"
"congruent","1","2","3","l","530","5","4"
"incongruent","1","3","6","l","977","3","4"
"incongruent","1","1","3","l","1009","2","4"
"congruent","1","3","7","a","449","4","4"
"incongruent","0","2","3","l","585","5","4"
"congruent","1","1","3","a","564","2","4"
"congruent","1","4","3","l","466","7","4"
"incongruent","1","2","6","l","498","4","4"
"incongruent","1","2","4","a","544","6","4"
"congruent","1","4","6","a","569","2","4"
"incongruent","1","4","3","a","673","7","4"
"incongruent","1","2","3","a","818","5","4"
"incongruent","1","1","4","l","457","3","4"
"incongruent","1","1","4","a","410","5","4"
"incongruent","1","3","3","a","521","6","4"
