"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","3","a","1146","6","2"
"congruent","1","4","2","l","654","6","2"
"incongruent","1","2","2","a","682","4","2"
"congruent","1","1","3","a","731","2","2"
"incongruent","1","1","5","l","536","4","2"
"incongruent","0","3","4","l","631","7","2"
"congruent","1","3","2","l","683","5","2"
"incongruent","1","3","2","a","761","5","2"
"congruent","1","1","2","l","551","3","2"
"incongruent","1","2","6","l","499","4","2"
"congruent","1","3","7","a","734","4","2"
"incongruent","0","4","3","l","418","7","2"
"incongruent","1","1","4","l","703","3","2"
"incongruent","1","2","4","a","633","6","2"
"congruent","1","4","4","l","525","8","2"
"incongruent","1","3","4","a","652","7","2"
"congruent","1","4","3","l","608","7","2"
"incongruent","1","4","7","l","612","3","2"
"congruent","1","2","4","a","613","2","2"
"incongruent","1","2","4","l","492","2","2"
"incongruent","1","1","4","a","565","5","2"
"congruent","1","2","4","a","604","2","2"
"incongruent","1","3","2","a","562","5","2"
"congruent","1","2","6","a","565","4","2"
"incongruent","1","2","6","l","491","4","2"
"congruent","1","4","8","a","498","4","2"
"incongruent","1","2","3","a","551","5","2"
"congruent","1","3","4","l","537","7","2"
"incongruent","1","2","3","a","552","5","2"
"congruent","1","2","6","a","527","4","2"
"congruent","1","2","4","l","544","6","2"
"incongruent","1","1","3","l","550","2","2"
"incongruent","1","1","4","l","591","3","2"
"incongruent","1","3","5","l","804","2","2"
"congruent","1","3","4","l","554","7","2"
"congruent","1","1","5","a","536","4","2"
"congruent","1","3","3","l","489","6","2"
"congruent","1","2","3","l","535","5","2"
"incongruent","1","4","7","l","588","3","2"
"congruent","1","4","7","a","488","3","2"
"incongruent","1","1","3","a","610","4","2"
"congruent","1","1","4","l","481","5","2"
"incongruent","1","4","6","l","523","2","2"
"congruent","1","3","5","a","570","2","2"
"congruent","1","3","3","l","516","6","2"
"congruent","1","1","4","a","518","3","2"
"congruent","1","1","3","l","488","4","2"
"incongruent","1","1","2","a","461","3","2"
"congruent","1","2","5","a","452","3","2"
"congruent","1","1","3","a","437","2","2"
"incongruent","1","4","3","a","756","7","2"
"incongruent","1","4","8","l","664","4","2"
"congruent","1","1","5","a","414","4","2"
"incongruent","1","2","2","a","674","4","2"
"incongruent","1","4","2","a","460","6","2"
"incongruent","1","1","3","l","485","2","2"
"incongruent","0","2","5","a","519","3","2"
"congruent","1","2","3","l","691","5","2"
"congruent","1","4","3","l","615","7","2"
"congruent","1","1","3","l","564","4","2"
"congruent","1","4","7","a","585","3","2"
"incongruent","1","3","3","a","409","6","2"
"congruent","1","3","6","a","442","3","2"
"incongruent","1","4","2","a","575","6","2"
"incongruent","1","2","4","l","564","2","2"
"incongruent","1","4","8","l","678","4","2"
