"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","1","5","l","7311","4","3"
"incongruent","1","2","6","l","1536","4","3"
"incongruent","1","1","2","a","1519","3","3"
"congruent","0","4","2","a","681","6","3"
"congruent","1","4","2","l","1182","6","3"
"congruent","1","2","4","a","1187","2","3"
"incongruent","1","2","4","l","1240","2","3"
"congruent","1","1","3","a","920","2","3"
"congruent","1","4","3","l","421","7","3"
"incongruent","1","4","3","a","399","7","3"
"incongruent","1","4","6","l","1183","2","3"
"congruent","1","1","4","l","2677","5","3"
"incongruent","1","4","8","l","1008","4","3"
"incongruent","0","4","6","a","621","2","3"
"incongruent","1","2","5","l","976","3","3"
"congruent","1","3","2","l","988","5","3"
"congruent","1","3","5","a","839","2","3"
"congruent","1","3","4","l","610","7","3"
"congruent","1","2","2","l","584","4","3"
"incongruent","1","2","6","l","1221","4","3"
"congruent","1","1","5","a","643","4","3"
"congruent","1","3","3","l","849","6","3"
"congruent","1","2","5","a","634","3","3"
"congruent","1","4","8","a","829","4","3"
"congruent","1","2","4","l","538","6","3"
"incongruent","0","3","3","l","952","6","3"
"incongruent","1","3","4","a","1122","7","3"
"congruent","1","1","3","l","816","4","3"
"incongruent","1","2","2","a","1245","4","3"
"incongruent","1","4","8","l","523","4","3"
"incongruent","1","3","6","l","1160","3","3"
"incongruent","1","1","3","l","872","2","3"
"congruent","1","1","4","a","686","3","3"
"incongruent","0","1","3","l","649","4","3"
"incongruent","1","3","6","l","1245","3","3"
"congruent","1","4","3","l","718","7","3"
"incongruent","1","2","2","a","1078","4","3"
"congruent","1","1","3","a","981","2","3"
"congruent","1","1","3","l","756","4","3"
"incongruent","1","2","5","l","836","3","3"
"incongruent","1","4","4","a","1037","8","3"
"incongruent","1","3","7","l","955","4","3"
"incongruent","1","1","4","a","982","5","3"
"congruent","1","4","6","a","819","2","3"
"congruent","1","3","4","l","768","7","3"
"incongruent","1","1","4","a","909","5","3"
"congruent","1","3","5","a","817","2","3"
"incongruent","0","4","7","a","635","3","3"
"incongruent","1","1","4","l","932","3","3"
"congruent","1","3","6","a","540","3","3"
"congruent","1","1","4","a","638","3","3"
"congruent","1","4","6","a","647","2","3"
"incongruent","1","2","3","a","725","5","3"
"congruent","1","3","2","l","873","5","3"
"incongruent","1","4","4","a","737","8","3"
"congruent","1","4","7","a","631","3","3"
"congruent","1","4","7","a","727","3","3"
"congruent","1","2","3","l","683","5","3"
"congruent","1","2","5","a","779","3","3"
"congruent","1","2","6","a","1037","4","3"
"incongruent","1","2","4","l","683","2","3"
"congruent","1","1","5","a","846","4","3"
"congruent","1","2","4","l","734","6","3"
"congruent","1","3","6","a","668","3","3"
"incongruent","1","3","5","l","891","2","3"
"incongruent","1","1","3","a","661","4","3"
"incongruent","1","4","2","a","848","6","3"
"congruent","1","1","2","l","760","3","3"
"incongruent","1","1","2","a","834","3","3"
"incongruent","1","3","3","a","771","6","3"
"incongruent","1","2","3","a","1078","5","3"
"congruent","1","2","2","l","753","4","3"
"incongruent","1","1","4","l","969","3","3"
"congruent","1","4","8","a","631","4","3"
"congruent","1","3","7","a","650","4","3"
"congruent","1","2","3","l","798","5","3"
"incongruent","1","1","3","l","622","2","3"
"incongruent","1","3","4","a","608","7","3"
"incongruent","1","3","2","a","726","5","3"
"incongruent","1","4","3","a","1079","7","3"
"incongruent","1","3","5","l","672","2","3"
"incongruent","1","4","7","l","1481","3","3"
"congruent","1","3","7","a","675","4","3"
"congruent","1","1","2","l","987","3","3"
"congruent","1","4","4","l","708","8","3"
"incongruent","1","3","2","a","866","5","3"
"congruent","1","2","4","a","785","2","3"
"congruent","1","1","4","l","794","5","3"
"incongruent","1","2","4","a","960","6","3"
"congruent","1","4","4","l","563","8","3"
"incongruent","1","3","7","l","894","4","3"
"incongruent","1","1","5","l","725","4","3"
"incongruent","1","4","2","a","886","6","3"
"congruent","1","3","3","l","745","6","3"
"congruent","1","2","6","a","870","4","3"
"incongruent","1","2","4","a","685","6","3"
"congruent","1","2","4","a","5255","2","3"
"congruent","1","3","2","l","568","5","3"
"incongruent","1","1","4","a","523","5","3"
