"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","2","a","740","5","3"
"incongruent","1","1","2","a","711","3","3"
"incongruent","1","4","2","a","679","6","3"
"incongruent","1","2","4","a","616","6","3"
"congruent","1","1","4","a","563","3","3"
"incongruent","1","4","3","a","864","7","3"
"congruent","1","2","3","l","591","5","3"
"congruent","1","4","8","a","527","4","3"
"congruent","1","1","4","l","601","5","3"
"congruent","1","2","4","a","540","2","3"
"congruent","1","2","2","l","601","4","3"
"incongruent","1","4","4","a","517","8","3"
"incongruent","1","2","6","l","487","4","3"
"incongruent","1","3","3","a","428","6","3"
"incongruent","1","3","4","a","586","7","3"
"congruent","1","1","5","a","630","4","3"
"incongruent","1","4","8","l","588","4","3"
"incongruent","1","1","4","a","764","5","3"
"incongruent","1","4","3","a","707","7","3"
"incongruent","1","2","4","l","640","2","3"
"congruent","1","4","8","a","615","4","3"
"incongruent","1","1","5","l","626","4","3"
"incongruent","1","3","3","a","551","6","3"
"incongruent","1","2","5","l","488","3","3"
"congruent","1","4","3","l","539","7","3"
"incongruent","1","4","6","l","539","2","3"
