"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","3","2","l","2598","5","3"
"incongruent","1","1","4","a","831","5","3"
"incongruent","1","4","8","l","641","4","3"
"incongruent","1","3","7","l","578","4","3"
"incongruent","1","1","4","a","538","5","3"
"congruent","1","2","3","l","505","5","3"
"incongruent","1","3","2","a","603","5","3"
"incongruent","1","3","6","l","554","3","3"
"incongruent","1","1","5","l","594","4","3"
"incongruent","1","4","3","a","554","7","3"
"incongruent","1","2","4","a","683","6","3"
"incongruent","1","4","7","l","610","3","3"
"congruent","1","2","4","l","609","6","3"
"incongruent","1","4","2","a","513","6","3"
"incongruent","1","1","2","a","610","3","3"
"congruent","1","2","2","l","593","4","3"
"incongruent","1","3","7","l","538","4","3"
"incongruent","1","3","5","l","530","2","3"
"congruent","1","2","5","a","498","3","3"
"congruent","1","2","6","a","563","4","3"
"congruent","1","2","2","l","555","4","3"
"congruent","1","2","3","l","529","5","3"
"congruent","1","4","3","l","561","7","3"
"incongruent","1","3","4","a","442","7","3"
"incongruent","1","2","2","a","514","4","3"
"incongruent","1","1","3","l","595","2","3"
"congruent","1","1","4","a","467","3","3"
"congruent","1","1","4","l","778","5","3"
"incongruent","1","3","4","a","609","7","3"
"congruent","1","2","5","a","410","3","3"
"congruent","1","4","6","a","498","2","3"
"incongruent","1","1","3","l","522","2","3"
"incongruent","1","2","3","a","434","5","3"
"congruent","1","1","4","a","441","3","3"
"congruent","1","4","8","a","569","4","3"
"congruent","1","3","2","l","570","5","3"
"incongruent","1","1","5","l","713","4","3"
"incongruent","1","2","4","l","578","2","3"
"incongruent","1","3","3","a","530","6","3"
"congruent","1","4","7","a","457","3","3"
"incongruent","1","2","5","l","579","3","3"
"congruent","1","4","6","a","488","2","3"
"incongruent","1","4","4","a","537","8","3"
"incongruent","1","2","2","a","802","4","3"
"congruent","1","3","5","a","570","2","3"
"congruent","1","4","7","a","498","3","3"
"incongruent","1","3","3","a","498","6","3"
"congruent","1","1","4","l","506","5","3"
"incongruent","1","2","4","l","618","2","3"
"congruent","1","4","2","l","530","6","3"
"congruent","1","3","3","l","538","6","3"
"incongruent","1","4","8","l","586","4","3"
"congruent","1","2","4","a","514","2","3"
"congruent","1","2","4","a","659","2","3"
"incongruent","1","4","6","l","634","2","3"
"congruent","1","1","2","l","521","3","3"
"incongruent","1","3","2","a","489","5","3"
"incongruent","1","4","3","a","497","7","3"
"incongruent","1","2","4","a","434","6","3"
"congruent","1","1","3","l","417","4","3"
"congruent","1","3","5","a","481","2","3"
"incongruent","1","4","6","l","466","2","3"
"congruent","1","2","6","a","481","4","3"
"incongruent","1","1","3","a","482","4","3"
"incongruent","1","1","3","a","449","4","3"
"incongruent","1","4","2","a","587","6","3"
"incongruent","1","3","5","l","466","2","3"
"congruent","1","3","4","l","762","7","3"
"congruent","1","4","4","l","481","8","3"
"incongruent","1","2","6","l","561","4","3"
"congruent","1","2","4","l","481","6","3"
"incongruent","1","1","4","l","489","3","3"
"congruent","1","3","7","a","521","4","3"
"incongruent","1","3","6","l","449","3","3"
"congruent","1","1","3","l","426","4","3"
"congruent","1","4","4","l","537","8","3"
"incongruent","1","1","4","l","435","3","3"
"congruent","1","3","6","a","426","3","3"
"congruent","1","1","5","a","410","4","3"
"incongruent","1","2","5","l","424","3","3"
"congruent","1","3","6","a","434","3","3"
"congruent","1","3","4","l","474","7","3"
"congruent","1","1","2","l","456","3","3"
"congruent","1","1","3","a","418","2","3"
"congruent","1","3","3","l","418","6","3"
"congruent","1","3","7","a","418","4","3"
"incongruent","1","1","2","a","456","3","3"
"congruent","1","4","8","a","497","4","3"
"incongruent","1","4","7","l","506","3","3"
"incongruent","1","2","6","l","440","4","3"
"incongruent","1","2","3","a","497","5","3"
"congruent","1","1","3","a","519","2","3"
"congruent","1","4","3","l","425","7","3"
"incongruent","1","4","4","a","521","8","3"
"congruent","1","4","2","l","459","6","3"
"congruent","1","1","5","a","369","4","3"
"congruent","1","1","4","l","2134","5","3"
"congruent","1","4","8","a","600","4","3"
"incongruent","1","3","7","l","543","4","3"
"incongruent","1","3","6","l","440","3","3"
"congruent","1","2","2","l","456","4","3"
"congruent","1","1","3","a","400","2","3"
"congruent","1","1","5","a","768","4","3"
"congruent","1","4","3","l","482","7","3"
