congruity,correct,distance,leftStimulus,response,response_time,rightStimulus,subject_nr
incongruent,1,2,5,l,623,3,5
congruent,1,1,5,a,739,4,5
incongruent,1,1,3,a,857,4,5
congruent,1,2,3,l,452,5,5
congruent,1,3,6,a,465,3,5
congruent,1,2,5,a,613,3,5
incongruent,1,4,7,l,703,3,5
congruent,1,2,6,a,448,4,5
incongruent,1,2,3,a,675,5,5
congruent,1,4,7,a,524,3,5
incongruent,1,2,4,a,541,6,5
congruent,1,1,4,a,615,3,5
incongruent,1,4,2,a,707,6,5
congruent,1,3,5,a,514,2,5
congruent,1,1,4,l,810,5,5
incongruent,1,1,3,l,644,2,5
incongruent,1,1,4,a,649,5,5
incongruent,1,4,7,l,1140,3,5
incongruent,1,4,6,l,687,2,5
congruent,1,1,2,l,672,3,5
congruent,1,2,4,a,612,2,5
incongruent,1,4,8,l,750,4,5
incongruent,1,2,4,l,673,2,5
incongruent,1,1,4,a,572,5,5
congruent,1,3,6,a,594,3,5
incongruent,0,4,3,l,538,7,5
congruent,1,3,4,l,604,7,5
congruent,1,3,2,l,667,5,5
incongruent,1,1,3,l,722,2,5
congruent,1,4,6,a,612,2,5
congruent,1,2,4,a,662,2,5
incongruent,1,3,3,a,659,6,5
congruent,1,3,7,a,918,4,5
congruent,1,4,3,l,714,7,5
congruent,1,4,8,a,558,4,5
incongruent,1,3,6,l,845,3,5
incongruent,1,4,4,a,593,8,5
incongruent,1,3,5,l,545,2,5
incongruent,1,3,6,l,565,3,5
congruent,1,1,3,l,627,4,5
congruent,1,1,3,a,495,2,5
incongruent,1,4,6,l,690,2,5
incongruent,1,2,6,l,673,4,5
incongruent,1,2,6,l,608,4,5
incongruent,1,3,2,a,721,5,5
congruent,1,2,2,l,459,4,5
congruent,1,1,2,l,811,3,5
incongruent,1,1,2,a,766,3,5
congruent,1,3,2,l,566,5,5
congruent,1,3,7,a,575,4,5
incongruent,1,3,7,l,694,4,5
congruent,1,4,8,a,596,4,5
congruent,1,2,2,l,642,4,5
congruent,1,4,4,l,597,8,5
incongruent,1,4,8,l,627,4,5
incongruent,1,2,4,a,576,6,5
incongruent,1,3,4,a,582,7,5
incongruent,1,3,4,a,580,7,5
incongruent,1,1,2,a,679,3,5
congruent,1,2,6,a,529,4,5
incongruent,1,4,3,a,663,7,5
incongruent,1,2,2,a,645,4,5
incongruent,1,1,5,l,721,4,5
congruent,1,4,6,a,505,2,5
incongruent,1,4,2,a,632,6,5
congruent,1,1,4,a,536,3,5
incongruent,1,1,4,l,464,3,5
congruent,1,4,7,a,482,3,5
