"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","2","l","5449","3","4"
"incongruent","1","4","8","l","1030","4","4"
"incongruent","1","3","4","a","1294","7","4"
"congruent","1","3","4","l","1178","7","4"
"congruent","1","3","3","l","6368","6","4"
"incongruent","0","4","3","l","1812","7","4"
"incongruent","0","4","6","a","1394","2","4"
"incongruent","1","3","5","l","1249","2","4"
"congruent","0","1","5","l","1480","4","4"
"incongruent","1","3","7","l","895","4","4"
"congruent","1","2","3","l","2803","5","4"
"incongruent","1","2","4","a","1424","6","4"
"incongruent","1","1","3","l","1471","2","4"
"congruent","1","4","3","l","1008","7","4"
"incongruent","1","1","2","a","563","3","4"
"congruent","1","1","5","a","644","4","4"
"congruent","1","2","4","l","513","6","4"
"congruent","1","1","4","l","648","5","4"
"incongruent","1","3","2","a","584","5","4"
"incongruent","1","2","2","a","791","4","4"
"congruent","1","1","2","l","518","3","4"
"congruent","1","3","5","a","492","2","4"
"congruent","1","2","3","l","593","5","4"
"congruent","1","4","2","l","671","6","4"
"congruent","1","2","6","a","470","4","4"
"incongruent","0","3","6","a","391","3","4"
"congruent","1","3","4","l","472","7","4"
"incongruent","1","1","2","a","971","3","4"
"incongruent","0","3","4","l","843","7","4"
"incongruent","1","2","2","a","917","4","4"
"incongruent","1","2","6","l","941","4","4"
"incongruent","1","4","4","a","710","8","4"
"congruent","1","3","3","l","723","6","4"
"incongruent","0","4","7","a","838","3","4"
"incongruent","1","4","4","a","605","8","4"
"incongruent","0","4","2","l","667","6","4"
"congruent","1","4","3","l","621","7","4"
"incongruent","1","3","2","a","1091","5","4"
"congruent","1","2","6","a","607","4","4"
"incongruent","1","1","4","a","795","5","4"
"incongruent","1","4","8","l","746","4","4"
"incongruent","1","1","5","l","794","4","4"
"incongruent","1","3","5","l","1109","2","4"
"congruent","1","4","7","a","615","3","4"
"incongruent","1","1","4","l","733","3","4"
"congruent","1","3","2","l","821","5","4"
"incongruent","1","2","5","l","865","3","4"
"incongruent","1","3","6","l","771","3","4"
"incongruent","1","1","5","l","775","4","4"
"incongruent","1","3","7","l","758","4","4"
"congruent","1","2","2","l","725","4","4"
"incongruent","0","4","7","a","590","3","4"
"incongruent","0","4","2","l","764","6","4"
"congruent","1","2","4","a","587","2","4"
"congruent","1","3","7","a","646","4","4"
"incongruent","1","1","3","a","681","4","4"
"congruent","1","4","4","l","700","8","4"
"congruent","1","3","2","l","812","5","4"
"incongruent","1","4","6","l","3477","2","4"
"congruent","1","4","8","a","594","4","4"
"congruent","1","4","2","l","785","6","4"
"incongruent","1","1","3","a","565","4","4"
"congruent","1","4","7","a","626","3","4"
"incongruent","1","3","3","a","676","6","4"
"congruent","1","2","5","a","828","3","4"
"incongruent","1","2","6","l","811","4","4"
"congruent","1","4","8","a","471","4","4"
"incongruent","1","1","4","a","915","5","4"
"incongruent","1","2","4","l","603","2","4"
"incongruent","1","2","4","l","684","2","4"
"incongruent","1","2","3","a","438","5","4"
"incongruent","1","4","3","a","910","7","4"
"congruent","1","1","3","a","566","2","4"
"congruent","1","3","5","a","465","2","4"
"congruent","1","3","7","a","452","4","4"
"congruent","1","3","6","a","484","3","4"
"incongruent","1","2","3","a","704","5","4"
"incongruent","1","2","4","a","668","6","4"
"incongruent","1","1","3","l","639","2","4"
"congruent","1","2","5","a","550","3","4"
"congruent","1","3","6","a","489","3","4"
"congruent","1","4","4","l","586","8","4"
"congruent","1","4","6","a","387","2","4"
"congruent","1","1","3","l","453","4","4"
"congruent","1","1","3","l","493","4","4"
"congruent","1","1","3","a","586","2","4"
"incongruent","1","1","4","l","755","3","4"
"congruent","1","4","6","a","385","2","4"
"congruent","1","2","4","l","663","6","4"
"congruent","1","2","2","l","728","4","4"
"congruent","1","2","4","a","560","2","4"
"incongruent","1","2","5","l","641","3","4"
"congruent","1","1","4","a","434","3","4"
"congruent","1","1","4","l","457","5","4"
"congruent","1","1","4","a","646","3","4"
"incongruent","0","3","3","l","520","6","4"
"incongruent","0","4","7","a","493","3","4"
"incongruent","1","4","3","a","1010","7","4"
"congruent","1","2","4","l","665","6","4"
"incongruent","1","2","4","a","1002","6","4"
"congruent","1","3","2","l","668","5","4"
"congruent","1","1","3","l","644","4","4"
"congruent","1","1","4","l","620","5","4"
"congruent","1","3","7","a","554","4","4"
"incongruent","1","1","2","a","745","3","4"
"congruent","1","4","4","l","802","8","4"
"congruent","1","3","3","l","537","6","4"
"congruent","1","4","4","l","680","8","4"
"incongruent","1","1","4","l","614","3","4"
"congruent","1","2","4","l","797","6","4"
"congruent","1","4","7","a","514","3","4"
"incongruent","1","2","3","a","665","5","4"
"congruent","1","4","7","a","488","3","4"
"incongruent","1","4","4","a","729","8","4"
"incongruent","1","1","3","a","376","4","4"
"incongruent","1","3","5","l","490","2","4"
"incongruent","0","4","2","l","523","6","4"
"incongruent","0","2","6","a","758","4","4"
"congruent","1","1","5","a","535","4","4"
"incongruent","1","3","3","a","632","6","4"
"incongruent","1","2","5","l","655","3","4"
"incongruent","1","2","4","a","590","6","4"
"incongruent","1","2","6","l","1286","4","4"
"incongruent","1","3","3","a","665","6","4"
"congruent","1","3","4","l","615","7","4"
"incongruent","0","2","4","a","849","2","4"
"incongruent","1","1","5","l","712","4","4"
"congruent","1","2","6","a","611","4","4"
"incongruent","1","4","6","l","611","2","4"
"congruent","1","2","2","l","676","4","4"
"congruent","1","3","4","l","839","7","4"
"incongruent","1","2","4","l","794","2","4"
"congruent","1","2","3","l","724","5","4"
"incongruent","1","3","2","a","621","5","4"
"incongruent","1","4","3","a","667","7","4"
"congruent","1","1","3","a","662","2","4"
"congruent","1","2","6","a","612","4","4"
"congruent","1","4","8","a","519","4","4"
"congruent","1","4","6","a","572","2","4"
"congruent","1","3","3","l","506","6","4"
"congruent","1","4","6","a","694","2","4"
"congruent","1","4","3","l","604","7","4"
"congruent","1","4","2","l","577","6","4"
"congruent","1","1","4","a","547","3","4"
"congruent","1","3","2","l","531","5","4"
"congruent","1","2","3","l","631","5","4"
"incongruent","1","2","3","a","709","5","4"
"congruent","1","1","3","a","545","2","4"
"congruent","1","1","4","l","571","5","4"
"incongruent","1","3","6","l","679","3","4"
"incongruent","1","1","3","l","703","2","4"
"incongruent","1","2","2","a","573","4","4"
"incongruent","1","3","7","l","703","4","4"
"congruent","1","2","4","a","618","2","4"
"congruent","1","1","3","l","509","4","4"
"congruent","1","2","5","a","450","3","4"
"incongruent","1","2","5","l","538","3","4"
"incongruent","0","4","7","a","448","3","4"
"congruent","1","3","6","a","499","3","4"
"congruent","1","3","6","a","443","3","4"
"incongruent","1","1","4","a","669","5","4"
"incongruent","1","3","4","a","471","7","4"
"incongruent","1","4","6","l","528","2","4"
"incongruent","1","1","5","l","599","4","4"
"incongruent","1","3","6","l","864","3","4"
"incongruent","1","3","5","l","640","2","4"
"congruent","1","1","5","a","520","4","4"
"congruent","1","4","8","a","438","4","4"
"congruent","1","3","7","a","490","4","4"
"congruent","1","1","2","l","477","3","4"
"incongruent","1","3","2","a","427","5","4"
"congruent","1","4","3","l","425","7","4"
"incongruent","1","1","2","a","441","3","4"
"congruent","1","2","2","l","467","4","4"
"incongruent","1","4","4","a","389","8","4"
"incongruent","1","4","8","l","687","4","4"
"incongruent","1","3","4","a","541","7","4"
"incongruent","1","1","4","a","1064","5","4"
"incongruent","1","1","3","a","555","4","4"
"incongruent","1","1","4","l","692","3","4"
"congruent","1","1","4","a","549","3","4"
"incongruent","1","4","8","l","591","4","4"
"incongruent","0","3","7","a","669","4","4"
"incongruent","1","1","3","l","835","2","4"
"incongruent","1","4","2","a","711","6","4"
"congruent","1","3","5","a","527","2","4"
"congruent","1","3","5","a","466","2","4"
"congruent","1","2","4","a","593","2","4"
"incongruent","1","2","2","a","586","4","4"
"congruent","1","1","2","l","593","3","4"
"congruent","1","4","2","l","719","6","4"
"congruent","1","2","5","a","445","3","4"
