"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","1","4","a","1028","5","5"
"incongruent","1","4","3","a","1370","7","5"
"incongruent","1","2","6","l","1068","4","5"
"incongruent","1","2","5","l","1243","3","5"
"incongruent","1","1","3","l","757","2","5"
"congruent","1","2","5","a","598","3","5"
"congruent","1","4","8","a","894","4","5"
"incongruent","1","1","2","a","573","3","5"
"incongruent","1","2","6","l","507","4","5"
"incongruent","1","4","4","a","647","8","5"
"incongruent","1","4","4","a","556","8","5"
"congruent","1","2","5","a","453","3","5"
"congruent","1","3","4","l","501","7","5"
"congruent","1","2","2","l","508","4","5"
"incongruent","1","4","7","l","556","3","5"
"congruent","1","1","4","l","501","5","5"
"congruent","1","4","3","l","429","7","5"
"congruent","1","1","2","l","478","3","5"
"incongruent","1","1","4","l","509","3","5"
"congruent","1","3","5","a","462","2","5"
"congruent","1","1","3","l","428","4","5"
"congruent","1","2","6","a","460","4","5"
"congruent","1","4","8","a","509","4","5"
"congruent","1","2","5","a","500","3","5"
"incongruent","1","1","3","l","497","2","5"
"congruent","1","1","3","a","459","2","5"
"congruent","1","3","2","l","484","5","5"
"congruent","1","2","2","l","420","4","5"
"congruent","1","4","7","a","540","3","5"
"congruent","1","3","4","l","459","7","5"
"congruent","1","1","3","l","490","4","5"
"incongruent","1","4","3","a","565","7","5"
"incongruent","1","2","2","a","741","4","5"
"incongruent","1","2","4","l","692","2","5"
"incongruent","1","3","7","l","1100","4","5"
"congruent","1","4","6","a","556","2","5"
"incongruent","1","2","5","l","653","3","5"
"congruent","1","2","4","l","605","6","5"
"incongruent","1","1","4","a","743","5","5"
"incongruent","1","3","3","a","659","6","5"
"congruent","1","3","3","l","549","6","5"
"incongruent","1","1","3","l","586","2","5"
"congruent","1","4","2","l","458","6","5"
"congruent","1","3","3","l","476","6","5"
"incongruent","1","4","2","a","714","6","5"
"congruent","1","3","5","a","635","2","5"
"incongruent","1","3","2","a","523","5","5"
"incongruent","1","3","3","a","475","6","5"
"incongruent","1","3","4","a","515","7","5"
"incongruent","1","3","5","l","746","2","5"
"incongruent","1","1","2","a","498","3","5"
"congruent","1","1","5","a","528","4","5"
"incongruent","1","4","7","l","779","3","5"
"congruent","1","1","2","l","606","3","5"
"congruent","1","3","2","l","685","5","5"
"incongruent","1","4","6","l","509","2","5"
"incongruent","1","1","3","a","884","4","5"
"incongruent","1","2","4","l","1242","2","5"
"congruent","1","3","7","a","698","4","5"
"incongruent","1","4","6","l","570","2","5"
"incongruent","1","1","5","l","624","4","5"
"congruent","1","1","4","l","675","5","5"
"congruent","1","4","4","l","543","8","5"
"incongruent","1","1","5","l","443","4","5"
"congruent","1","4","7","a","426","3","5"
"incongruent","1","3","2","a","636","5","5"
"incongruent","1","2","5","l","538","3","5"
"incongruent","1","2","4","a","603","6","5"
"incongruent","1","1","4","l","482","3","5"
"incongruent","1","4","8","l","539","4","5"
"incongruent","1","2","6","l","475","4","5"
"incongruent","1","2","3","a","515","5","5"
"congruent","1","4","4","l","833","8","5"
"incongruent","1","1","3","a","612","4","5"
"congruent","1","3","6","a","1866","3","5"
"incongruent","1","4","3","a","754","7","5"
"congruent","1","4","3","l","971","7","5"
"congruent","1","3","6","a","409","3","5"
"incongruent","1","3","6","l","900","3","5"
"incongruent","1","4","8","l","731","4","5"
"congruent","1","4","8","a","947","4","5"
"congruent","1","2","4","l","1442","6","5"
"incongruent","1","1","2","a","1065","3","5"
"congruent","1","1","3","a","698","2","5"
"incongruent","1","2","4","a","514","6","5"
"congruent","1","4","6","a","426","2","5"
"congruent","1","2","3","l","464","5","5"
"incongruent","1","4","2","a","517","6","5"
"incongruent","1","1","4","a","468","5","5"
"congruent","1","1","4","a","530","3","5"
"congruent","1","2","3","l","490","5","5"
"congruent","1","2","4","a","449","2","5"
"incongruent","1","3","7","l","482","4","5"
"incongruent","1","2","2","a","626","4","5"
"congruent","1","2","6","a","441","4","5"
"incongruent","1","3","6","l","469","3","5"
"congruent","1","4","2","l","433","6","5"
"congruent","1","2","4","a","523","2","5"
"incongruent","1","3","4","a","770","7","5"
"congruent","1","1","5","a","925","4","5"
"congruent","1","3","7","a","745","4","5"
"congruent","1","1","4","a","563","3","5"
"incongruent","1","2","3","a","530","5","5"
"incongruent","1","3","5","l","516","2","5"
