"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","6","l","1432","4","2"
"congruent","1","2","3","l","1016","5","2"
"incongruent","1","2","3","a","537","5","2"
"incongruent","1","4","7","l","1002","3","2"
"incongruent","1","4","8","l","1042","4","2"
"congruent","1","1","3","a","666","2","2"
"incongruent","1","4","6","l","866","2","2"
"incongruent","1","3","3","a","619","6","2"
"congruent","1","2","6","a","1178","4","2"
"congruent","1","4","2","l","610","6","2"
"congruent","1","3","4","l","555","7","2"
"congruent","1","3","3","l","522","6","2"
"congruent","1","4","7","a","507","3","2"
"incongruent","1","2","4","l","778","2","2"
"congruent","1","1","2","l","986","3","2"
"congruent","1","1","4","a","537","3","2"
"incongruent","1","1","2","a","585","3","2"
"congruent","1","1","4","a","538","3","2"
"incongruent","1","2","5","l","530","3","2"
"incongruent","1","4","2","a","306","6","2"
"incongruent","1","1","4","a","530","5","2"
"congruent","1","2","4","a","731","2","2"
"congruent","1","1","3","l","555","4","2"
"congruent","1","2","5","a","474","3","2"
"incongruent","1","2","6","l","545","4","2"
"incongruent","1","3","6","l","578","3","2"
"congruent","1","3","6","a","490","3","2"
"incongruent","1","1","4","l","593","3","2"
"congruent","1","4","4","l","594","8","2"
"incongruent","1","3","3","a","402","6","2"
"incongruent","1","1","2","a","641","3","2"
"incongruent","1","3","5","l","530","2","2"
"incongruent","1","4","8","l","594","4","2"
"incongruent","1","2","4","l","626","2","2"
"congruent","1","3","7","a","465","4","2"
"incongruent","1","1","4","l","483","3","2"
"congruent","1","3","6","a","354","3","2"
"congruent","1","1","4","l","482","5","2"
"incongruent","1","2","3","a","346","5","2"
"incongruent","1","1","3","a","563","4","2"
"congruent","1","2","4","l","498","6","2"
"incongruent","1","1","3","a","450","4","2"
"incongruent","1","1","5","l","459","4","2"
"incongruent","1","3","4","a","464","7","2"
"incongruent","1","1","5","l","450","4","2"
"congruent","1","4","2","l","770","6","2"
"incongruent","1","4","4","a","385","8","2"
"congruent","1","2","2","l","514","4","2"
"incongruent","1","3","5","l","553","2","2"
"incongruent","1","4","3","a","586","7","2"
"congruent","1","1","4","l","746","5","2"
"congruent","1","4","3","l","570","7","2"
"incongruent","1","3","6","l","650","3","2"
"incongruent","1","3","7","l","650","4","2"
"congruent","1","4","8","a","442","4","2"
"congruent","1","4","6","a","442","2","2"
"congruent","1","2","4","a","457","2","2"
"congruent","1","1","5","a","434","4","2"
"incongruent","1","4","6","l","601","2","2"
"congruent","1","3","3","l","642","6","2"
"incongruent","1","3","2","a","594","5","2"
"congruent","1","2","6","a","522","4","2"
"congruent","1","4","6","a","481","2","2"
"incongruent","1","4","7","l","841","3","2"
"congruent","1","4","8","a","498","4","2"
"incongruent","1","4","4","a","466","8","2"
"congruent","1","2","5","a","802","3","2"
"congruent","1","1","3","a","451","2","2"
"congruent","1","4","4","l","569","8","2"
"incongruent","1","2","4","a","450","6","2"
"incongruent","1","1","4","a","426","5","2"
"congruent","1","1","5","a","817","4","2"
"incongruent","1","2","2","a","370","4","2"
"incongruent","1","2","2","a","434","4","2"
"congruent","1","1","2","l","458","3","2"
"congruent","1","3","4","l","394","7","2"
"congruent","1","3","2","l","770","5","2"
"congruent","1","3","5","a","458","2","2"
"congruent","1","2","4","l","442","6","2"
"incongruent","1","3","4","a","458","7","2"
"incongruent","1","3","2","a","498","5","2"
"incongruent","1","2","5","l","450","3","2"
"congruent","1","4","7","a","338","3","2"
"incongruent","0","4","3","l","578","7","2"
"incongruent","1","1","3","l","896","2","2"
"congruent","1","4","3","l","593","7","2"
"incongruent","1","1","3","l","649","2","2"
"congruent","1","1","3","l","546","4","2"
"congruent","1","3","7","a","418","4","2"
"congruent","1","3","5","a","505","2","2"
"congruent","1","2","3","l","585","5","2"
"incongruent","1","3","7","l","602","4","2"
"incongruent","1","2","4","a","401","6","2"
"congruent","1","3","2","l","482","5","2"
"congruent","1","2","2","l","482","4","2"
"incongruent","1","4","2","a","450","6","2"
"incongruent","1","4","4","a","1501","8","2"
"incongruent","1","2","3","a","873","5","2"
"incongruent","1","4","6","l","618","2","2"
"congruent","1","3","4","l","586","7","2"
"incongruent","1","3","3","a","520","6","2"
"incongruent","1","4","4","a","538","8","2"
"incongruent","1","2","4","a","489","6","2"
"incongruent","1","2","2","a","633","4","2"
"incongruent","1","2","4","l","490","2","2"
"congruent","1","4","4","l","738","8","2"
"incongruent","1","4","2","a","498","6","2"
"congruent","1","2","5","a","546","3","2"
"congruent","1","3","5","a","489","2","2"
"congruent","1","2","4","a","745","2","2"
"incongruent","1","2","4","a","568","6","2"
"incongruent","1","2","5","l","536","3","2"
"congruent","1","2","2","l","569","4","2"
"incongruent","1","1","3","a","752","4","2"
"congruent","1","1","3","a","865","2","2"
"incongruent","1","1","5","l","498","4","2"
"congruent","1","3","6","a","489","3","2"
"congruent","1","3","2","l","464","5","2"
"incongruent","1","3","5","l","570","2","2"
"incongruent","1","3","4","a","497","7","2"
"congruent","1","1","3","a","465","2","2"
"incongruent","1","3","6","l","1010","3","2"
"congruent","1","3","5","a","537","2","2"
"incongruent","1","1","5","l","520","4","2"
"incongruent","1","3","4","a","423","7","2"
"incongruent","1","1","4","a","424","5","2"
"incongruent","1","1","3","a","401","4","2"
"congruent","1","1","4","l","537","5","2"
"incongruent","1","4","7","l","592","3","2"
"congruent","1","2","3","l","857","5","2"
"incongruent","1","1","2","a","449","3","2"
"incongruent","1","3","7","l","1234","4","2"
"incongruent","1","4","6","l","897","2","2"
"incongruent","1","1","4","a","537","5","2"
"congruent","1","3","4","l","594","7","2"
"congruent","1","1","2","l","601","3","2"
"congruent","1","4","8","a","466","4","2"
"incongruent","1","2","3","a","817","5","2"
"congruent","1","4","7","a","561","3","2"
"incongruent","1","4","8","l","497","4","2"
"incongruent","1","2","6","l","705","4","2"
"incongruent","1","4","8","l","433","4","2"
"congruent","1","4","7","a","417","3","2"
"congruent","1","1","3","l","600","4","2"
"incongruent","1","3","6","l","521","3","2"
"congruent","1","4","2","l","762","6","2"
"congruent","1","3","3","l","514","6","2"
"congruent","1","1","2","l","569","3","2"
"incongruent","1","4","3","a","553","7","2"
"incongruent","1","1","4","l","578","3","2"
"congruent","1","3","6","a","441","3","2"
"congruent","1","1","4","a","585","3","2"
"congruent","1","1","3","l","480","4","2"
"congruent","1","4","4","l","769","8","2"
