"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","4","8","a","1393","4","5"
"incongruent","1","4","7","l","969","3","5"
"congruent","1","1","4","l","1370","5","5"
"congruent","1","3","2","l","969","5","5"
"congruent","1","3","4","l","1387","7","5"
"congruent","1","3","6","a","852","3","5"
"congruent","1","2","4","a","1163","2","5"
"congruent","1","1","4","a","1137","3","5"
"incongruent","1","2","3","a","798","5","5"
"congruent","1","1","5","a","1042","4","5"
"congruent","1","3","3","l","630","6","5"
"congruent","1","4","7","a","626","3","5"
"incongruent","1","2","4","l","1993","2","5"
"incongruent","1","1","4","l","1098","3","5"
"congruent","1","2","3","l","1670","5","5"
"congruent","1","3","7","a","1185","4","5"
"incongruent","1","2","4","l","688","2","5"
"congruent","1","1","3","a","1180","2","5"
"congruent","1","3","2","l","1221","5","5"
"congruent","1","2","6","a","889","4","5"
"incongruent","1","4","4","a","1663","8","5"
"incongruent","1","4","8","l","735","4","5"
"incongruent","1","2","5","l","711","3","5"
"congruent","1","2","2","l","627","4","5"
"incongruent","1","1","3","a","703","4","5"
"congruent","1","4","8","a","899","4","5"
"incongruent","1","4","2","a","897","6","5"
"incongruent","1","1","4","a","846","5","5"
"incongruent","1","1","3","a","922","4","5"
"congruent","1","3","5","a","976","2","5"
"congruent","1","3","3","l","717","6","5"
"incongruent","1","3","7","l","689","4","5"
"incongruent","1","3","5","l","932","2","5"
"congruent","1","2","4","a","688","2","5"
"incongruent","1","4","7","l","862","3","5"
"congruent","1","2","3","l","618","5","5"
"congruent","1","3","4","l","676","7","5"
"congruent","1","1","3","l","738","4","5"
"congruent","1","1","2","l","526","3","5"
"congruent","1","4","2","l","520","6","5"
"incongruent","1","3","2","a","615","5","5"
"incongruent","1","3","3","a","919","6","5"
"incongruent","1","1","3","l","743","2","5"
"congruent","1","4","3","l","738","7","5"
"incongruent","1","1","3","l","738","2","5"
"congruent","1","2","6","a","559","4","5"
"congruent","1","3","6","a","860","3","5"
"congruent","1","4","6","a","1024","2","5"
