"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","6","l","875","3","5"
"congruent","1","4","6","a","963","2","5"
"incongruent","1","2","4","l","635","2","5"
"incongruent","1","4","7","l","924","3","5"
"incongruent","1","4","3","a","915","7","5"
"congruent","1","1","4","a","691","3","5"
"congruent","1","4","3","l","723","7","5"
"congruent","1","1","3","l","651","4","5"
"congruent","1","3","7","a","675","4","5"
"congruent","1","2","6","a","706","4","5"
"incongruent","1","4","2","a","826","6","5"
"congruent","1","4","4","l","611","8","5"
"incongruent","1","1","3","a","754","4","5"
"incongruent","1","4","7","l","745","3","5"
"congruent","1","2","3","l","890","5","5"
"incongruent","1","1","5","l","778","4","5"
"incongruent","1","1","3","l","683","2","5"
"congruent","1","4","7","a","914","3","5"
"incongruent","1","2","5","l","802","3","5"
"incongruent","1","1","5","l","771","4","5"
"incongruent","1","2","2","a","625","4","5"
"congruent","1","3","6","a","602","3","5"
"incongruent","1","1","2","a","539","3","5"
"incongruent","1","2","2","a","817","4","5"
"incongruent","1","1","4","a","571","5","5"
"incongruent","1","3","3","a","571","6","5"
"congruent","1","2","3","l","873","5","5"
"congruent","1","4","7","a","562","3","5"
"incongruent","1","2","6","l","563","4","5"
"incongruent","1","4","6","l","852","2","5"
"congruent","1","2","2","l","691","4","5"
"incongruent","1","1","4","l","1082","3","5"
"congruent","1","3","3","l","563","6","5"
"congruent","1","1","4","l","536","5","5"
"congruent","1","3","2","l","578","5","5"
"congruent","1","2","4","a","786","2","5"
"incongruent","1","3","7","l","634","4","5"
"incongruent","1","4","2","a","675","6","5"
"congruent","1","1","5","a","570","4","5"
"incongruent","1","2","4","a","586","6","5"
"congruent","1","2","6","a","593","4","5"
"incongruent","1","3","4","a","648","7","5"
"incongruent","1","3","7","l","601","4","5"
"incongruent","1","1","4","l","602","3","5"
"congruent","1","3","5","a","587","2","5"
"incongruent","1","3","2","a","841","5","5"
"congruent","1","2","4","a","771","2","5"
"incongruent","1","4","8","l","563","4","5"
"congruent","1","3","3","l","714","6","5"
"incongruent","1","1","4","a","570","5","5"
"congruent","1","4","8","a","714","4","5"
"incongruent","1","3","3","a","610","6","5"
"congruent","1","4","2","l","745","6","5"
"incongruent","1","3","5","l","818","2","5"
"incongruent","1","2","3","a","636","5","5"
"incongruent","1","3","2","a","642","5","5"
"incongruent","1","1","3","a","873","4","5"
"congruent","1","3","2","l","698","5","5"
"incongruent","1","1","2","a","1003","3","5"
"incongruent","1","3","6","l","1130","3","5"
"congruent","1","4","8","a","667","4","5"
"incongruent","1","4","4","a","1682","8","5"
"congruent","1","2","4","l","771","6","5"
"congruent","1","3","6","a","586","3","5"
"congruent","1","1","2","l","610","3","5"
"congruent","1","4","2","l","659","6","5"
"congruent","1","4","6","a","792","2","5"
"congruent","1","2","4","l","570","6","5"
"incongruent","1","4","6","l","658","2","5"
"incongruent","1","4","4","a","800","8","5"
"congruent","1","3","5","a","538","2","5"
"congruent","1","1","4","a","539","3","5"
"incongruent","1","2","6","l","537","4","5"
"congruent","1","2","5","a","474","3","5"
"incongruent","1","2","4","a","521","6","5"
"incongruent","1","3","5","l","531","2","5"
"incongruent","1","3","4","a","387","7","5"
"congruent","1","1","2","l","602","3","5"
"congruent","1","4","3","l","570","7","5"
"congruent","1","3","7","a","555","4","5"
"incongruent","1","2","4","l","883","2","5"
"congruent","1","4","4","l","561","8","5"
"congruent","1","1","3","a","730","2","5"
