"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","4","6","l","1064","2","1"
"incongruent","1","3","6","l","939","3","1"
"congruent","1","3","6","a","684","3","1"
"congruent","1","4","4","l","732","8","1"
"congruent","1","4","3","l","757","7","1"
"congruent","1","1","3","l","820","4","1"
"congruent","1","2","3","l","748","5","1"
"incongruent","1","1","4","a","596","5","1"
"congruent","1","1","4","l","662","5","1"
"congruent","1","2","2","l","661","4","1"
"incongruent","1","1","5","l","660","4","1"
"incongruent","1","1","4","a","690","5","1"
"incongruent","1","2","4","a","581","6","1"
"incongruent","1","2","3","a","679","5","1"
"congruent","1","3","4","l","605","7","1"
"congruent","1","4","3","l","667","7","1"
"congruent","1","2","4","a","642","2","1"
"congruent","1","1","5","a","564","4","1"
"incongruent","0","4","6","a","667","2","1"
"congruent","1","4","7","a","730","3","1"
"incongruent","1","3","7","l","756","4","1"
"incongruent","1","1","2","a","692","3","1"
"incongruent","1","1","3","l","933","2","1"
"incongruent","1","3","4","a","603","7","1"
"incongruent","1","1","3","a","861","4","1"
"congruent","1","2","6","a","603","4","1"
"congruent","1","2","2","l","636","4","1"
"congruent","1","4","4","l","836","8","1"
"incongruent","1","3","5","l","860","2","1"
"incongruent","1","4","3","a","630","7","1"
"incongruent","1","4","8","l","587","4","1"
"incongruent","1","2","3","a","755","5","1"
"incongruent","1","3","7","l","620","4","1"
"incongruent","1","2","6","l","708","4","1"
"congruent","1","1","3","a","602","2","1"
"congruent","1","1","3","l","621","4","1"
"incongruent","1","4","2","a","667","6","1"
"congruent","1","3","6","a","557","3","1"
"congruent","1","2","6","a","692","4","1"
"congruent","1","3","2","l","677","5","1"
"incongruent","1","2","4","l","596","2","1"
"congruent","1","4","6","a","580","2","1"
"incongruent","0","2","2","l","540","4","1"
"incongruent","1","3","2","a","1034","5","1"
"congruent","1","1","4","a","629","3","1"
"incongruent","1","4","7","l","817","3","1"
"congruent","1","3","4","l","684","7","1"
"incongruent","1","1","2","a","724","3","1"
"incongruent","1","3","4","a","604","7","1"
"congruent","1","2","5","a","603","3","1"
"congruent","1","3","5","a","549","2","1"
"congruent","1","4","6","a","708","2","1"
"congruent","1","4","2","l","604","6","1"
"congruent","1","2","4","l","813","6","1"
"congruent","1","2","4","l","689","6","1"
"congruent","1","3","3","l","660","6","1"
"congruent","1","3","3","l","604","6","1"
"incongruent","1","3","2","a","676","5","1"
"incongruent","1","4","7","l","771","3","1"
"incongruent","1","1","4","l","691","3","1"
"congruent","1","3","5","a","604","2","1"
"incongruent","1","2","2","a","916","4","1"
"incongruent","1","4","2","a","715","6","1"
"congruent","1","3","7","a","634","4","1"
"incongruent","1","2","6","l","571","4","1"
"incongruent","1","4","4","a","563","8","1"
"congruent","1","1","2","l","645","3","1"
"congruent","1","2","4","a","595","2","1"
"incongruent","1","1","5","l","684","4","1"
"incongruent","1","2","5","l","740","3","1"
"incongruent","1","3","5","l","684","2","1"
"incongruent","1","1","3","l","684","2","1"
"congruent","1","2","5","a","666","3","1"
"incongruent","1","3","3","a","747","6","1"
"incongruent","1","4","3","a","796","7","1"
"incongruent","1","1","3","a","995","4","1"
"congruent","1","1","4","a","731","3","1"
"incongruent","1","1","4","l","645","3","1"
"congruent","1","1","4","l","660","5","1"
"congruent","1","3","7","a","608","4","1"
"congruent","1","1","5","a","660","4","1"
"incongruent","1","2","4","a","788","6","1"
"congruent","1","4","8","a","618","4","1"
"congruent","1","3","2","l","651","5","1"
"incongruent","1","2","5","l","761","3","1"
"congruent","1","2","3","l","740","5","1"
"congruent","1","4","8","a","588","4","1"
"congruent","1","4","7","a","611","3","1"
"incongruent","1","4","4","a","843","8","1"
"congruent","1","1","2","l","578","3","1"
"incongruent","1","2","4","l","709","2","1"
"incongruent","1","4","8","l","684","4","1"
"congruent","1","4","2","l","666","6","1"
"congruent","1","1","3","a","612","2","1"
"incongruent","1","3","3","a","714","6","1"
"incongruent","1","3","6","l","587","3","1"
"congruent","1","1","2","l","2341","3","1"
"incongruent","1","1","3","l","1242","2","1"
"incongruent","1","2","2","a","603","4","1"
"congruent","1","3","2","l","698","5","1"
"incongruent","1","4","3","a","497","7","1"
"congruent","1","3","4","l","675","7","1"
"incongruent","1","3","5","l","683","2","1"
"incongruent","1","1","4","a","547","5","1"
"incongruent","1","1","4","l","723","3","1"
"incongruent","1","1","2","a","905","3","1"
"congruent","1","3","6","a","603","3","1"
"incongruent","1","2","6","l","684","4","1"
"incongruent","1","1","2","a","612","3","1"
"incongruent","1","2","4","a","618","6","1"
"incongruent","1","2","4","a","563","6","1"
"congruent","1","3","7","a","691","4","1"
"congruent","1","1","5","a","996","4","1"
"congruent","1","1","4","l","796","5","1"
"incongruent","1","4","4","a","554","8","1"
"congruent","1","1","4","a","692","3","1"
"incongruent","1","3","4","a","563","7","1"
"incongruent","1","1","3","l","777","2","1"
"incongruent","1","4","7","l","738","3","1"
"congruent","1","4","3","l","707","7","1"
"incongruent","1","3","4","a","603","7","1"
"congruent","1","4","7","a","523","3","1"
"congruent","1","3","3","l","459","6","1"
"incongruent","1","2","3","a","475","5","1"
"congruent","1","1","2","l","570","3","1"
"congruent","1","1","4","a","451","3","1"
"congruent","1","3","5","a","563","2","1"
"congruent","1","4","6","a","588","2","1"
"incongruent","1","4","7","l","626","3","1"
"congruent","1","2","6","a","476","4","1"
"incongruent","1","4","8","l","618","4","1"
"congruent","1","2","5","a","531","3","1"
"incongruent","1","3","6","l","778","3","1"
"congruent","1","2","2","l","610","4","1"
"congruent","1","1","3","a","611","2","1"
"congruent","1","2","6","a","812","4","1"
"congruent","1","2","4","l","626","6","1"
"incongruent","1","2","5","l","562","3","1"
"incongruent","1","4","4","a","641","8","1"
"incongruent","1","3","7","l","627","4","1"
"incongruent","1","3","5","l","716","2","1"
"incongruent","1","1","4","l","626","3","1"
"incongruent","1","2","6","l","665","4","1"
"congruent","1","1","3","l","634","4","1"
"congruent","1","4","6","a","634","2","1"
"congruent","1","3","5","a","665","2","1"
"incongruent","1","3","3","a","1000","6","1"
"incongruent","1","1","3","a","594","4","1"
"congruent","0","2","3","a","675","5","1"
"incongruent","1","4","6","l","1089","2","1"
"incongruent","1","2","2","a","674","4","1"
"incongruent","1","3","2","a","667","5","1"
"incongruent","1","3","2","a","673","5","1"
"incongruent","1","2","4","l","737","2","1"
"incongruent","1","4","8","l","706","4","1"
"congruent","1","4","3","l","762","7","1"
"incongruent","1","1","3","a","982","4","1"
"congruent","1","1","3","l","632","4","1"
"incongruent","1","1","4","a","658","5","1"
"incongruent","1","2","5","l","608","3","1"
"congruent","1","3","7","a","537","4","1"
"incongruent","1","2","4","l","455","2","1"
"congruent","1","4","2","l","666","6","1"
"incongruent","1","3","3","a","881","6","1"
"congruent","1","3","2","l","708","5","1"
"incongruent","1","4","3","a","746","7","1"
"congruent","1","4","4","l","658","8","1"
"congruent","1","1","3","a","657","2","1"
"congruent","1","3","4","l","650","7","1"
"incongruent","1","4","2","a","697","6","1"
"congruent","1","2","5","a","658","3","1"
"congruent","1","3","6","a","586","3","1"
"incongruent","0","3","6","a","578","3","1"
"congruent","1","2","4","a","625","2","1"
"congruent","1","4","8","a","578","4","1"
"congruent","1","1","5","a","563","4","1"
"congruent","1","2","4","a","537","2","1"
"congruent","1","2","3","l","737","5","1"
"congruent","1","4","4","l","703","8","1"
"congruent","1","2","4","l","650","6","1"
"congruent","1","2","2","l","603","4","1"
"congruent","1","4","7","a","696","3","1"
"incongruent","1","3","7","l","842","4","1"
"congruent","1","4","2","l","610","6","1"
"incongruent","1","4","2","a","816","6","1"
"congruent","1","4","8","a","625","4","1"
"incongruent","1","2","3","a","625","5","1"
"congruent","1","3","3","l","659","6","1"
"incongruent","1","1","5","l","757","4","1"
"congruent","1","1","4","l","713","5","1"
"incongruent","1","1","5","l","777","4","1"
"incongruent","1","4","6","l","674","2","1"
