"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","6","l","3898","3","2"
"congruent","1","3","2","l","1026","5","2"
"congruent","1","2","4","a","794","2","2"
"congruent","1","2","4","l","582","6","2"
"congruent","1","3","4","l","576","7","2"
"incongruent","1","4","2","a","1077","6","2"
"incongruent","1","3","2","a","732","5","2"
"congruent","1","2","2","l","573","4","2"
"congruent","1","1","2","l","737","3","2"
"incongruent","1","1","4","a","863","5","2"
"congruent","1","1","3","a","822","2","2"
"incongruent","1","2","4","l","789","2","2"
"congruent","1","2","4","l","697","6","2"
"incongruent","1","1","3","a","862","4","2"
"incongruent","1","2","6","l","801","4","2"
"congruent","1","4","3","l","561","7","2"
"incongruent","1","1","2","a","611","3","2"
"incongruent","1","1","3","l","704","2","2"
"congruent","1","4","4","l","619","8","2"
"congruent","1","1","4","l","703","5","2"
"congruent","1","3","6","a","719","3","2"
"congruent","1","1","4","a","581","3","2"
"incongruent","1","4","4","a","678","8","2"
"incongruent","1","1","4","l","616","3","2"
"incongruent","1","4","7","l","780","3","2"
"incongruent","0","4","3","l","662","7","2"
"incongruent","1","2","3","a","712","5","2"
"incongruent","1","3","3","a","917","6","2"
"congruent","1","1","4","l","694","5","2"
"incongruent","1","2","5","l","651","3","2"
"congruent","1","3","5","a","784","2","2"
"incongruent","1","2","4","a","772","6","2"
"congruent","1","3","3","l","513","6","2"
"congruent","1","4","7","a","675","3","2"
"congruent","1","4","6","a","903","2","2"
"congruent","1","2","5","a","613","3","2"
"incongruent","1","3","7","l","544","4","2"
"congruent","1","4","8","a","1142","4","2"
"congruent","1","2","5","a","680","3","2"
"incongruent","1","4","8","l","589","4","2"
"congruent","1","1","2","l","1006","3","2"
"incongruent","1","4","6","l","717","2","2"
"congruent","1","2","3","l","598","5","2"
"congruent","1","3","7","a","674","4","2"
"incongruent","1","1","2","a","677","3","2"
"incongruent","1","3","5","l","639","2","2"
"incongruent","1","4","2","a","544","6","2"
"incongruent","1","2","4","l","1104","2","2"
"congruent","1","4","4","l","636","8","2"
"incongruent","1","2","4","a","686","6","2"
"congruent","1","3","7","a","878","4","2"
"incongruent","1","1","4","l","544","3","2"
"congruent","1","2","6","a","1099","4","2"
"congruent","1","1","3","a","777","2","2"
"incongruent","1","2","5","l","570","3","2"
"congruent","1","3","2","l","709","5","2"
"incongruent","1","4","8","l","583","4","2"
"incongruent","1","2","2","a","895","4","2"
"incongruent","1","3","5","l","1103","2","2"
"incongruent","1","1","3","a","836","4","2"
"incongruent","0","4","3","l","642","7","2"
"incongruent","1","3","6","l","776","3","2"
"incongruent","1","3","4","a","746","7","2"
"incongruent","1","2","2","a","763","4","2"
"incongruent","1","3","2","a","766","5","2"
"congruent","1","1","5","a","721","4","2"
"congruent","1","3","6","a","756","3","2"
"incongruent","1","3","7","l","914","4","2"
"incongruent","1","2","6","l","783","4","2"
"congruent","1","4","8","a","689","4","2"
"congruent","1","3","5","a","718","2","2"
"congruent","1","4","7","a","657","3","2"
"incongruent","1","1","5","l","637","4","2"
"congruent","1","4","3","l","675","7","2"
"congruent","1","1","4","a","728","3","2"
"congruent","1","2","6","a","681","4","2"
"incongruent","1","4","6","l","695","2","2"
"incongruent","1","1","5","l","639","4","2"
"congruent","1","2","2","l","715","4","2"
"congruent","1","4","2","l","598","6","2"
"congruent","1","1","3","l","559","4","2"
"congruent","1","3","3","l","490","6","2"
"congruent","1","3","4","l","643","7","2"
"incongruent","1","4","7","l","491","3","2"
"congruent","1","1","3","l","569","4","2"
"incongruent","1","1","4","a","1008","5","2"
"congruent","1","4","2","l","839","6","2"
"congruent","1","1","5","a","920","4","2"
"incongruent","1","3","4","a","964","7","2"
"congruent","1","4","6","a","646","2","2"
"incongruent","1","1","3","l","951","2","2"
"incongruent","1","3","3","a","885","6","2"
"congruent","1","2","4","a","614","2","2"
"congruent","1","2","3","l","648","5","2"
"incongruent","1","4","4","a","594","8","2"
"incongruent","1","2","3","a","637","5","2"
"congruent","1","3","7","a","637","4","2"
"congruent","1","2","2","l","634","4","2"
"congruent","1","3","4","l","565","7","2"
"congruent","1","3","7","a","594","4","2"
"incongruent","1","1","4","a","778","5","2"
"congruent","1","2","6","a","585","4","2"
"incongruent","1","4","2","a","606","6","2"
"congruent","1","2","5","a","612","3","2"
"congruent","1","2","4","l","562","6","2"
"congruent","1","1","4","l","888","5","2"
"congruent","1","2","4","a","604","2","2"
"incongruent","1","1","5","l","600","4","2"
"congruent","1","1","4","a","623","3","2"
"congruent","1","2","4","a","603","2","2"
"congruent","1","3","5","a","579","2","2"
"incongruent","1","1","5","l","677","4","2"
"congruent","1","4","3","l","578","7","2"
"incongruent","1","2","4","l","499","2","2"
"incongruent","1","1","2","a","832","3","2"
"incongruent","1","1","2","a","710","3","2"
"incongruent","1","1","3","l","582","2","2"
"congruent","1","2","3","l","600","5","2"
"incongruent","1","3","2","a","678","5","2"
"congruent","1","4","7","a","631","3","2"
"congruent","1","3","2","l","517","5","2"
"incongruent","1","4","7","l","1005","3","2"
"congruent","1","3","3","l","763","6","2"
"incongruent","1","1","3","l","783","2","2"
"incongruent","1","3","6","l","597","3","2"
"congruent","1","1","3","a","855","2","2"
"incongruent","1","2","6","l","607","4","2"
"congruent","1","2","3","l","1066","5","2"
"incongruent","1","3","6","l","750","3","2"
"incongruent","1","4","8","l","574","4","2"
"congruent","1","1","3","a","906","2","2"
"incongruent","1","3","7","l","546","4","2"
"incongruent","1","2","4","l","815","2","2"
"incongruent","1","4","4","a","673","8","2"
"congruent","1","2","4","l","511","6","2"
"congruent","1","4","3","l","592","7","2"
"incongruent","1","2","2","a","813","4","2"
"incongruent","1","3","4","a","1694","7","2"
"congruent","1","3","5","a","707","2","2"
"congruent","1","4","6","a","619","2","2"
"incongruent","1","3","3","a","605","6","2"
"congruent","1","4","8","a","557","4","2"
"incongruent","1","1","3","a","681","4","2"
"congruent","1","4","4","l","784","8","2"
"incongruent","1","2","2","a","712","4","2"
"incongruent","1","2","5","l","580","3","2"
"congruent","1","4","4","l","714","8","2"
"congruent","1","4","6","a","644","2","2"
"congruent","1","2","2","l","618","4","2"
"congruent","1","3","4","l","633","7","2"
"congruent","1","1","5","a","656","4","2"
"incongruent","1","3","7","l","1063","4","2"
"congruent","1","4","8","a","534","4","2"
"incongruent","1","1","4","l","599","3","2"
"incongruent","1","4","3","a","590","7","2"
"incongruent","1","2","5","l","456","3","2"
"incongruent","1","4","2","a","529","6","2"
"congruent","1","1","3","l","478","4","2"
"incongruent","1","2","4","a","532","6","2"
"incongruent","1","3","5","l","527","2","2"
"incongruent","1","2","3","a","416","5","2"
"incongruent","1","1","4","l","627","3","2"
"incongruent","1","2","4","a","511","6","2"
"incongruent","1","2","3","a","584","5","2"
"congruent","1","1","3","l","588","4","2"
"congruent","1","4","2","l","620","6","2"
"congruent","1","2","5","a","844","3","2"
"congruent","1","3","3","l","597","6","2"
"congruent","1","1","5","a","942","4","2"
"incongruent","0","4","4","l","549","8","2"
"incongruent","1","4","3","a","783","7","2"
"incongruent","1","4","6","l","649","2","2"
"congruent","1","1","4","l","599","5","2"
"congruent","1","4","2","l","565","6","2"
"incongruent","1","3","5","l","626","2","2"
"incongruent","1","2","6","l","572","4","2"
"congruent","1","3","6","a","628","3","2"
"congruent","1","1","2","l","651","3","2"
"incongruent","1","3","3","a","814","6","2"
"incongruent","1","4","8","l","553","4","2"
"incongruent","1","1","4","a","617","5","2"
"incongruent","1","4","7","l","1025","3","2"
"congruent","1","1","4","a","528","3","2"
"congruent","1","2","6","a","671","4","2"
"congruent","1","3","2","l","606","5","2"
"congruent","1","4","7","a","637","3","2"
"incongruent","1","1","3","a","797","4","2"
"incongruent","1","3","4","a","2765","7","2"
