"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","3","4","l","1585","7","3"
"incongruent","1","1","5","l","2193","4","3"
"congruent","1","4","6","a","1481","2","3"
"incongruent","1","3","2","a","1133","5","3"
"congruent","1","4","2","l","762","6","3"
"incongruent","1","3","5","l","1756","2","3"
"incongruent","1","3","6","l","2436","3","3"
"incongruent","1","2","3","a","740","5","3"
"congruent","1","2","4","l","802","6","3"
"incongruent","1","4","2","a","1268","6","3"
"incongruent","1","2","5","l","588","3","3"
"incongruent","1","2","4","a","725","6","3"
"incongruent","1","1","3","l","531","2","3"
"incongruent","1","4","3","a","6942","7","3"
"incongruent","1","4","3","a","6918","7","3"
"congruent","1","1","5","a","1112","4","3"
"congruent","1","2","5","a","1115","3","3"
"congruent","1","3","2","l","675","5","3"
"incongruent","1","1","3","l","900","2","3"
"incongruent","1","1","4","a","508","5","3"
"congruent","1","2","2","l","538","4","3"
"congruent","1","2","4","a","739","2","3"
"incongruent","1","4","4","a","572","8","3"
"congruent","1","2","4","l","564","6","3"
"congruent","1","1","4","l","763","5","3"
"incongruent","1","1","5","l","635","4","3"
"congruent","1","1","4","a","492","3","3"
"incongruent","1","4","7","l","819","3","3"
"congruent","1","4","7","a","820","3","3"
"incongruent","1","1","4","l","602","3","3"
"congruent","1","1","3","l","563","4","3"
"congruent","1","2","4","a","508","2","3"
"incongruent","1","3","6","l","443","3","3"
"incongruent","1","3","5","l","507","2","3"
"congruent","1","4","3","l","516","7","3"
"congruent","1","2","5","a","810","3","3"
"congruent","1","3","6","a","588","3","3"
"congruent","1","3","5","a","963","2","3"
"incongruent","0","1","2","l","529","3","3"
"incongruent","1","4","6","l","760","2","3"
"incongruent","1","3","7","l","908","4","3"
"congruent","1","1","3","l","652","4","3"
"congruent","1","1","3","a","499","2","3"
"congruent","1","1","2","l","516","3","3"
"congruent","1","3","6","a","547","3","3"
"incongruent","1","2","6","l","547","4","3"
"congruent","1","4","4","l","659","8","3"
"incongruent","1","4","6","l","1047","2","3"
"incongruent","1","2","4","l","548","2","3"
"incongruent","1","2","3","a","1500","5","3"
"incongruent","1","4","8","l","528","4","3"
"congruent","1","3","7","a","1027","4","3"
"congruent","1","2","6","a","1100","4","3"
"congruent","1","4","8","a","634","4","3"
"congruent","1","4","8","a","514","4","3"
"incongruent","1","1","3","a","2291","4","3"
"congruent","1","3","2","l","715","5","3"
"congruent","1","3","7","a","716","4","3"
"congruent","1","3","3","l","595","6","3"
"congruent","1","2","3","l","515","5","3"
"congruent","1","4","4","l","668","8","3"
"incongruent","1","1","4","a","1058","5","3"
"congruent","1","1","3","a","715","2","3"
"congruent","1","3","5","a","605","2","3"
"congruent","1","4","3","l","584","7","3"
"incongruent","1","4","4","a","4237","8","3"
"congruent","1","2","3","l","591","5","3"
"incongruent","1","3","3","a","1331","6","3"
"incongruent","1","2","5","l","715","3","3"
"incongruent","1","2","6","l","683","4","3"
"congruent","1","1","4","l","531","5","3"
"incongruent","1","3","3","a","716","6","3"
"congruent","1","4","7","a","538","3","3"
"incongruent","1","4","7","l","556","3","3"
"incongruent","1","2","2","a","1234","4","3"
"congruent","1","1","5","a","483","4","3"
"congruent","1","2","2","l","677","4","3"
"incongruent","1","1","2","a","577","3","3"
"incongruent","1","4","2","a","979","6","3"
"incongruent","1","2","4","l","708","2","3"
"incongruent","1","4","8","l","898","4","3"
"congruent","1","4","6","a","570","2","3"
"incongruent","1","3","7","l","643","4","3"
"congruent","1","2","6","a","724","4","3"
"incongruent","1","2","2","a","760","4","3"
"incongruent","1","2","4","a","515","6","3"
"congruent","1","1","2","l","931","3","3"
"congruent","1","3","3","l","1066","6","3"
"congruent","1","4","2","l","634","6","3"
"incongruent","1","1","3","a","578","4","3"
"incongruent","1","3","4","a","578","7","3"
"congruent","1","1","4","a","587","3","3"
"congruent","1","3","4","l","978","7","3"
"incongruent","1","3","2","a","850","5","3"
"incongruent","1","1","4","l","711","3","3"
"incongruent","1","3","4","a","651","7","3"
"incongruent","1","3","7","l","682","4","3"
"congruent","1","2","3","l","479","5","3"
"congruent","1","1","4","a","513","3","3"
"congruent","1","2","2","l","482","4","3"
"incongruent","1","4","8","l","556","4","3"
"congruent","1","2","5","a","571","3","3"
"incongruent","0","2","2","l","553","4","3"
"incongruent","1","3","3","a","1129","6","3"
"incongruent","1","3","2","a","761","5","3"
"incongruent","1","3","2","a","513","5","3"
"incongruent","1","4","7","l","715","3","3"
"incongruent","1","3","6","l","730","3","3"
"congruent","1","3","3","l","658","6","3"
"congruent","1","4","2","l","578","6","3"
"incongruent","1","2","4","a","801","6","3"
"congruent","1","3","2","l","642","5","3"
"congruent","1","2","6","a","401","4","3"
"congruent","1","1","4","a","1183","3","3"
"congruent","1","1","3","l","931","4","3"
"congruent","1","2","2","l","587","4","3"
"congruent","1","2","3","l","594","5","3"
"incongruent","1","2","4","l","913","2","3"
"congruent","1","3","3","l","554","6","3"
"incongruent","1","1","5","l","666","4","3"
"incongruent","1","3","6","l","794","3","3"
"congruent","1","4","4","l","530","8","3"
"incongruent","1","4","3","a","907","7","3"
"incongruent","1","1","3","l","762","2","3"
"congruent","1","3","2","l","705","5","3"
"incongruent","1","2","4","l","679","2","3"
"incongruent","1","4","8","l","618","4","3"
"incongruent","1","4","2","a","945","6","3"
"congruent","1","2","4","a","795","2","3"
"congruent","1","4","6","a","619","2","3"
"incongruent","1","3","3","a","681","6","3"
"incongruent","1","4","6","l","889","2","3"
"congruent","1","4","6","a","737","2","3"
"congruent","1","1","2","l","505","3","3"
"incongruent","1","1","4","a","498","5","3"
"incongruent","1","1","3","l","594","2","3"
"incongruent","1","1","4","a","515","5","3"
"congruent","1","4","7","a","665","3","3"
"congruent","1","2","4","l","673","6","3"
"congruent","1","4","8","a","523","4","3"
"congruent","1","3","4","l","489","7","3"
"congruent","1","3","5","a","489","2","3"
"incongruent","1","1","4","l","770","3","3"
"congruent","1","1","5","a","498","4","3"
"congruent","1","3","7","a","594","4","3"
"congruent","1","4","3","l","491","7","3"
"congruent","1","2","4","l","527","6","3"
"incongruent","1","2","4","a","521","6","3"
"congruent","1","3","6","a","594","3","3"
"incongruent","1","2","5","l","569","3","3"
"incongruent","1","4","7","l","600","3","3"
"congruent","1","3","7","a","1146","4","3"
"congruent","1","1","3","l","641","4","3"
"congruent","1","2","5","a","595","3","3"
"incongruent","1","4","2","a","896","6","3"
"incongruent","1","2","3","a","474","5","3"
"incongruent","1","2","2","a","890","4","3"
"incongruent","1","4","6","l","569","2","3"
"congruent","1","1","5","a","569","4","3"
"incongruent","1","4","3","a","1190","7","3"
"incongruent","1","4","4","a","937","8","3"
"congruent","1","3","5","a","631","2","3"
"incongruent","1","1","3","a","609","4","3"
"congruent","1","1","4","l","719","5","3"
"congruent","1","4","8","a","547","4","3"
"congruent","1","1","4","l","634","5","3"
"incongruent","1","1","2","a","337","3","3"
"incongruent","1","4","4","a","561","8","3"
"congruent","1","1","2","l","570","3","3"
"congruent","1","3","6","a","1152","3","3"
"incongruent","1","1","5","l","768","4","3"
"incongruent","1","2","3","a","826","5","3"
"congruent","1","4","2","l","553","6","3"
"incongruent","1","1","4","l","1007","3","3"
"incongruent","1","2","6","l","713","4","3"
"congruent","1","1","3","a","759","2","3"
"incongruent","1","3","5","l","528","2","3"
"incongruent","1","1","2","a","793","3","3"
"congruent","1","1","3","a","575","2","3"
"congruent","1","4","4","l","513","8","3"
"congruent","1","4","7","a","433","3","3"
"incongruent","1","2","5","l","617","3","3"
"congruent","1","4","3","l","433","7","3"
"incongruent","1","3","4","a","506","7","3"
"congruent","1","2","4","a","382","2","3"
"incongruent","1","2","6","l","546","4","3"
"congruent","1","3","4","l","721","7","3"
"incongruent","1","3","7","l","1337","4","3"
"incongruent","1","3","5","l","904","2","3"
"incongruent","1","1","3","a","632","4","3"
"congruent","1","2","6","a","544","4","3"
"incongruent","0","3","4","l","536","7","3"
