"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","3","a","539","2","4"
"congruent","1","4","2","l","434","6","4"
"congruent","1","2","3","l","441","5","4"
"congruent","1","4","3","l","419","7","4"
"congruent","1","2","4","a","475","2","4"
"congruent","1","3","5","a","515","2","4"
"incongruent","1","2","2","a","466","4","4"
"incongruent","0","3","7","a","460","4","4"
"congruent","1","4","4","l","433","8","4"
"incongruent","1","1","4","a","443","5","4"
"incongruent","1","2","4","a","435","6","4"
"incongruent","1","4","8","l","451","4","4"
"incongruent","1","2","4","a","580","6","4"
"congruent","1","1","3","l","363","4","4"
"incongruent","1","2","4","l","567","2","4"
"congruent","1","1","4","a","375","3","4"
"congruent","1","1","3","a","547","2","4"
"congruent","1","2","4","a","412","2","4"
"congruent","1","2","2","l","444","4","4"
"incongruent","0","4","3","l","401","7","4"
"incongruent","1","4","3","a","608","7","4"
"congruent","1","2","6","a","505","4","4"
"incongruent","1","2","5","l","419","3","4"
"congruent","1","4","7","a","571","3","4"
"congruent","1","1","2","l","442","3","4"
"incongruent","1","1","4","a","442","5","4"
"incongruent","1","3","5","l","386","2","4"
"incongruent","1","1","4","l","459","3","4"
"congruent","1","4","4","l","410","8","4"
"incongruent","1","4","7","l","355","3","4"
"incongruent","1","2","6","l","467","4","4"
"incongruent","1","2","2","a","442","4","4"
"congruent","1","2","4","a","419","2","4"
"congruent","1","1","4","l","560","5","4"
"congruent","1","3","5","a","578","2","4"
"incongruent","1","3","7","l","427","4","4"
"congruent","1","1","4","l","426","5","4"
"congruent","1","2","5","a","466","3","4"
"incongruent","1","3","4","a","448","7","4"
"incongruent","1","3","3","a","466","6","4"
"incongruent","1","4","2","a","433","6","4"
"incongruent","1","4","6","l","394","2","4"
"congruent","1","2","2","l","347","4","4"
"incongruent","1","3","3","a","404","6","4"
"congruent","1","3","7","a","392","4","4"
"congruent","1","3","3","l","353","6","4"
"congruent","1","1","3","a","362","2","4"
"incongruent","1","4","8","l","369","4","4"
"incongruent","1","4","7","l","387","3","4"
"incongruent","1","1","2","a","458","3","4"
"congruent","1","3","7","a","529","4","4"
"incongruent","1","1","2","a","473","3","4"
"congruent","1","3","2","l","491","5","4"
"congruent","1","2","6","a","440","4","4"
"congruent","1","3","4","l","394","7","4"
"incongruent","1","1","4","l","481","3","4"
"congruent","1","2","5","a","459","3","4"
"congruent","1","4","6","a","471","2","4"
"incongruent","1","4","4","a","514","8","4"
"incongruent","1","3","2","a","488","5","4"
"incongruent","1","1","3","l","378","2","4"
"congruent","1","4","4","l","362","8","4"
"congruent","1","3","4","l","329","7","4"
"congruent","0","4","8","l","394","4","4"
"incongruent","1","1","5","l","568","4","4"
"congruent","1","4","2","l","474","6","4"
"congruent","1","3","2","l","401","5","4"
"congruent","1","1","5","a","386","4","4"
"incongruent","1","4","8","l","570","4","4"
"congruent","1","3","5","a","490","2","4"
"incongruent","1","4","6","l","474","2","4"
"congruent","1","4","3","l","410","7","4"
"congruent","1","3","6","a","546","3","4"
"incongruent","0","2","4","l","506","6","4"
"incongruent","1","1","5","l","446","4","4"
"incongruent","1","1","4","a","386","5","4"
"congruent","1","3","6","a","513","3","4"
"congruent","1","1","4","a","555","3","4"
"congruent","1","2","4","l","512","6","4"
"incongruent","1","2","3","a","378","5","4"
"congruent","1","2","4","l","375","6","4"
"incongruent","1","3","7","l","481","4","4"
"incongruent","1","2","5","l","377","3","4"
"congruent","1","1","3","l","411","4","4"
"congruent","1","2","3","l","391","5","4"
"incongruent","1","3","6","l","426","3","4"
"congruent","1","4","7","a","393","3","4"
"congruent","1","3","3","l","412","6","4"
"incongruent","1","3","5","l","434","2","4"
"congruent","1","1","5","a","442","4","4"
"congruent","1","1","3","l","290","4","4"
"incongruent","1","4","2","a","432","6","4"
"incongruent","1","3","4","a","490","7","4"
"congruent","1","4","2","l","442","6","4"
"incongruent","1","2","4","l","458","2","4"
"congruent","1","2","3","l","362","5","4"
"congruent","1","4","3","l","354","7","4"
"incongruent","1","2","6","l","489","4","4"
"incongruent","1","2","3","a","394","5","4"
"incongruent","1","1","3","a","482","4","4"
"congruent","1","4","8","a","441","4","4"
"incongruent","1","1","3","a","361","4","4"
"incongruent","1","2","2","a","409","4","4"
"incongruent","1","2","4","a","426","6","4"
"incongruent","1","3","2","a","370","5","4"
"incongruent","0","4","4","l","602","8","4"
"incongruent","1","1","3","l","455","2","4"
"congruent","1","1","2","l","401","3","4"
"incongruent","1","3","6","l","369","3","4"
"congruent","1","4","6","a","488","2","4"
