"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","5","l","805","2","4"
"incongruent","1","4","8","l","533","4","4"
"congruent","1","3","7","a","508","4","4"
"incongruent","1","3","7","l","522","4","4"
"incongruent","1","2","2","a","609","4","4"
"incongruent","1","2","4","l","370","2","4"
"congruent","1","1","3","a","485","2","4"
"congruent","1","4","4","l","412","8","4"
"congruent","1","2","4","l","494","6","4"
"congruent","1","1","4","a","442","3","4"
"incongruent","1","1","4","l","493","3","4"
"incongruent","1","2","4","a","433","6","4"
"congruent","1","3","4","l","445","7","4"
"incongruent","1","3","4","a","423","7","4"
"congruent","1","1","4","l","422","5","4"
"congruent","1","3","3","l","460","6","4"
"incongruent","1","1","3","l","500","2","4"
"congruent","1","3","2","l","434","5","4"
"incongruent","1","2","2","a","510","4","4"
"congruent","1","1","3","l","309","4","4"
"congruent","1","1","2","l","372","3","4"
"congruent","1","2","3","l","447","5","4"
"incongruent","1","3","3","a","458","6","4"
"congruent","0","2","6","l","349","4","4"
"congruent","1","4","2","l","687","6","4"
"congruent","1","2","2","l","612","4","4"
"incongruent","1","2","3","a","606","5","4"
"congruent","1","2","4","a","526","2","4"
"congruent","1","2","5","a","512","3","4"
"incongruent","1","1","2","a","599","3","4"
"incongruent","1","4","8","l","526","4","4"
"congruent","1","4","4","l","732","8","4"
"congruent","1","2","5","a","482","3","4"
"incongruent","1","1","3","a","557","4","4"
"congruent","1","1","4","l","733","5","4"
"congruent","1","3","3","l","682","6","4"
"congruent","1","3","6","a","570","3","4"
"congruent","1","4","8","a","480","4","4"
"congruent","1","4","6","a","469","2","4"
"incongruent","1","1","4","a","432","5","4"
"congruent","1","4","2","l","1447","6","4"
"congruent","1","2","2","l","482","4","4"
"incongruent","1","2","3","a","457","5","4"
"congruent","1","2","4","l","508","6","4"
"congruent","1","1","4","a","458","3","4"
"incongruent","1","3","6","l","519","3","4"
"incongruent","1","2","4","a","482","6","4"
"incongruent","1","4","7","l","582","3","4"
"congruent","1","3","2","l","820","5","4"
"incongruent","1","4","3","a","506","7","4"
"congruent","1","1","5","a","519","4","4"
"incongruent","1","4","2","a","586","6","4"
"incongruent","1","3","5","l","433","2","4"
"incongruent","1","2","6","l","456","4","4"
"incongruent","1","4","6","l","546","2","4"
"incongruent","1","4","3","a","558","7","4"
"incongruent","1","1","5","l","621","4","4"
"congruent","1","3","5","a","593","2","4"
"incongruent","1","3","4","a","543","7","4"
"incongruent","1","4","6","l","525","2","4"
"incongruent","0","1","4","a","431","3","4"
"incongruent","1","2","5","l","648","3","4"
"congruent","1","2","6","a","520","4","4"
"congruent","1","4","7","a","455","3","4"
"incongruent","1","4","4","a","557","8","4"
"incongruent","1","2","6","l","481","4","4"
"incongruent","1","3","3","a","482","6","4"
"incongruent","1","3","2","a","530","5","4"
"incongruent","1","1","2","a","583","3","4"
"congruent","1","4","6","a","654","2","4"
"congruent","1","1","3","l","569","4","4"
"congruent","1","3","5","a","419","2","4"
"congruent","1","1","3","a","542","2","4"
"congruent","1","3","6","a","516","3","4"
"congruent","1","4","3","l","520","7","4"
"congruent","1","1","5","a","494","4","4"
"congruent","1","3","4","l","635","7","4"
"incongruent","1","1","4","a","455","5","4"
"incongruent","1","3","2","a","431","5","4"
"incongruent","1","3","6","l","593","3","4"
"congruent","1","4","7","a","457","3","4"
"congruent","1","1","2","l","528","3","4"
"incongruent","1","3","7","l","618","4","4"
"incongruent","1","4","7","l","520","3","4"
"congruent","1","4","8","a","483","4","4"
"congruent","1","3","7","a","555","4","4"
"congruent","1","4","3","l","529","7","4"
"incongruent","1","1","3","l","585","2","4"
"incongruent","1","2","5","l","538","3","4"
"incongruent","1","4","2","a","544","6","4"
"congruent","1","2","4","a","493","2","4"
"incongruent","1","4","4","a","568","8","4"
"congruent","1","2","3","l","491","5","4"
"incongruent","1","1","3","a","769","4","4"
"incongruent","1","2","4","l","531","2","4"
"incongruent","1","1","5","l","568","4","4"
