"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","1","2","a","2434","3","1"
"incongruent","1","3","5","l","1080","2","1"
"incongruent","1","3","7","l","799","4","1"
"incongruent","1","1","3","l","625","2","1"
"incongruent","1","1","4","l","616","3","1"
"incongruent","1","2","5","l","482","3","1"
"incongruent","1","3","4","a","761","7","1"
"incongruent","1","4","8","l","466","4","1"
"congruent","1","1","3","l","570","4","1"
"congruent","1","1","3","a","660","2","1"
"incongruent","1","2","6","l","458","4","1"
"incongruent","1","2","4","a","443","6","1"
"congruent","1","3","4","l","402","7","1"
"incongruent","1","1","4","a","602","5","1"
"incongruent","1","3","7","l","458","4","1"
"congruent","1","1","2","l","600","3","1"
"congruent","1","1","4","a","649","3","1"
"incongruent","1","4","6","l","504","2","1"
"congruent","1","3","4","l","704","7","1"
"incongruent","1","2","5","l","813","3","1"
"congruent","1","4","6","a","737","2","1"
"incongruent","1","1","4","a","816","5","1"
"incongruent","1","2","4","l","600","2","1"
"congruent","1","4","3","l","552","7","1"
"incongruent","1","1","3","a","519","4","1"
"congruent","1","4","2","l","369","6","1"
"incongruent","1","1","5","l","679","4","1"
"congruent","1","3","5","a","522","2","1"
"incongruent","1","3","3","a","729","6","1"
"congruent","1","2","4","a","865","2","1"
"incongruent","1","4","4","a","976","8","1"
"incongruent","1","3","4","a","809","7","1"
"congruent","1","3","2","l","489","5","1"
"incongruent","0","2","4","a","513","2","1"
"congruent","1","2","3","l","706","5","1"
"incongruent","1","4","7","l","1009","3","1"
"incongruent","0","3","5","a","746","2","1"
"incongruent","1","2","2","a","737","4","1"
"incongruent","1","3","2","a","802","5","1"
"congruent","1","3","7","a","665","4","1"
"congruent","1","4","4","l","466","8","1"
"congruent","1","2","6","a","529","4","1"
"congruent","1","2","5","a","753","3","1"
"incongruent","1","4","2","a","921","6","1"
"congruent","1","3","6","a","698","3","1"
"congruent","1","3","6","a","728","3","1"
"incongruent","1","4","7","l","1489","3","1"
"incongruent","1","2","3","a","753","5","1"
"incongruent","1","3","2","a","658","5","1"
"congruent","1","3","5","a","530","2","1"
"incongruent","1","4","8","l","441","4","1"
"incongruent","1","4","6","l","905","2","1"
"incongruent","1","1","5","l","632","4","1"
"congruent","1","1","3","a","512","2","1"
"congruent","1","1","4","a","617","3","1"
"congruent","1","2","2","l","456","4","1"
"incongruent","1","2","3","a","369","5","1"
"incongruent","1","4","3","a","649","7","1"
"congruent","1","4","4","l","522","8","1"
"congruent","1","1","4","l","785","5","1"
"congruent","1","1","5","a","465","4","1"
"congruent","1","3","7","a","625","4","1"
"congruent","1","2","4","l","650","6","1"
"congruent","1","2","5","a","402","3","1"
"incongruent","1","3","6","l","489","3","1"
"congruent","1","2","2","l","458","4","1"
"congruent","1","2","4","a","385","2","1"
"incongruent","1","4","3","a","657","7","1"
"congruent","1","2","4","l","432","6","1"
"congruent","1","2","6","a","409","4","1"
"congruent","1","4","3","l","433","7","1"
"incongruent","1","2","2","a","497","4","1"
"incongruent","1","4","2","a","673","6","1"
"incongruent","1","2","4","a","625","6","1"
"congruent","0","4","8","l","497","4","1"
"congruent","1","3","2","l","680","5","1"
"congruent","1","3","3","l","585","6","1"
"incongruent","1","1","2","a","562","3","1"
"incongruent","1","2","6","l","513","4","1"
"incongruent","1","1","3","a","475","4","1"
"congruent","1","4","7","a","657","3","1"
"congruent","1","1","4","l","609","5","1"
"incongruent","1","3","6","l","882","3","1"
"incongruent","1","1","3","l","704","2","1"
"congruent","1","1","3","l","680","4","1"
"congruent","1","2","3","l","474","5","1"
"congruent","1","4","6","a","680","2","1"
"incongruent","1","4","4","a","776","8","1"
"congruent","1","4","2","l","553","6","1"
"congruent","1","3","3","l","536","6","1"
"congruent","1","1","2","l","634","3","1"
"congruent","1","4","8","a","551","4","1"
"congruent","1","4","7","a","634","3","1"
"incongruent","1","3","3","a","657","6","1"
"congruent","1","1","5","a","673","4","1"
"incongruent","1","1","4","l","513","3","1"
"congruent","1","1","3","l","6567","4","1"
"incongruent","1","4","8","l","937","4","1"
"congruent","1","4","3","l","758","7","1"
"congruent","1","2","4","a","593","2","1"
"incongruent","1","1","2","a","817","3","1"
"incongruent","1","4","6","l","686","2","1"
"congruent","1","2","4","l","608","6","1"
"congruent","1","1","4","a","433","3","1"
"incongruent","1","3","3","a","722","6","1"
"incongruent","1","2","2","a","759","4","1"
"incongruent","1","4","2","a","705","6","1"
"incongruent","1","4","6","l","682","2","1"
"incongruent","1","1","3","l","602","2","1"
"congruent","1","4","7","a","546","3","1"
"incongruent","1","1","4","a","808","5","1"
"congruent","1","2","5","a","657","3","1"
"incongruent","1","2","5","l","737","3","1"
"congruent","1","4","4","l","609","8","1"
"congruent","1","3","6","a","434","3","1"
"congruent","1","3","4","l","401","7","1"
"incongruent","1","3","7","l","632","4","1"
"congruent","1","4","8","a","487","4","1"
"incongruent","1","2","4","l","648","2","1"
"incongruent","1","2","4","a","530","6","1"
"congruent","1","4","6","a","658","2","1"
