"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","5","a","1185","4","1"
"congruent","1","4","7","a","506","3","1"
"congruent","1","4","7","a","517","3","1"
"congruent","1","4","4","l","450","8","1"
"incongruent","1","4","6","l","598","2","1"
"congruent","1","1","2","l","689","3","1"
"incongruent","1","1","4","a","555","5","1"
"congruent","1","1","2","l","535","3","1"
"incongruent","1","1","3","a","541","4","1"
"incongruent","1","3","2","a","539","5","1"
"congruent","1","4","8","a","717","4","1"
"congruent","1","2","2","l","524","4","1"
"congruent","1","1","4","a","472","3","1"
"congruent","1","1","4","l","562","5","1"
"congruent","1","1","3","a","674","2","1"
"incongruent","1","1","4","a","581","5","1"
"congruent","1","4","4","l","820","8","1"
"congruent","1","3","6","a","587","3","1"
"incongruent","1","3","7","l","751","4","1"
"congruent","1","1","3","a","538","2","1"
"congruent","1","1","4","l","674","5","1"
"incongruent","1","1","3","a","538","4","1"
"congruent","1","2","3","l","585","5","1"
"incongruent","1","3","7","l","758","4","1"
"congruent","1","3","2","l","581","5","1"
"incongruent","1","1","5","l","539","4","1"
"congruent","1","3","7","a","468","4","1"
"incongruent","1","4","2","a","618","6","1"
"congruent","1","2","4","l","580","6","1"
"incongruent","1","4","8","l","654","4","1"
"incongruent","1","2","3","a","556","5","1"
"congruent","1","2","6","a","600","4","1"
"congruent","1","3","3","l","477","6","1"
"incongruent","1","2","6","l","489","4","1"
"incongruent","1","2","6","l","469","4","1"
"incongruent","1","3","3","a","444","6","1"
"congruent","1","1","3","l","753","4","1"
"congruent","1","3","4","l","523","7","1"
"congruent","1","3","7","a","564","4","1"
"incongruent","1","3","4","a","731","7","1"
"congruent","1","2","4","l","577","6","1"
"incongruent","1","3","2","a","712","5","1"
"congruent","1","4","3","l","461","7","1"
"congruent","1","3","2","l","622","5","1"
"incongruent","1","4","4","a","563","8","1"
"incongruent","1","2","4","a","494","6","1"
"incongruent","1","1","2","a","595","3","1"
"incongruent","1","2","4","l","368","2","1"
"congruent","1","3","5","a","391","2","1"
"incongruent","1","2","4","l","438","2","1"
"incongruent","1","1","4","l","659","3","1"
"incongruent","1","4","3","a","695","7","1"
"incongruent","1","4","2","a","660","6","1"
"congruent","1","3","3","l","583","6","1"
"incongruent","1","2","3","a","683","5","1"
"congruent","0","1","4","l","737","3","1"
"congruent","1","2","5","a","998","3","1"
"congruent","1","4","2","l","829","6","1"
"incongruent","1","3","6","l","942","3","1"
"congruent","1","4","6","a","610","2","1"
"incongruent","1","4","7","l","918","3","1"
"congruent","1","3","4","l","446","7","1"
"congruent","1","2","5","a","515","3","1"
"incongruent","1","4","3","a","1129","7","1"
"congruent","1","3","6","a","705","3","1"
"incongruent","1","2","5","l","575","3","1"
"congruent","1","2","6","a","510","4","1"
"incongruent","1","4","7","l","919","3","1"
"incongruent","1","3","5","l","645","2","1"
"congruent","1","4","8","a","580","4","1"
"congruent","1","4","3","l","631","7","1"
"incongruent","1","2","4","a","673","6","1"
"congruent","1","2","3","l","550","5","1"
"incongruent","1","2","5","l","614","3","1"
"incongruent","1","1","5","l","550","4","1"
"congruent","1","3","5","a","484","2","1"
"incongruent","1","1","4","l","525","3","1"
"congruent","1","2","4","a","512","2","1"
"congruent","0","1","5","l","460","4","1"
"incongruent","1","1","3","l","670","2","1"
"incongruent","0","3","6","a","1446","3","1"
"incongruent","1","3","4","a","921","7","1"
"congruent","1","4","2","l","520","6","1"
"incongruent","1","2","2","a","898","4","1"
"congruent","1","2","2","l","630","4","1"
"congruent","1","2","4","a","517","2","1"
"congruent","1","4","6","a","507","2","1"
"congruent","1","1","3","l","563","4","1"
"incongruent","1","1","3","l","474","2","1"
"incongruent","1","3","5","l","615","2","1"
"incongruent","1","3","3","a","489","6","1"
"incongruent","1","4","8","l","385","4","1"
"incongruent","1","1","2","a","501","3","1"
"incongruent","1","4","4","a","561","8","1"
"incongruent","1","2","2","a","617","4","1"
"incongruent","1","4","6","l","428","2","1"
"congruent","1","3","5","a","513","2","1"
"congruent","1","4","7","a","474","3","1"
"congruent","1","1","2","l","544","3","1"
"congruent","1","2","3","l","541","5","1"
"congruent","1","3","3","l","373","6","1"
"congruent","1","1","3","l","405","4","1"
"incongruent","1","1","2","a","358","3","1"
"congruent","1","2","6","a","694","4","1"
"congruent","1","1","3","a","527","2","1"
"incongruent","1","1","4","a","375","5","1"
"congruent","1","4","2","l","348","6","1"
"congruent","1","1","2","l","541","3","1"
"incongruent","1","2","3","a","407","5","1"
"incongruent","1","3","7","l","447","4","1"
"incongruent","1","3","3","a","675","6","1"
"incongruent","1","4","4","a","381","8","1"
"incongruent","1","2","2","a","656","4","1"
"incongruent","1","2","3","a","415","5","1"
"congruent","1","1","4","l","394","5","1"
"incongruent","1","2","4","l","729","2","1"
"congruent","1","2","5","a","470","3","1"
"congruent","1","2","3","l","503","5","1"
"incongruent","0","3","6","a","466","3","1"
"incongruent","1","3","2","a","548","5","1"
"incongruent","1","1","3","l","531","2","1"
"congruent","1","1","5","a","1022","4","1"
"congruent","1","3","6","a","588","3","1"
"congruent","1","4","3","l","459","7","1"
"incongruent","1","4","2","a","625","6","1"
"congruent","1","2","6","a","542","4","1"
"congruent","1","3","7","a","441","4","1"
"congruent","1","4","6","a","464","2","1"
"incongruent","1","1","5","l","502","4","1"
"incongruent","1","4","2","a","846","6","1"
"congruent","1","4","8","a","595","4","1"
"incongruent","1","2","4","l","602","2","1"
"incongruent","1","2","4","a","604","6","1"
"congruent","1","1","5","a","763","4","1"
"incongruent","1","4","7","l","591","3","1"
"congruent","1","1","4","a","489","3","1"
"incongruent","1","2","2","a","502","4","1"
"congruent","1","1","3","a","611","2","1"
"congruent","1","2","4","a","476","2","1"
"incongruent","0","3","4","l","557","7","1"
"incongruent","1","1","4","l","699","3","1"
"incongruent","1","3","7","l","642","4","1"
"congruent","1","3","2","l","712","5","1"
"incongruent","1","2","4","a","471","6","1"
"congruent","1","3","6","a","725","3","1"
"incongruent","1","4","6","l","669","2","1"
"congruent","1","3","4","l","881","7","1"
"incongruent","1","1","3","l","728","2","1"
"incongruent","1","1","3","a","682","4","1"
"incongruent","1","3","5","l","673","2","1"
"congruent","1","4","4","l","497","8","1"
"incongruent","1","1","3","a","655","4","1"
"congruent","1","4","6","a","518","2","1"
"congruent","1","2","4","l","499","6","1"
"congruent","1","4","3","l","624","7","1"
"congruent","1","2","2","l","524","4","1"
"congruent","1","4","7","a","589","3","1"
"congruent","1","3","2","l","1064","5","1"
"incongruent","1","1","4","a","486","5","1"
"incongruent","1","3","2","a","501","5","1"
"incongruent","1","1","2","a","696","3","1"
"incongruent","0","4","7","a","469","3","1"
"congruent","1","3","3","l","562","6","1"
"incongruent","1","4","3","a","541","7","1"
"incongruent","1","3","5","l","559","2","1"
"congruent","1","1","3","l","606","4","1"
"congruent","1","4","8","a","680","4","1"
"congruent","1","3","7","a","449","4","1"
"congruent","1","4","4","l","469","8","1"
"congruent","1","2","4","a","462","2","1"
"incongruent","1","4","6","l","776","2","1"
"congruent","1","1","4","a","535","3","1"
"congruent","1","2","2","l","514","4","1"
"incongruent","1","4","8","l","639","4","1"
"incongruent","1","4","8","l","582","4","1"
"incongruent","1","4","4","a","638","8","1"
"incongruent","1","3","4","a","497","7","1"
"congruent","1","4","2","l","651","6","1"
"incongruent","1","3","3","a","850","6","1"
"incongruent","1","1","5","l","511","4","1"
"incongruent","0","3","6","a","460","3","1"
"incongruent","1","2","5","l","558","3","1"
"congruent","1","2","4","l","519","6","1"
"incongruent","1","1","4","l","555","3","1"
"incongruent","1","2","6","l","905","4","1"
"incongruent","1","4","3","a","585","7","1"
"congruent","1","1","4","l","544","5","1"
"congruent","1","3","4","l","480","7","1"
"incongruent","1","2","5","l","536","3","1"
"incongruent","1","2","6","l","551","4","1"
"congruent","1","3","5","a","586","2","1"
"congruent","1","2","5","a","580","3","1"
