"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","1","4","a","727","5","3"
"incongruent","1","2","4","l","541","2","3"
"incongruent","1","3","4","a","512","7","3"
"incongruent","1","1","4","l","534","3","3"
"congruent","1","1","3","l","525","4","3"
"congruent","1","4","8","a","541","4","3"
"congruent","1","2","4","l","509","6","3"
"congruent","1","1","4","a","692","3","3"
"congruent","1","1","2","l","502","3","3"
"incongruent","1","1","5","l","623","4","3"
"congruent","1","4","4","l","590","8","3"
"incongruent","1","3","7","l","549","4","3"
"incongruent","1","4","6","l","623","2","3"
"incongruent","1","1","3","a","645","4","3"
"incongruent","1","3","2","a","550","5","3"
"incongruent","1","2","4","l","500","2","3"
"incongruent","1","1","4","l","628","3","3"
"incongruent","1","3","5","l","732","2","3"
"congruent","1","3","3","l","683","6","3"
"incongruent","1","3","3","a","645","6","3"
"incongruent","1","3","2","a","764","5","3"
"congruent","1","3","5","a","612","2","3"
"congruent","1","3","3","l","550","6","3"
"congruent","1","2","3","l","549","5","3"
"congruent","1","3","6","a","677","3","3"
"congruent","1","4","6","a","595","2","3"
"congruent","1","4","2","l","499","6","3"
"congruent","1","2","4","l","608","6","3"
"incongruent","1","3","6","l","981","3","3"
"incongruent","1","1","4","a","709","5","3"
"incongruent","1","1","2","a","693","3","3"
"incongruent","1","2","3","a","533","5","3"
"congruent","1","1","4","a","516","3","3"
"congruent","1","4","6","a","467","2","3"
"congruent","1","2","5","a","580","3","3"
"congruent","1","2","5","a","532","3","3"
"incongruent","1","4","6","l","493","2","3"
"congruent","1","1","5","a","435","4","3"
"incongruent","1","2","2","a","623","4","3"
"incongruent","1","3","7","l","804","4","3"
"incongruent","1","2","2","a","709","4","3"
"congruent","1","2","3","l","474","5","3"
"incongruent","1","4","4","a","509","8","3"
"incongruent","1","2","5","l","580","3","3"
"incongruent","1","1","2","a","692","3","3"
"congruent","1","1","2","l","571","3","3"
"incongruent","1","2","3","a","572","5","3"
"incongruent","1","2","3","a","595","5","3"
"congruent","1","2","4","a","482","2","3"
"incongruent","1","1","4","a","492","5","3"
"congruent","1","3","7","a","754","4","3"
"congruent","1","3","7","a","579","4","3"
"incongruent","0","3","3","l","811","6","3"
"congruent","1","1","5","a","863","4","3"
"incongruent","1","4","6","l","657","2","3"
"incongruent","1","4","8","l","804","4","3"
"incongruent","1","4","2","a","828","6","3"
"congruent","1","4","4","l","602","8","3"
"incongruent","1","1","3","l","602","2","3"
"incongruent","1","1","4","a","636","5","3"
"congruent","1","3","2","l","547","5","3"
"congruent","1","2","4","l","626","6","3"
"incongruent","0","3","6","a","635","3","3"
"incongruent","1","1","4","l","1001","3","3"
"incongruent","1","3","2","a","770","5","3"
"incongruent","1","3","6","l","689","3","3"
"congruent","1","4","3","l","562","7","3"
"congruent","1","4","2","l","410","6","3"
"incongruent","1","2","4","l","378","2","3"
"congruent","1","3","6","a","682","3","3"
"incongruent","1","4","8","l","475","4","3"
"congruent","1","3","4","l","652","7","3"
"congruent","1","2","6","a","545","4","3"
"congruent","1","2","3","l","522","5","3"
"congruent","1","1","3","a","572","2","3"
"incongruent","1","4","4","a","772","8","3"
"incongruent","1","1","5","l","469","4","3"
"incongruent","1","2","4","a","641","6","3"
"congruent","1","2","6","a","625","4","3"
"incongruent","1","3","7","l","547","4","3"
"incongruent","1","3","4","a","658","7","3"
"incongruent","1","1","3","l","634","2","3"
"incongruent","1","4","7","l","640","3","3"
"incongruent","1","4","3","a","611","7","3"
"congruent","1","3","2","l","866","5","3"
"congruent","1","3","5","a","515","2","3"
"congruent","1","2","2","l","488","4","3"
"incongruent","1","4","7","l","585","3","3"
"congruent","1","1","4","l","474","5","3"
"congruent","1","1","4","a","554","3","3"
"congruent","1","4","2","l","410","6","3"
"incongruent","1","1","2","a","505","3","3"
"incongruent","1","2","6","l","411","4","3"
"congruent","1","3","3","l","603","6","3"
"congruent","1","2","4","l","641","6","3"
"congruent","1","4","8","a","497","4","3"
"incongruent","1","3","3","a","658","6","3"
"congruent","1","1","3","l","476","4","3"
"incongruent","1","3","5","l","624","2","3"
"incongruent","1","4","3","a","737","7","3"
"congruent","1","4","4","l","517","8","3"
"incongruent","1","2","5","l","514","3","3"
"congruent","1","4","7","a","712","3","3"
"congruent","1","1","2","l","592","3","3"
"congruent","1","2","4","a","551","2","3"
"incongruent","1","1","4","l","679","3","3"
"incongruent","1","1","5","l","544","4","3"
"congruent","1","1","3","l","651","4","3"
"congruent","1","4","7","a","570","3","3"
"congruent","1","3","3","l","448","6","3"
"incongruent","1","2","6","l","576","4","3"
"congruent","1","3","6","a","568","3","3"
"incongruent","1","1","3","a","737","4","3"
"congruent","1","4","6","a","439","2","3"
"congruent","1","3","5","a","591","2","3"
"congruent","1","1","3","a","587","2","3"
"congruent","1","2","2","l","536","4","3"
"congruent","1","1","4","l","657","5","3"
"incongruent","1","2","4","l","921","2","3"
"congruent","1","3","4","l","519","7","3"
"incongruent","0","3","4","l","623","7","3"
"incongruent","1","3","2","a","1034","5","3"
"incongruent","1","4","2","a","824","6","3"
"congruent","1","4","8","a","584","4","3"
"incongruent","1","3","5","l","703","2","3"
"incongruent","1","2","4","a","641","6","3"
"congruent","1","4","3","l","617","7","3"
"incongruent","1","1","3","a","673","4","3"
