"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","3","a","890","5","1"
"congruent","1","1","4","a","573","3","1"
"incongruent","1","4","6","l","630","2","1"
"congruent","1","1","5","a","591","4","1"
"incongruent","1","4","8","l","488","4","1"
"incongruent","1","1","3","l","552","2","1"
"congruent","1","3","7","a","426","4","1"
"congruent","1","3","3","l","449","6","1"
"incongruent","1","4","8","l","497","4","1"
"congruent","1","4","6","a","507","2","1"
"congruent","1","2","3","l","443","5","1"
"incongruent","1","3","6","l","615","3","1"
"incongruent","1","1","4","a","569","5","1"
"congruent","1","2","4","l","421","6","1"
"congruent","1","3","7","a","410","4","1"
"incongruent","0","4","2","l","395","6","1"
"congruent","1","2","4","l","565","6","1"
"incongruent","1","1","4","l","562","3","1"
"incongruent","0","1","5","a","856","4","1"
"incongruent","0","2","4","l","518","6","1"
"incongruent","1","3","4","a","582","7","1"
"congruent","1","1","3","l","411","4","1"
"congruent","1","1","5","a","577","4","1"
"congruent","1","4","8","a","560","4","1"
"congruent","1","3","3","l","428","6","1"
"incongruent","1","2","2","a","544","4","1"
"incongruent","1","2","4","l","464","2","1"
"incongruent","1","2","3","a","769","5","1"
"congruent","1","2","6","a","509","4","1"
"congruent","1","1","3","a","691","2","1"
"incongruent","1","1","3","a","642","4","1"
"congruent","1","4","3","l","526","7","1"
"congruent","1","1","2","l","557","3","1"
"congruent","1","4","6","a","413","2","1"
"incongruent","1","3","3","a","555","6","1"
"congruent","1","3","4","l","465","7","1"
"congruent","1","3","6","a","472","3","1"
"congruent","1","4","7","a","489","3","1"
"incongruent","1","1","3","a","660","4","1"
"congruent","1","4","4","l","495","8","1"
"congruent","1","3","2","l","661","5","1"
"congruent","1","4","3","l","481","7","1"
"congruent","1","2","5","a","490","3","1"
"incongruent","1","2","4","l","539","2","1"
"incongruent","1","2","6","l","543","4","1"
"congruent","1","4","4","l","537","8","1"
"incongruent","1","1","4","l","572","3","1"
"incongruent","1","2","5","l","655","3","1"
"congruent","1","2","3","l","463","5","1"
"congruent","1","4","8","a","560","4","1"
"congruent","1","4","2","l","449","6","1"
"congruent","1","2","6","a","455","4","1"
"incongruent","1","3","2","a","1272","5","1"
"congruent","1","3","6","a","563","3","1"
"congruent","1","2","5","a","711","3","1"
"congruent","1","1","3","a","516","2","1"
"congruent","1","2","4","a","964","2","1"
"incongruent","1","3","3","a","633","6","1"
"incongruent","1","4","7","l","986","3","1"
"incongruent","1","4","7","l","686","3","1"
"incongruent","1","3","2","a","565","5","1"
"congruent","1","4","2","l","524","6","1"
"congruent","1","2","2","l","686","4","1"
"congruent","1","1","4","l","553","5","1"
"incongruent","1","1","2","a","571","3","1"
"congruent","1","3","2","l","423","5","1"
"incongruent","1","3","7","l","560","4","1"
"congruent","1","2","2","l","482","4","1"
"incongruent","1","1","2","a","559","3","1"
"congruent","1","2","4","a","501","2","1"
"incongruent","1","2","2","a","869","4","1"
"incongruent","1","4","2","a","589","6","1"
"incongruent","1","4","6","l","544","2","1"
"congruent","1","4","7","a","475","3","1"
"congruent","1","1","4","a","627","3","1"
"congruent","1","3","4","l","441","7","1"
"incongruent","1","3","5","l","582","2","1"
"congruent","1","3","5","a","644","2","1"
"incongruent","1","1","5","l","564","4","1"
"incongruent","1","1","4","a","440","5","1"
"incongruent","1","2","4","a","803","6","1"
"incongruent","1","2","5","l","482","3","1"
"incongruent","1","4","3","a","439","7","1"
"incongruent","1","4","3","a","676","7","1"
"congruent","1","1","2","l","464","3","1"
"incongruent","1","2","6","l","667","4","1"
"incongruent","1","3","4","a","460","7","1"
"incongruent","1","3","6","l","501","3","1"
"congruent","1","1","4","l","487","5","1"
"incongruent","0","3","5","a","497","2","1"
"incongruent","0","4","4","l","530","8","1"
"congruent","1","3","5","a","788","2","1"
"incongruent","1","3","7","l","426","4","1"
"incongruent","1","4","4","a","585","8","1"
"congruent","1","1","3","l","426","4","1"
"incongruent","1","1","3","l","417","2","1"
"congruent","1","1","5","a","414","4","1"
"congruent","1","4","6","a","534","2","1"
"incongruent","1","2","6","l","407","4","1"
"congruent","1","4","2","l","398","6","1"
"incongruent","0","1","3","a","555","2","1"
"congruent","1","3","6","a","533","3","1"
"congruent","1","2","4","a","586","2","1"
"congruent","1","3","2","l","459","5","1"
"congruent","1","2","4","a","403","2","1"
"congruent","1","4","2","l","398","6","1"
"congruent","1","3","5","a","396","2","1"
"congruent","1","1","5","a","465","4","1"
"incongruent","1","1","3","a","741","4","1"
"incongruent","1","2","4","a","659","6","1"
"incongruent","1","4","6","l","469","2","1"
"congruent","1","3","6","a","501","3","1"
"incongruent","1","2","4","l","662","2","1"
"congruent","1","3","4","l","567","7","1"
"congruent","1","2","5","a","485","3","1"
"congruent","1","1","2","l","484","3","1"
"congruent","1","2","2","l","570","4","1"
"congruent","1","4","4","l","730","8","1"
"congruent","1","2","4","l","453","6","1"
"congruent","1","3","2","l","632","5","1"
"incongruent","1","3","4","a","493","7","1"
"incongruent","1","4","7","l","595","3","1"
"incongruent","1","3","7","l","465","4","1"
"congruent","1","1","4","a","538","3","1"
"incongruent","1","4","8","l","463","4","1"
"incongruent","1","1","4","l","612","3","1"
"congruent","1","4","3","l","478","7","1"
"incongruent","1","2","5","l","605","3","1"
"congruent","1","1","2","l","566","3","1"
"congruent","1","1","4","l","517","5","1"
"congruent","1","1","3","a","563","2","1"
"congruent","1","1","3","a","482","2","1"
"congruent","1","2","3","l","721","5","1"
"congruent","1","1","4","l","538","5","1"
"incongruent","1","3","6","l","726","3","1"
"incongruent","1","3","5","l","452","2","1"
"congruent","1","3","5","a","504","2","1"
"congruent","1","2","6","a","728","4","1"
"incongruent","1","2","4","l","466","2","1"
