"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","3","a","782","5","1"
"incongruent","1","2","5","l","620","3","1"
"congruent","1","2","6","a","906","4","1"
"incongruent","1","2","2","a","1328","4","1"
"congruent","1","3","7","a","649","4","1"
"congruent","1","1","4","a","664","3","1"
"incongruent","1","1","5","l","650","4","1"
"incongruent","1","2","4","a","1126","6","1"
"incongruent","1","3","2","a","997","5","1"
"incongruent","1","2","4","a","1125","6","1"
"incongruent","1","2","2","a","1151","4","1"
"congruent","1","3","7","a","939","4","1"
"congruent","1","4","4","l","703","8","1"
"incongruent","1","1","3","a","639","4","1"
"congruent","1","4","7","a","988","3","1"
"congruent","1","4","8","a","1012","4","1"
"incongruent","1","4","6","l","686","2","1"
"congruent","1","4","8","a","1130","4","1"
"incongruent","1","4","7","l","785","3","1"
"incongruent","1","4","8","l","841","4","1"
"congruent","1","4","4","l","735","8","1"
"congruent","1","1","5","a","1212","4","1"
"incongruent","1","1","4","a","1010","5","1"
"congruent","1","1","3","l","570","4","1"
"congruent","1","3","2","l","659","5","1"
"congruent","1","2","5","a","745","3","1"
"incongruent","1","4","4","a","1441","8","1"
"congruent","1","1","5","a","696","4","1"
"congruent","1","3","5","a","650","2","1"
"congruent","1","1","3","a","1122","2","1"
"congruent","1","3","3","l","831","6","1"
"incongruent","1","4","2","a","825","6","1"
"congruent","1","1","4","l","687","5","1"
"incongruent","1","2","3","a","748","5","1"
"congruent","1","2","3","l","560","5","1"
"incongruent","1","4","4","a","653","8","1"
"congruent","1","4","7","a","762","3","1"
"congruent","1","2","4","a","714","2","1"
"congruent","1","2","3","l","774","5","1"
"incongruent","1","3","5","l","723","2","1"
"congruent","1","4","6","a","672","2","1"
"incongruent","1","4","6","l","1259","2","1"
"incongruent","1","1","5","l","795","4","1"
"congruent","1","3","4","l","584","7","1"
"congruent","1","3","7","a","510","4","1"
"incongruent","1","3","7","l","697","4","1"
"incongruent","1","3","4","a","1287","7","1"
"congruent","1","4","6","a","549","2","1"
"incongruent","1","4","4","a","1214","8","1"
"incongruent","1","1","3","a","590","4","1"
"incongruent","1","1","4","l","584","3","1"
"congruent","1","2","2","l","735","4","1"
"congruent","1","1","4","a","737","3","1"
"incongruent","1","3","5","l","658","2","1"
"incongruent","1","1","2","a","501","3","1"
"congruent","1","2","5","a","572","3","1"
"congruent","1","4","2","l","786","6","1"
"incongruent","1","1","3","a","510","4","1"
"incongruent","1","4","7","l","634","3","1"
"incongruent","1","3","3","a","788","6","1"
"congruent","1","2","5","a","585","3","1"
"congruent","1","1","5","a","896","4","1"
"congruent","1","1","3","a","620","2","1"
"incongruent","1","3","2","a","1114","5","1"
"congruent","1","3","2","l","972","5","1"
"incongruent","1","1","4","a","547","5","1"
"congruent","1","2","3","l","609","5","1"
"incongruent","1","3","6","l","596","3","1"
"incongruent","1","1","3","l","768","2","1"
"incongruent","1","1","2","a","647","3","1"
"congruent","1","3","6","a","634","3","1"
"congruent","1","2","4","a","671","2","1"
"incongruent","1","4","3","a","532","7","1"
"congruent","1","2","2","l","707","4","1"
"incongruent","1","2","4","l","772","2","1"
"incongruent","1","4","8","l","814","4","1"
"incongruent","1","4","2","a","970","6","1"
"congruent","1","3","3","l","644","6","1"
"incongruent","1","3","2","a","866","5","1"
"congruent","1","3","5","a","872","2","1"
"congruent","1","2","3","l","907","5","1"
"incongruent","1","3","6","l","750","3","1"
"congruent","1","2","6","a","2734","4","1"
"incongruent","1","1","3","l","558","2","1"
"congruent","1","2","6","a","769","4","1"
"incongruent","1","2","5","l","570","3","1"
"congruent","1","1","2","l","982","3","1"
"incongruent","1","4","2","a","757","6","1"
"congruent","1","3","3","l","1261","6","1"
"congruent","1","1","4","a","680","3","1"
"incongruent","1","2","5","l","544","3","1"
"congruent","1","2","4","l","756","6","1"
"congruent","1","4","8","a","717","4","1"
"congruent","1","4","6","a","606","2","1"
"congruent","1","1","3","l","682","4","1"
"incongruent","1","2","6","l","967","4","1"
"congruent","1","3","6","a","706","3","1"
"congruent","1","3","2","l","3048","5","1"
"congruent","1","4","7","a","804","3","1"
"incongruent","1","2","2","a","565","4","1"
"incongruent","1","1","4","a","847","5","1"
"incongruent","1","2","6","l","504","4","1"
"incongruent","1","4","8","l","568","4","1"
"incongruent","1","2","4","a","655","6","1"
"incongruent","1","4","6","l","770","2","1"
"congruent","1","1","2","l","579","3","1"
"congruent","1","3","7","a","556","4","1"
"incongruent","0","2","2","l","503","4","1"
"incongruent","0","4","3","l","842","7","1"
"congruent","1","3","4","l","696","7","1"
"congruent","1","2","4","a","567","2","1"
"congruent","1","1","4","l","617","5","1"
"congruent","1","1","4","l","580","5","1"
"incongruent","1","3","4","a","1305","7","1"
"congruent","1","4","3","l","517","7","1"
"incongruent","1","3","7","l","617","4","1"
"congruent","1","3","5","a","540","2","1"
"congruent","0","4","8","l","617","4","1"
"incongruent","1","2","3","a","725","5","1"
"congruent","1","4","4","l","482","8","1"
"congruent","1","4","4","l","505","8","1"
"incongruent","1","1","5","l","639","4","1"
"incongruent","1","3","3","a","1106","6","1"
"congruent","1","2","4","l","517","6","1"
"incongruent","1","2","3","a","780","5","1"
"congruent","1","1","3","l","566","4","1"
"incongruent","1","2","4","l","670","2","1"
"congruent","1","1","5","a","764","4","1"
"congruent","1","4","2","l","578","6","1"
"congruent","1","1","3","a","515","2","1"
"incongruent","0","4","4","l","503","8","1"
"congruent","1","4","7","a","635","3","1"
"incongruent","1","3","5","l","530","2","1"
"incongruent","1","2","4","a","577","6","1"
"incongruent","1","4","7","l","480","3","1"
"incongruent","1","1","4","l","688","3","1"
"congruent","1","4","3","l","580","7","1"
