"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","4","a","1184","7","4"
"congruent","1","2","4","a","656","2","4"
"incongruent","1","3","2","a","734","5","4"
"incongruent","1","1","5","l","809","4","4"
"congruent","1","4","7","a","659","3","4"
"congruent","1","4","7","a","581","3","4"
"congruent","1","2","3","l","591","5","4"
"incongruent","0","3","5","a","623","2","4"
"incongruent","1","2","2","a","872","4","4"
"incongruent","1","3","3","a","939","6","4"
"congruent","1","1","3","a","634","2","4"
"incongruent","1","1","2","a","635","3","4"
"congruent","1","3","6","a","608","3","4"
"incongruent","1","3","5","l","631","2","4"
"congruent","1","3","4","l","844","7","4"
"incongruent","1","4","3","a","756","7","4"
"congruent","1","2","4","l","575","6","4"
"congruent","1","3","2","l","666","5","4"
"incongruent","1","1","3","l","551","2","4"
"congruent","1","1","4","l","861","5","4"
"incongruent","1","3","4","a","673","7","4"
"incongruent","1","3","3","a","1063","6","4"
"incongruent","1","3","7","l","550","4","4"
"incongruent","1","2","5","l","620","3","4"
"congruent","1","4","4","l","532","8","4"
"congruent","1","3","6","a","625","3","4"
"incongruent","1","4","8","l","532","4","4"
"incongruent","1","4","2","a","632","6","4"
"congruent","1","2","6","a","886","4","4"
"congruent","1","1","3","l","583","4","4"
"congruent","1","4","3","l","668","7","4"
"incongruent","1","4","8","l","653","4","4"
"congruent","1","1","5","a","544","4","4"
"incongruent","1","2","6","l","531","4","4"
"congruent","1","2","5","a","600","3","4"
"incongruent","1","4","7","l","524","3","4"
"congruent","1","1","4","l","581","5","4"
"incongruent","1","3","7","l","773","4","4"
"incongruent","1","4","6","l","523","2","4"
"congruent","1","4","3","l","453","7","4"
"congruent","1","2","2","l","774","4","4"
"congruent","1","1","3","a","786","2","4"
"incongruent","1","1","3","a","607","4","4"
"incongruent","1","2","5","l","604","3","4"
"congruent","1","1","3","l","557","4","4"
"incongruent","1","4","3","a","657","7","4"
"incongruent","1","3","2","a","662","5","4"
"incongruent","1","2","3","a","654","5","4"
"congruent","1","4","8","a","614","4","4"
"congruent","1","3","5","a","430","2","4"
"congruent","1","1","2","l","557","3","4"
"incongruent","1","2","2","a","539","4","4"
"congruent","1","3","7","a","764","4","4"
"incongruent","1","1","4","a","597","5","4"
"congruent","1","1","4","a","605","3","4"
"congruent","1","3","4","l","558","7","4"
"congruent","1","4","6","a","634","2","4"
"incongruent","1","1","3","a","540","4","4"
"incongruent","1","2","4","a","582","6","4"
"incongruent","1","2","4","a","461","6","4"
"congruent","1","3","3","l","624","6","4"
"congruent","1","3","2","l","589","5","4"
"incongruent","1","3","6","l","503","3","4"
"incongruent","1","4","4","a","610","8","4"
"incongruent","1","2","6","l","496","4","4"
"congruent","1","4","6","a","544","2","4"
"incongruent","1","2","4","l","559","2","4"
"congruent","1","1","4","a","480","3","4"
"incongruent","1","1","2","a","513","3","4"
"congruent","1","4","8","a","582","4","4"
"congruent","1","3","5","a","1006","2","4"
"congruent","1","1","2","l","510","3","4"
"congruent","1","2","6","a","964","4","4"
"incongruent","1","1","5","l","539","4","4"
"incongruent","1","2","4","l","538","2","4"
"incongruent","1","4","6","l","446","2","4"
"congruent","1","2","4","a","739","2","4"
"congruent","1","4","2","l","551","6","4"
"incongruent","1","1","4","l","596","3","4"
"incongruent","1","4","4","a","571","8","4"
"incongruent","1","1","4","l","486","3","4"
"incongruent","1","4","2","a","515","6","4"
"congruent","1","2","2","l","497","4","4"
"incongruent","1","1","4","a","1036","5","4"
"congruent","1","4","2","l","491","6","4"
"incongruent","1","2","3","a","493","5","4"
"congruent","1","3","7","a","762","4","4"
"incongruent","1","1","3","l","618","2","4"
"congruent","1","2","4","l","555","6","4"
"congruent","1","2","5","a","518","3","4"
"congruent","1","4","4","l","456","8","4"
"congruent","1","1","5","a","600","4","4"
"congruent","1","3","3","l","432","6","4"
"incongruent","1","3","6","l","570","3","4"
"congruent","1","2","3","l","478","5","4"
"incongruent","1","4","7","l","404","3","4"
"congruent","1","3","5","a","1202","2","4"
"incongruent","1","2","2","a","600","4","4"
"congruent","1","2","4","l","701","6","4"
"incongruent","1","2","2","a","519","4","4"
"incongruent","1","3","5","l","547","2","4"
"incongruent","1","3","5","l","456","2","4"
"incongruent","1","2","6","l","394","4","4"
"congruent","1","2","6","a","509","4","4"
"incongruent","1","4","6","l","464","2","4"
"congruent","1","2","2","l","456","4","4"
"incongruent","1","3","6","l","590","3","4"
"congruent","1","1","2","l","517","3","4"
"incongruent","1","3","6","l","393","3","4"
"incongruent","1","2","3","a","633","5","4"
"congruent","1","4","2","l","564","6","4"
"congruent","1","1","4","a","846","3","4"
"congruent","1","3","2","l","558","5","4"
"congruent","1","1","3","l","562","4","4"
"incongruent","1","1","4","l","458","3","4"
"congruent","1","3","3","l","432","6","4"
"incongruent","1","4","4","a","470","8","4"
"incongruent","1","1","4","l","507","3","4"
"incongruent","1","1","5","l","465","4","4"
"incongruent","1","4","4","a","451","8","4"
"congruent","1","1","5","a","910","4","4"
"congruent","1","1","2","l","463","3","4"
"incongruent","1","2","5","l","403","3","4"
"congruent","1","3","6","a","527","3","4"
"incongruent","1","4","2","a","647","6","4"
"congruent","1","4","7","a","568","3","4"
"congruent","1","3","4","l","620","7","4"
"congruent","1","1","3","a","589","2","4"
"congruent","1","4","3","l","404","7","4"
"congruent","1","2","4","l","547","6","4"
"incongruent","1","3","2","a","664","5","4"
"incongruent","1","2","3","a","586","5","4"
"incongruent","1","1","5","l","429","4","4"
"incongruent","1","2","4","l","596","2","4"
"congruent","1","4","4","l","537","8","4"
"congruent","1","2","2","l","472","4","4"
"congruent","1","3","2","l","406","5","4"
"incongruent","1","3","3","a","549","6","4"
"incongruent","1","1","2","a","737","3","4"
"incongruent","1","4","2","a","574","6","4"
"incongruent","1","2","4","a","474","6","4"
"incongruent","1","4","7","l","522","3","4"
"congruent","1","4","8","a","705","4","4"
"incongruent","1","1","4","a","891","5","4"
"congruent","1","4","4","l","620","8","4"
"congruent","1","3","6","a","469","3","4"
"congruent","1","1","3","l","505","4","4"
"congruent","1","4","8","a","767","4","4"
"incongruent","1","3","3","a","590","6","4"
"incongruent","1","4","3","a","413","7","4"
"incongruent","1","2","4","a","519","6","4"
"incongruent","1","4","3","a","551","7","4"
"congruent","1","2","4","a","546","2","4"
"congruent","1","1","4","a","582","3","4"
"incongruent","1","2","6","l","581","4","4"
"congruent","1","3","7","a","636","4","4"
"incongruent","1","1","2","a","666","3","4"
"congruent","1","2","4","a","394","2","4"
"incongruent","1","3","7","l","542","4","4"
"congruent","1","2","3","l","567","5","4"
"incongruent","1","3","7","l","595","4","4"
"congruent","1","4","2","l","452","6","4"
"incongruent","1","1","3","l","479","2","4"
"congruent","1","2","3","l","427","5","4"
"incongruent","1","1","3","a","693","4","4"
"congruent","1","1","4","l","588","5","4"
"congruent","1","4","3","l","484","7","4"
"congruent","1","3","4","l","380","7","4"
"incongruent","1","4","7","l","672","3","4"
"congruent","1","3","3","l","452","6","4"
"congruent","1","3","5","a","574","2","4"
"congruent","1","1","5","a","530","4","4"
"congruent","1","3","7","a","427","4","4"
"incongruent","1","2","4","l","603","2","4"
"incongruent","1","1","3","l","492","2","4"
"congruent","1","4","6","a","537","2","4"
"congruent","1","2","5","a","525","3","4"
"incongruent","1","3","4","a","641","7","4"
"incongruent","1","3","2","a","798","5","4"
"congruent","1","2","5","a","710","3","4"
"congruent","1","1","4","l","652","5","4"
"incongruent","1","4","6","l","596","2","4"
"incongruent","1","1","3","a","622","4","4"
"incongruent","1","2","5","l","608","3","4"
"incongruent","1","1","4","a","904","5","4"
"congruent","1","4","7","a","1109","3","4"
"incongruent","1","3","4","a","597","7","4"
"congruent","1","1","3","a","656","2","4"
"incongruent","1","4","8","l","550","4","4"
"congruent","1","4","6","a","480","2","4"
"congruent","1","2","6","a","741","4","4"
"incongruent","0","4","8","a","495","4","4"
